Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,98.0,93.7,89.3,10.9,10.0,161.0,10.0,,免费评估
2,纽卡斯尔大学Newcastle University,92.8,92.0,94.5,90.8,15.4,8.0,191.0,7.0,76.0,免费评估
3,牛津大学University of Oxford,80.5,86.0,86.0,57.3,11.6,10.0,203.0,7.0,,免费评估
4,牛津布鲁克斯大学Oxford Brookes University,74.1,85.6,93.2,85.2,12.8,9.0,132.0,8.0,42.0,免费评估
5,利兹大学University of Leeds,73.8,84.1,91.5,82.2,16.9,5.0,174.0,8.0,71.0,免费评估
6,伦敦大学金史密斯学院Goldsmiths University of London,73.4,84.0,89.3,73.3,14.6,4.0,203.0,8.0,36.0,免费评估
6,金斯顿大学Kingston University,73.4,83.8,86.5,88.2,19.6,9.0,159.0,9.0,54.0,免费评估
8,诺丁汉特伦特大学Nottingham Trent University,72.2,89.6,92.7,84.5,13.9,5.0,148.0,3.0,79.0,免费评估
9,北安普顿大学The University of Northampton,72.0,89.5,92.7,90.4,16.7,7.0,106.0,8.0,,免费评估
10,亚伯大学Aberystwyth University,71.6,97.8,97.6,90.6,14.8,5.0,112.0,8.0,,免费评估
11,蒂赛德大学Teesside University,70.9,97.5,94.4,95.5,13.3,7.0,124.0,4.0,,免费评估
12,法尔茅斯大学Falmouth University,69.2,90.0,89.1,80.1,18.9,3.0,124.0,7.0,92.0,免费评估
13,德比大学University of Derby,67.2,92.0,90.3,80.7,10.9,7.0,123.0,4.0,,免费评估
14,兰卡斯特大学Lancaster University,66.9,85.6,84.9,77.9,15.4,7.0,161.0,8.0,,免费评估
15,肯特大学University of Kent,65.7,76.1,82.3,74.5,10.4,9.0,121.0,5.0,,免费评估
15,西英格兰大学University of the West of England,65.7,93.1,91.8,91.4,23.7,6.0,123.0,8.0,64.0,免费评估
17,曼彻斯特城市大学Manchester Metropolitan University,65.6,88.8,90.5,86.2,15.0,3.0,149.0,3.0,53.0,免费评估
18,雷丁大学University of Reading,65.4,77.9,84.4,75.9,14.5,4.0,139.0,9.0,52.0,免费评估
19,伦敦都市大学London Metropolitan University,64.8,87.5,91.0,88.7,18.6,3.0,129.0,7.0,,免费评估
20,南安普顿索伦特大学Southampton Solent University,64.2,84.0,90.4,94.0,14.4,3.0,96.0,7.0,,免费评估
21,布莱顿大学University of Brighton,64.1,77.0,79.4,75.9,15.7,6.0,121.0,8.0,54.0,免费评估
22,奇切斯特大学University of Chichester,63.7,90.5,89.5,87.6,16.0,4.0,112.0,3.0,,免费评估
22,格林多大学Glyndwr University,63.7,80.5,90.0,86.6,16.1,4.0,88.0,7.0,,免费评估
24,伦敦艺术大学University of the Arts London,62.8,74.7,80.4,77.2,18.1,10.0,126.0,8.0,57.0,免费评估
24,伯明翰城市大学Birmingham City University,62.8,90.9,93.8,92.2,19.2,5.0,135.0,4.0,48.0,免费评估
24,南安普顿大学University of Southampton,62.8,86.1,92.4,81.6,17.3,6.0,135.0,5.0,54.0,免费评估
27,伍斯特大学University of Worcester,62.6,96.0,94.3,89.1,13.2,3.0,97.0,6.0,,免费评估
28,创意艺术大学University for the Creative Arts,62.4,86.1,84.0,76.1,11.3,9.0,125.0,4.0,43.0,免费评估
29,邓迪大学University of Dundee,61.5,86.0,85.1,74.1,16.8,7.0,162.0,6.0,54.0,免费评估
30,利兹艺术学院Leeds College of Art,60.8,85.0,92.0,76.0,12.6,3.0,154.0,5.0,48.0,免费评估
31,圣大卫三一学院University of Wales Trinity Saint David,60.2,81.5,83.5,81.1,14.3,4.0,123.0,7.0,47.0,免费评估
32,Lincoln,60.0,75.6,81.3,72.0,14.8,4.0,140.0,5.0,68.0,免费评估
33,阿尔斯特大学University of Ulster,59.4,81.0,89.8,84.5,21.4,2.0,,10.0,37.0,免费评估
34,Plymouth,58.5,74.1,80.8,71.4,14.5,6.0,126.0,9.0,53.0,免费评估
35,诺里奇艺术大学Norwich University of the Arts,58.2,80.0,84.5,84.0,17.3,2.0,140.0,7.0,56.0,免费评估
36,巴斯斯巴大学Bath Spa University,58.1,89.0,93.2,85.9,16.3,4.0,124.0,5.0,,免费评估
37,桑德兰大学University of Sunderland,57.9,77.2,83.5,75.9,12.9,8.0,94.0,7.0,54.0,免费评估
37,爱丁堡大学The University of Edinburgh,57.9,79.0,75.8,67.9,17.1,9.0,161.0,8.0,38.0,免费评估
39,利物浦约翰摩尔斯大学Liverpool John Moores University,57.6,73.9,83.9,78.5,15.2,3.0,151.0,9.0,25.0,免费评估
40,诺桑比亚大学Northumbria University,57.1,82.8,86.7,79.9,13.3,5.0,152.0,2.0,41.0,免费评估
41,剑桥安鲁大学Anglia Ruskin University,56.5,84.0,91.3,84.0,19.6,7.0,109.0,,,免费评估
42,切斯特大学University of Chester,55.7,79.2,83.2,80.5,10.7,6.0,113.0,5.0,,免费评估
43,德蒙福特大学De Montfort University,55.5,89.6,90.9,85.4,15.2,3.0,91.0,2.0,63.0,免费评估
44,斯塔福德郡大学Staffordshire University,54.9,89.1,89.4,87.7,18.2,9.0,,2.0,,免费评估
45,索尔福德大学University of Salford,54.7,81.6,85.8,77.0,16.4,5.0,145.0,6.0,24.0,免费评估
46,波尔顿大学University of Bolton,53.7,86.2,85.4,76.9,11.0,,107.0,2.0,49.0,免费评估
47,拉夫堡大学Loughborough University,53.6,74.0,73.6,60.3,14.4,7.0,198.0,2.0,53.0,免费评估
48,格拉斯哥艺术学院Glasgow School of Art,53.5,68.0,74.6,69.9,18.9,9.0,157.0,5.0,50.0,免费评估
49,Plymouth College of Art,53.4,68.0,83.3,78.2,12.3,3.0,126.0,4.0,,免费评估
49,约克圣约翰大学York St John University,53.4,73.0,87.1,75.6,13.4,4.0,112.0,2.0,,免费评估
51,米德塞斯大学Middlesex University,53.0,70.0,77.3,75.9,14.4,8.0,102.0,3.0,,免费评估
52,罗伯特高登大学The Robert Gordon University,51.9,93.0,92.0,85.5,18.0,4.0,151.0,2.0,33.0,免费评估
53,考文垂大学Coventry University,50.5,83.0,84.5,70.7,17.6,5.0,122.0,6.0,,免费评估
54,利兹贝克特大学Leeds Beckett University,49.5,90.0,89.5,85.4,18.3,3.0,104.0,4.0,34.0,免费评估
55,赫特福德大学University of Hertfordshire,48.5,77.5,85.4,77.4,20.1,6.0,125.0,5.0,,免费评估
56,伯恩茅斯艺术大学Arts University Bournemouth,48.2,72.0,83.0,69.5,15.6,5.0,123.0,3.0,,免费评估
