Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,88.0,1.5,456,,100.0,免费评估
2,剑桥大学University of Cambridge,84.0,1.3,517,,99.9,免费评估
3,牛津大学University of Oxford,86.0,1.3,515,,99.4,免费评估
4,埃克塞特大学University of Exeter,92.0,0.7,452,,93.1,免费评估
5,爱丁堡大学The University of Edinburgh,83.0,1.2,440,,91.6,免费评估
5,圣安德鲁斯大学University of St Andrews,92.0,0.9,452,,91.6,免费评估
7,诺丁汉大学University of Nottingham,83.0,1.0,413,,87.6,免费评估
8,布里斯托大学University of Bristol,80.0,0.8,432,,87.0,免费评估
9,格拉斯哥大学University of Glasgow,85.0,0.7,446,,86.7,免费评估
9,谢菲尔德大学The University of Sheffield,85.0,1.1,398,,86.7,免费评估
11,伯明翰大学University of Birmingham,83.0,0.9,373,,86.1,免费评估
12,阿伯丁大学University of Aberdeen,79.0,1.1,350,,85.6,免费评估
13,曼彻斯特大学The University of Manchester,82.0,1.2,404,,85.0,免费评估
14,兰卡斯特大学Lancaster University,81.0,0.9,373,,84.9,免费评估
15,卡迪夫大学Cardiff University,81.0,0.5,422,,83.2,免费评估
16,斯特林大学University of Stirling,87.0,0.4,357,,82.7,免费评估
17,肯特大学University of Kent,87.0,0.6,316,,82.1,免费评估
18,伦敦国王学院King's College London,70.0,0.9,410,,80.4,免费评估
19,利兹大学University of Leeds,78.0,0.8,400,,77.8,免费评估
20,班戈大学Bangor University,85.0,0.4,312,,77.5,免费评估
21,奇切斯特大学University of Chichester,91.0,0.2,279,,76.8,免费评估
22,英国女王大学Queen's University Belfast,82.0,,361,,76.4,免费评估
23,切斯特大学University of Chester,82.0,0.3,255,,75.6,免费评估
24,伦敦大学亚非学院SOAS University of London,69.0,1.0,326,,75.4,免费评估
25,Leeds Trinity University College,72.0,0.4,250,,75.2,免费评估
26,哥比亚大学University of Cumbria,,0.3,295,,74.1,免费评估
27,英国圣玛丽大学学院St Mary's University College,88.0,0.6,261,,73.0,免费评估
28,Newman University College,82.0,,264,,72.8,免费评估
29,海斯罗珀学院Heythrop College of the University of London,79.0,0.1,331,,72.7,免费评估
30,罗汉普顿大学Roehampton University,78.0,0.3,293,,72.4,免费评估
30,温切斯特大学University of Winchester,83.0,0.1,323,,72.4,免费评估
32,牛津布鲁克斯大学Oxford Brookes University,82.0,,318,,71.5,免费评估
33,赫尔大学The University of Hull,79.0,,346,,70.4,免费评估
34,约克圣约翰大学York St John University,85.0,0.1,282,,69.6,免费评估
36,坎特伯雷大学Canterbury Christ Church University,72.0,0.2,263,,66.3,免费评估
37,巴斯斯巴大学Bath Spa University,67.0,0.1,316,,64.9,免费评估
38,格罗斯特大学University of Gloucestershire,74.0,0.4,304,,61.3,免费评估
