Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.7%,84.0%,40.4%,551,78.3%,100.0,免费评估
2,伯明翰大学University of Birmingham,90.9%,84.5%,50.9%,384,77.5%,98.7,免费评估
3,牛津大学University of Oxford,78.3%,87.8%,38.8%,538,73.6%,97.8,免费评估
4,伦敦大学学院University College London,76.9%,85.5%,49.3%,481,74.6%,97.6,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,81.8%,81.2%,41.3%,484,74.0%,96.7,免费评估
6,埃塞克斯大学University of Essex,86.0%,87.8%,34.4%,412,72.6%,95.0,免费评估
7,杜伦大学Durham University,81.6%,84.8%,29.1%,463,74.1%,94.3,免费评估
8,爱丁堡大学The University of Edinburgh,77.1%,81.2%,42.2%,444,68.0%,93.6,免费评估
9,英国女王大学Queen's University Belfast,90.0%,86.3%,49.0%,360,48.5%,92.8,免费评估
10,曼彻斯特大学The University of Manchester,81.4%,89.7%,36.7%,402,62.4%,92.6,免费评估
11,布鲁内尔大学Brunel University,96.4%,94.7%,29.3%,337,51.7%,91.8,免费评估
12,东英吉利大学University of East Anglia,79.3%,94.2%,38.6%,,54.5%,91.5,免费评估
13,圣安德鲁斯大学University of St Andrews,77.4%,79.3%,25.0%,479,66.7%,91.0,免费评估
14,利兹大学University of Leeds,84.9%,87.1%,,426,68.9%,88.2,免费评估
15,阿伯丁大学University of Aberdeen,83.0%,86.3%,31.8%,384*,43.9%,88.0,免费评估
16,伦敦大学亚非学院SOAS University of London,73.7%,79.5%,31.1%,440,48.9%,87.2,免费评估
17,肯特大学University of Kent,80.8%,87.5%,20.5%,326,62.5%,87.0,免费评估
18,伦敦大学金史密斯学院Goldsmiths University of London,80.6%,76.6%,34.5%,354,48.2%,86.5,免费评估
18,切斯特大学University of Chester,92.1%,84.6%,6.4%,307*,64.6%,86.5,免费评估
20,罗汉普顿大学Roehampton University,83.7%,82.0%,27.7%,292,50.0%,85.2,免费评估
21,利物浦约翰摩尔斯大学Liverpool John Moores University,81.1%,87.8%,15.1%,362,48.5%,84.9,免费评估
22,牛津布鲁克斯大学Oxford Brookes University,87.2%,85.2%,17.3%,321,42.8%,84.2,免费评估
23,伯恩茅斯大学Bournemouth University,83.3%,81.9%,19.9%,303,33.8%,81.3,免费评估
24,斯特林大学University of Stirling,78.5%,77.7%,,395,45.8%,80.6,免费评估
25,谢菲尔德哈莱姆大学Sheffield Hallam University,81.2%,80.1%,,307,40.8%,78.2,免费评估
26,南安普顿索伦特大学Southampton Solent University,81.9%,91.5%,,253,38.5%,77.9,免费评估
27,南威尔士大学The University of South Wales,73.6%,79.6%,,318,36.4%,75.9,免费评估
28,东伦敦大学University of East London,64.6%,69.8%,13.7%,238,47.4%,74.4,免费评估
29,伯明翰城市大学Birmingham City University,67.0%,71.4%,3.8%,314,36.8%,73.9,免费评估
