Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,华威大学The University of Warwick,82.8%,81.6%,52.7%,189.0,84.4%,100.0,免费评估
2,牛津大学University of Oxford,,,61.1%,215.0,83.4%,99.7,免费评估
3,圣安德鲁斯大学University of St Andrews,89.7%,82.9%,38.4%,209.0,72.3%,98.3,免费评估
4,剑桥大学University of Cambridge,,,38.2%,213.0,84.8%,97.5,免费评估
5,伦敦大学学院University College London,70.4%,71.8%,57.0%,187.0,85.0%,96.4,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,66.0%,61.5%,54.6%,202.0,90.8%,96.2,免费评估
7,兰卡斯特大学Lancaster University,80.4%,76.1%,53.0%,153.0,81.7%,95.5,免费评估
8,埃塞克斯大学University of Essex,80.3%,81.1%,69.6%,111.0,79.5%,95.3,免费评估
9,思克莱德大学University of Strathclyde,80.4%,77.2%,41.6%,201.0,65.8%,93.7,免费评估
9,埃克塞特大学University of Exeter,79.0%,76.5%,29.8%,175.0,85.5%,93.7,免费评估
11,谢菲尔德大学The University of Sheffield,72.6%,75.4%,48.3%,156.0,85.3%,93.6,免费评估
12,拉夫堡大学Loughborough University,87.1%,84.3%,22.5%,146.0,86.6%,93.5,免费评估
13,约克大学The University of York,80.1%,76.2%,36.9%,157.0,83.1%,93.3,免费评估
14,伯明翰大学University of Birmingham,82.1%,77.5%,31.1%,157.0,82.6%,92.9,免费评估
14,巴斯大学University of Bath,73.4%,73.8%,27.4%,180.0,89.6%,92.9,免费评估
16,亚伯大学Aberystwyth University,87.0%,84.5%,40.2%,124.0,76.5%,92.6,免费评估
17,杜伦大学Durham University,72.4%,67.2%,27.0%,202.0,83.4%,92.1,免费评估
18,布里斯托大学University of Bristol,77.2%,72.2%,30.4%,183.0,75.5%,91.2,免费评估
19,格拉斯哥大学University of Glasgow,78.1%,73.1%,30.5%,193.0,69.6%,91.0,免费评估
20,纽卡斯尔大学Newcastle University,80.6%,77.7%,22.0%,156.0,81.2%,90.5,免费评估
21,诺丁汉大学University of Nottingham,75.2%,70.9%,30.8%,163.0,81.4%,90.4,免费评估
22,爱丁堡大学The University of Edinburgh,67.9%,68.3%,44.5%,169.0,76.9%,90.1,免费评估
23,朴茨茅斯大学University of Portsmouth,84.1%,82.6%,32.2%,106.0,81.1%,90.0,免费评估
24,曼彻斯特大学The University of Manchester,,,28.4%,165.0,78.6%,89.9,免费评估
