Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,皇家威尔士音乐戏剧学院Royal Welsh College of Music and Drama,100.0,94.0,94.5,68.5,8.4,-,381,8,84,免费评估
2,萨塞克斯大学University of Sussex,99.5,96.0,97.0,89.6,8.2,9,385,-,-,免费评估
3,萨里大学University of Surrey,98.5,91.9,94.3,77.4,9.9,9,419,6,76,免费评估
4,华威大学The University of Warwick,97.2,97.0,98.8,87.2,10.6,7,441,6,66,免费评估
5,兰卡斯特大学Lancaster University,96.4,87.1,89.0,80.8,7.4,10,399,6,70,免费评估
6,伦敦大学玛丽女王学院Queen Mary University of London,95.7,97.0,100.0,85.6,11.0,8,423,6,54,免费评估
7,舞蹈与戏剧艺术学院Conservatoire for Dance and Drama,94.7,85.7,90.1,68.7,10.4,-,297,10,82,免费评估
8,东英吉利大学University of East Anglia,93.6,95.0,94.0,65.6,7.9,3,464,7,-,免费评估
9,伯明翰大学University of Birmingham,93.5,97.0,95.0,57.8,14.9,10,413,7,84,免费评估
10,肯特大学University of Kent,91.2,94.5,94.6,80.9,11.2,6,369,7,75,免费评估
11,伯明翰城市大学Birmingham City University,90.6,96.0,95.5,88.6,13.6,9,327,7,62,免费评估
12,埃塞克斯大学University of Essex,90.1,96.0,96.2,88.6,16.1,4,325,7,76,免费评估
12,埃克塞特大学University of Exeter,90.1,96.0,97.5,85.8,19.9,4,452,7,65,免费评估
14,三一拉邦艺术学院Trinity Laban Conservatoire of Music and Dance,89.8,78.2,88.9,62.1,10.1,8,352,8,78,免费评估
15,格拉斯哥大学University of Glasgow,87.1,87.0,90.8,69.0,13.9,6,461,5,-,免费评估
16,市政厅音乐及戏剧学院Guildhall School of Music and Drama,86.9,91.9,90.3,73.3,7.4,9,338,9,26,免费评估
17,伦敦大学皇家霍洛威学院Royal Holloway University of London,86.5,78.0,87.0,63.2,12.4,7,432,7,64,免费评估
18,利兹大学University of Leeds,86.4,90.0,93.5,83.2,15.2,5,403,6,67,免费评估
19,曼彻斯特大学The University of Manchester,85.9,86.0,93.3,80.8,13.2,7,405,6,53,免费评估
19,苏格兰皇家音乐学院Royal Conservatoire of Scotland,85.9,90.8,88.1,75.6,10.8,8,348,-,64,免费评估
21,伯恩茅斯艺术大学Arts University Bournemouth,85.4,99.0,97.7,79.0,16.5,4,337,6,71,免费评估
22,米德塞斯大学Middlesex University,84.4,90.9,92.6,72.7,14.1,9,325,9,58,免费评估
23,"中央演讲与戏剧学院Central School of Speech & Drama, U of London",84.0,81.8,89.8,65.8,11.4,8,355,6,66,免费评估
24,利物浦表演艺术学院The Liverpool Institute for Performing Arts,83.9,84.7,91.4,68.2,15.6,3,340,8,80,免费评估
25,卡迪夫都市大学Cardiff Metropolitan University,82.6,89.0,95.3,91.2,20.2,3,346,7,-,免费评估
26,林肯大学University of Lincoln,81.9,90.4,95.9,82.6,14.6,5,336,4,70,免费评估
27,罗汉普顿大学Roehampton University,81.0,84.4,90.3,74.5,12.2,7,340,6,56,免费评估
28,普利茅斯大学University of Plymouth,80.8,89.6,98.0,89.9,15.8,8,303,8,38,免费评估
29,赫尔大学The University of Hull,80.3,89.9,91.0,75.2,11.4,7,330,5,55,免费评估
