Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,56.3%,216,81.0%,100.0,免费评估
2,杜伦大学Durham University,88.3%,80.0%,41.4%,216,84.8%,97.3,免费评估
3,圣安德鲁斯大学University of St Andrews,91.5%,86.7%,46.7%,198,74.6%,97.1,免费评估
4,牛津大学University of Oxford,,,56.1%,213,81.1%,96.9,免费评估
5,埃克塞特大学University of Exeter,85.9%,82.8%,45.6%,184,77.9%,94.6,免费评估
6,华威大学The University of Warwick,,,51.7%,182,73.3%,93.9,免费评估
7,兰卡斯特大学Lancaster University,88.7%,85.8%,37.0%,164,82.2%,93.8,免费评估
8,谢菲尔德大学The University of Sheffield,,,53.7%,159,78.6%,93.7,免费评估
9,伯明翰大学University of Birmingham,83.9%,79.2%,48.8%,165,80.1%,93.2,免费评估
10,伦敦大学学院University College London,,,51.9%,187,75.8%,92.7,免费评估
10,利兹大学University of Leeds,86.3%,83.4%,43.6%,172,71.0%,92.7,免费评估
12,伦敦国王学院King's College London,,,45.3%,170,79.9%,92.3,免费评估
13,约克大学The University of York,84.9%,79.1%,43.3%,168,71.8%,91.6,免费评估
14,伦敦政治经济学院The London School of Economics and Political Science,74.1%,69.6%,46.8%,195,82.4%,91.3,免费评估
15,东英吉利大学University of East Anglia,86.4%,82.9%,47.4%,160,62.5%,91.1,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,88.9%,83.0%,40.6%,144,70.6%,91.0,免费评估
17,诺丁汉大学University of Nottingham,83.6%,80.5%,36.9%,158,78.1%,90.8,免费评估
18,南安普顿大学University of Southampton,84.6%,81.4%,50.6%,142,67.9%,90.7,免费评估
19,萨塞克斯大学University of Sussex,82.4%,77.7%,41.3%,141,84.1%,90.6,免费评估
20,格拉斯哥大学University of Glasgow,82.3%,78.5%,47.7%,186,57.9%,90.5,免费评估
21,曼彻斯特大学The University of Manchester,,,39.8%,161,68.9%,90.4,免费评估
22,布里斯托大学University of Bristol,,,40.6%,190,75.0%,90.3,免费评估
23,肯特大学University of Kent,83.5%,78.9%,41.3%,138,78.3%,90.0,免费评估
24,赫特福德大学University of Hertfordshire,91.4%,89.1%,46.7%,113,60.7%,89.9,免费评估
25,拉夫堡大学Loughborough University,89.0%,89.4%,22.5%,142,75.8%,89.8,免费评估
26,阿伯丁大学University of Aberdeen,85.9%,79.3%,36.1%,170,63.6%,89.7,免费评估
27,邓迪大学University of Dundee,88.2%,85.2%,30.4%,148,63.7%,88.8,免费评估
28,哈德斯菲尔德大学University of Huddersfield,94.1%,87.4%,22.3%,123,67.8%,88.5,免费评估
29,利物浦大学The University of Liverpool,,,38.9%,149,61.2%,88.4,免费评估
