Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,爱丁堡大学The University of Edinburgh,100.0,94.0,91.5,87.6,16.1,9,436,10,-,免费评估
2,拉夫堡大学Loughborough University,88.2,83.0,85.8,78.7,15.3,7,519,7,68,免费评估
3,布莱顿大学University of Brighton,78.2,80.8,85.7,73.9,14.2,7,337,10,-,免费评估
4,金斯顿大学Kingston University,77.5,85.0,90.5,79.9,19.4,6,422,5,78,免费评估
5,威斯敏斯特大学University of Westminster,76.7,87.0,87.8,84.0,21,3,444,8,58,免费评估
6,利兹大学University of Leeds,75.0,90.0,91.0,79.5,19.1,5,433,8,67,免费评估
7,邓迪大学University of Dundee,74.3,83.0,87.3,83.0,15.8,7,-,8,-,免费评估
8,南安普顿大学University of Southampton,72.2,90.9,90.8,77.5,16,9,384,3,65,免费评估
9,考文垂大学Coventry University,71.3,79.2,87.4,82.6,16.1,4,341,9,-,免费评估
10,诺丁汉特伦特大学Nottingham Trent University,70.9,87.9,89.5,81.8,13.6,4,354,6,65,免费评估
11,法尔茅斯大学Falmouth University,70.1,91.0,91.5,81.5,22,4,344,9,60,免费评估
12,卡迪夫都市大学Cardiff Metropolitan University,68.0,91.9,90.3,82.9,14.6,5,318,5,-,免费评估
13,德蒙福特大学De Montfort University,67.7,84.6,86.7,79.1,13.2,4,342,5,67,免费评估
13,伦敦艺术大学University of the Arts London,67.7,74.9,82.5,72.9,16.5,10,345,7,59,免费评估
15,诺里奇艺术大学Norwich University of the Arts,67.4,93.9,96.0,85.8,18.2,2,355,7,52,免费评估
16,瑞文斯博学院Ravensbourne College,66.0,90.0,93.0,88.4,-,2,281,-,79,免费评估
17,德比大学University of Derby,62.9,81.0,84.8,82.8,12.4,9,314,3,41,免费评估
18,创意艺术大学University for the Creative Arts,61.7,81.0,85.0,81.2,11.2,6,356,3,50,免费评估
19,米德塞斯大学Middlesex University,61.3,84.8,89.0,81.6,17.2,8,314,6,48,免费评估
20,曼彻斯特城市大学Manchester Metropolitan University,60.8,79.0,79.2,74.1,17.1,3,447,4,56,免费评估
21,桑德兰大学University of Sunderland,59.9,86.0,87.8,77.6,15.3,7,287,8,-,免费评估
22,格拉斯哥艺术学院Glasgow School of Art,58.7,73.0,78.2,70.3,17.8,10,429,3,-,免费评估
23,伯恩茅斯艺术大学Arts University Bournemouth,57.2,86.0,85.0,77.4,14.2,4,316,7,43,免费评估
24,利物浦约翰摩尔斯大学Liverpool John Moores University,54.0,73.0,77.1,75.0,13.7,3,333,-,42,免费评估
25,贝德福德大学University of Bedfordshire,53.5,80.8,85.3,82.5,17.1,6,238,-,-,免费评估
26,利兹艺术学院Leeds College of Art,52.8,85.0,85.7,76.8,11,3,341,4,36,免费评估
27,剑桥安鲁大学Anglia Ruskin University,49.2,81.8,84.7,78.6,22.9,7,231,8,-,免费评估
28,赫特福德大学University of Hertfordshire,49.1,78.0,85.5,77.0,15.8,9,322,3,27,免费评估
29,中央兰开夏大学University of Central Lancashire,48.5,71.3,80.2,73.7,19.2,4,317,6,57,免费评估
30,巴斯斯巴大学Bath Spa University,46.2,82.2,85.1,72.9,19.3,6,361,2,50,免费评估
31,阿尔斯特大学University of Ulster,46.1,80.8,85.1,77.6,20.7,2,352,5,40,免费评估
32,罗伯特高登大学The Robert Gordon University,45.4,66.7,68.6,61.3,17.9,4,384,5,59,免费评估
33,朴茨茅斯大学University of Portsmouth,45.2,79.0,86.8,84.3,19.6,6,314,3,33,免费评估
34,伯明翰城市大学Birmingham City University,44.4,79.0,85.2,73.0,20.1,6,331,3,53,免费评估
35,新白金汉大学Buckinghamshire New University,39.3,76.2,77.0,69.2,13.9,2,326,3,-,免费评估
36,南安普顿索伦特大学Southampton Solent University,36.1,74.7,79.6,67.3,18.1,3,288,3,48,免费评估
37,哈德斯菲尔德大学University of Huddersfield,34.6,73.7,77.6,72.7,32.1,3,365,4,57,免费评估
38,伦敦都市大学London Metropolitan University,33.2,73.0,79.4,71.7,23,3,-,4,-,免费评估
39,赫瑞瓦特大学Heriot Watt University,33.0,55.0,66.0,59.6,31.3,8,393,5,68,免费评估
40,南威尔士大学The University of South Wales,32.5,83.0,83.0,75.7,22.6,2,314,2,38,免费评估
41,谢菲尔德哈莱姆大学Sheffield Hallam University,31.2,77.6,83.1,68.4,16.2,4,325,2,33,免费评估
42,东伦敦大学University of East London,28.7,68.0,75.4,69.0,25.5,9,319,4,28,免费评估
