Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,布里斯托大学University of Bristol,220.0,4.57,3.3,96.0,100.0,免费评估
2,剑桥大学University of Cambridge,241.0,4.0,3.48,92.0,99.1,免费评估
3,牛津大学University of Oxford,236.0,4.0,3.51,88.0,98.2,免费评估
4,帝国理工学院Imperial College London,215.0,4.24,3.39,90.0,98.1,免费评估
5,杜伦大学Durham University,220.0,4.08,3.08,90.0,97.0,免费评估
6,华威大学The University of Warwick,175.0,4.07,3.22,90.0,95.4,免费评估
7,埃克塞特大学University of Exeter,167.0,3.83,3.18,86.0,93.2,免费评估
8,思克莱德大学University of Strathclyde,170.0,3.89,3.03,,92.9,免费评估
9,卡迪夫大学Cardiff University,146.0,4.15,3.31,76.0,91.3,免费评估
10,阿伯丁大学University of Aberdeen,153.0,3.82,2.94,,91.3,免费评估
11,莱斯特大学University of Leicester,134.0,3.84,2.99,,90.9,免费评估
12,斯旺西大学Swansea University,130.0,3.86,3.29,74.0,90.2,免费评估
13,伦敦南岸大学London South Bank University,116.0,3.76,2.59,88.0,90.2,免费评估
14,西英格兰大学University of the West of England,122.0,4.15,2.85,84.0,90.1,免费评估
15,利物浦约翰摩尔斯大学Liverpool John Moores University,133.0,4.28,2.45,78.0,89.8,免费评估
16,阿尔斯特大学University of Ulster,118.0,3.89,2.89,82.0,89.8,免费评估
17,伯恩茅斯大学Bournemouth University,121.0,4.01,2.31,86.0,89.5,免费评估
18,考文垂大学Coventry University,98.0,4.2,2.62,84.0,89.2,免费评估
19,赫尔大学The University of Hull,120.0,3.85,2.82,,88.3,免费评估
20,中央兰开夏大学University of Central Lancashire,154.0,4.01,2.63,72.0,88.3,免费评估
21,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,150.0,3.74,2.4,78.0,87.8,免费评估
22,伦敦城市大学City University London,123.0,3.86,2.85,70.0,87.6,免费评估
23,波尔顿大学University of Bolton,116.0,3.62,2.6,,87.4,免费评估
24,布拉德福德大学University of Bradford,128.0,3.89,2.69,72.0,87.0,免费评估
25,伍尔弗汉普顿大学University of Wolverhampton,98.0,4.04,2.2,76.0,86.3,免费评估
26,龙比亚大学Napier University,128.0,3.92,2.29,70.0,86.1,免费评估
27,德比大学University of Derby,109.0,4.02,1.67,,86.0,免费评估
28,北安普顿大学The University of Northampton,83.0,3.69,2.03,74.0,84.9,免费评估
29,西苏格兰大学University of the West of Scotland,,3.98,2.48,52.0,82.2,免费评估
