Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
55,曼彻斯特城市大学Manchester Metropolitan University,78.1%,77.7%,6.9%,138,64.6%,82.1,免费评估
56,温切斯特大学University of Winchester,81.7%,77.9%,,121,77.0%,81.7,免费评估
56,艾芝西尔大学Edge Hill University,77.6%,77.1%,5.7%,125,74.1%,81.7,免费评估
58,奇切斯特大学University of Chichester,87.6%,88.0%,,123,64.0%,81.4,免费评估
59,卡迪夫都市大学Cardiff Metropolitan University,81.4%,73.9%,,124,73.6%,81.1,免费评估
59,格林威治大学The University of Greenwich,89.5%,87.0%,2.2%,,56.2%,81.1,免费评估
61,利兹贝克特大学Leeds Beckett University,89.4%,88.7%,6.4%,120,57.0%,81.0,免费评估
62,南威尔士大学The University of South Wales,80.8%,72.7%,15.4%,127,59.7%,80.7,免费评估
63,新白金汉大学Buckinghamshire New University,86.4%,78.8%,,105,78.1%,80.4,免费评估
64,格罗斯特大学University of Gloucestershire,78.3%,73.9%,,113,80.5%,80.0,免费评估
65,伍尔弗汉普顿大学University of Wolverhampton,77.6%,76.1%,,120,71.1%,79.3,免费评估
66,桑德兰大学University of Sunderland,81.6%,79.4%,1.9%,127,57.8%,79.1,免费评估
66,坎特伯雷大学Canterbury Christ Church University,76.7%,72.7%,2.2%,118,72.4%,79.1,免费评估
68,Plymouth Marjon University,89.1%,88.0%,,109*,61.0%,78.9,免费评估
69,纽曼大学Newman University,76.4%,75.4%,2.2%,136,54.9%,78.5,免费评估
70,班戈大学Bangor University,85.5%,80.9%,,124,52.4%,78.0,免费评估
71,布拉德福德大学University of Bradford,60.9%,64.5%,10.6%,133,67.6%,77.9,免费评估
72,北安普顿大学The University of Northampton,70.9%,64.2%,,125,72.1%,77.8,免费评估
72,埃塞克斯大学University of Essex,77.0%,70.8%,,109,75.7%,77.8,免费评估
74,泰晤士河谷大学Thames Valley University,56.7%,50.8%,,140*,80.0%,77.7,免费评估
75,切斯特大学University of Chester,74.6%,64.7%,0.3%,124,65.5%,77.1,免费评估
76,伦敦大学金史密斯学院Goldsmiths University of London,68.3%,59.3%,13.5%,92,83.9%,76.2,免费评估
76,哥比亚大学University of Cumbria,80.4%,68.1%,,122,56.0%,76.2,免费评估
78,伍斯特大学University of Worcester,71.4%,66.8%,,123,63.5%,76.0,免费评估
