Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,233,3.95,3.42,94.0,100.0,免费评估
2,牛津大学University of Oxford,227,4.02,3.44,87.0,99.1,免费评估
3,华威大学The University of Warwick,202,4.13,3.41,90.0,98.5,免费评估
4,伦敦大学学院University College London,207,3.77,3.78,89.0,98.5,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,210,3.58,3.55,88.0,97.5,免费评估
6,圣安德鲁斯大学University of St Andrews,207,4.13,2.92,90.0,97.2,免费评估
7,杜伦大学Durham University,205,3.88,3.05,92.0,96.8,免费评估
8,巴斯大学University of Bath,191,3.78,3.2,92.0,96.6,免费评估
9,诺丁汉大学University of Nottingham,184,4.14,3.05,88.0,96.3,免费评估
10,布里斯托大学University of Bristol,185,4.03,3.32,84.0,96.0,免费评估
11,利兹大学University of Leeds,171,4.14,3.18,88.0,96.0,免费评估
12,阿伯丁大学University of Aberdeen,185,4.31,2.48,88.0,95.5,免费评估
13,拉夫堡大学Loughborough University,159,4.21,2.97,90.0,95.5,免费评估
14,埃克塞特大学University of Exeter,182,3.95,2.78,89.0,95.2,免费评估
15,萨里大学University of Surrey,175,4.17,3.01,79.0,94.5,免费评估
16,约克大学The University of York,157,4.21,2.93,86.0,94.2,免费评估
17,格拉斯哥大学University of Glasgow,177,3.76,2.86,86.0,94.1,免费评估
18,兰卡斯特大学Lancaster University,150,4.03,3.16,83.0,93.8,免费评估
19,思克莱德大学University of Strathclyde,197,4.11,3.17,65.0,93.5,免费评估
20,曼彻斯特大学The University of Manchester,167,3.9,2.89,82.0,93.3,免费评估
21,伦敦大学玛丽女王学院Queen Mary University of London,158,4.11,2.98,77.0,93.0,免费评估
22,赫瑞瓦特大学Heriot Watt University,143,4.17,2.75,86.0,93.0,免费评估
23,萨塞克斯大学University of Sussex,141,4.06,2.84,86.0,93.0,免费评估
24,纽卡斯尔大学Newcastle University,155,3.76,2.72,89.0,92.9,免费评估
25,伯明翰大学University of Birmingham,163,3.85,2.78,81.0,92.8,免费评估
26,斯特林大学University of Stirling,153,4.05,2.97,81.0,92.8,免费评估
27,阿斯顿大学Aston University,131,4.09,3.07,87.0,92.8,免费评估
28,南安普顿大学University of Southampton,151,3.99,2.7,84.0,92.7,免费评估
29,东英吉利大学University of East Anglia,145,4.25,3.04,77.0,92.6,免费评估
30,肯特大学University of Kent,141,4.08,2.32,88.0,92.4,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,132,4.13,3.11,80.0,92.3,免费评估
32,爱丁堡大学The University of Edinburgh,179,3.77,3.14,72.0,92.2,免费评估
33,谢菲尔德大学The University of Sheffield,151,3.95,2.58,86.0,92.2,免费评估
34,埃塞克斯大学University of Essex,109,4.1,3.25,80.0,91.7,免费评估
35,卡迪夫大学Cardiff University,151,3.62,3.28,77.0,91.4,免费评估
36,英国女王大学Queen's University Belfast,147,3.94,2.88,74.0,91.3,免费评估
37,雷丁大学University of Reading,141,3.89,3.11,75.0,91.1,免费评估
38,布拉德福德大学University of Bradford,122,4.05,2.83,83.0,90.7,免费评估
39,考文垂大学Coventry University,113,4.48,2.5,86.0,90.7,免费评估
40,伦敦大学亚非学院SOAS University of London,140,3.97,2.7,76.0,90.6,免费评估
41,利物浦大学The University of Liverpool,148,3.93,2.92,73.0,90.6,免费评估
42,朴茨茅斯大学University of Portsmouth,112,4.21,2.74,83.0,90.4,免费评估
43,邓迪大学University of Dundee,145,4.12,2.3,76.0,90.3,免费评估
44,阿尔斯特大学University of Ulster,119,3.85,2.94,75.0,90.2,免费评估
45,德蒙福特大学De Montfort University,96,4.34,2.74,83.0,90.1,免费评估
46,斯旺西大学Swansea University,128,3.87,2.93,76.0,90.0,免费评估
47,诺丁汉特伦特大学Nottingham Trent University,124,4.29,2.65,77.0,89.8,免费评估
48,西英格兰大学University of the West of England,107,4.3,2.59,79.0,89.3,免费评估
49,班戈大学Bangor University,116,4.08,2.81,71.0,89.2,免费评估
50,赫尔大学The University of Hull,118,3.92,2.54,80.0,89.2,免费评估
51,莱斯特大学University of Leicester,133,3.9,2.59,71.0,89.1,免费评估
52,米德塞斯大学Middlesex University,101,3.87,2.72,83.0,88.9,免费评估
53,伦敦大学金史密斯学院Goldsmiths University of London,113,3.85,2.5,,88.8,免费评估
54,牛津布鲁克斯大学Oxford Brookes University,120,4.05,2.65,76.0,88.7,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,122,4.08,2.6,75.0,88.6,免费评估
56,哈德斯菲尔德大学University of Huddersfield,121,4.12,2.44,,88.1,免费评估
57,中央兰开夏大学University of Central Lancashire,112,4.45,2.4,68.0,87.6,免费评估
58,普利茅斯大学University of Plymouth,110,4.11,2.48,68.0,87.5,免费评估
59,"伦敦大学伯克贝克学院Birkbeck, University Of London",98,3.79,2.6,,87.4,免费评估
60,索尔福德大学University of Salford,115,3.76,2.66,,87.1,免费评估
61,基尔大学Keele University,113,3.9,2.4,70.0,87.0,免费评估
62,卡迪夫都市大学Cardiff Metropolitan University,109,3.71,,90.0,86.7,免费评估
63,布鲁内尔大学Brunel University,111,3.84,2.2,68.0,86.6,免费评估
64,伦敦城市大学City University London,136,3.63,2.44,65.0,86.6,免费评估
65,赫特福德大学University of Hertfordshire,111,4.46,2.05,67.0,86.3,免费评估
66,亚伯大学Aberystwyth University,102,4.25,2.52,60.0,86.3,免费评估
67,龙比亚大学Napier University,152,3.88,,,86.3,免费评估
68,金斯顿大学Kingston University,100,4.15,2.78,59.0,85.6,免费评估
69,伯明翰城市大学Birmingham City University,108,3.94,2.42,68.0,85.6,免费评估
70,白金汉大学The University of Buckingham,111,4.15,,73.0,85.3,免费评估
71,格林威治大学The University of Greenwich,125,3.84,2.21,60.0,84.6,免费评估
72,伦敦都市大学London Metropolitan University,109,4.26,,62.0,83.7,免费评估
73,利兹贝克特大学Leeds Beckett University,104,3.9,1.92,59.0,82.7,免费评估
74,切斯特大学University of Chester,98,3.76,,,82.2,免费评估
75,伦敦南岸大学London South Bank University,83,3.8,,,81.4,免费评估
76,东伦敦大学University of East London,88,4.08,2.26,46.0,80.9,免费评估
77,北安普顿大学The University of Northampton,94,3.8,,45.0,78.7,免费评估
