Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,兰卡斯特大学Lancaster University,442.0,4.12,2.95,80.0,100.0,免费评估
2,利兹大学University of Leeds,440.0,4.0,2.85,,98.5,免费评估
3,巴斯大学University of Bath,,4.32,2.95,,98.0,免费评估
4,思克莱德大学University of Strathclyde,487.0,4.06,2.85,60.0,97.6,免费评估
5,纽卡斯尔大学Newcastle University,411.0,3.85,2.5,86.0,96.8,免费评估
6,曼彻斯特大学The University of Manchester,409.0,3.96,2.85,72.0,96.2,免费评估
7,卡迪夫大学Cardiff University,,4.03,3.0,,96.1,免费评估
8,阿斯顿大学Aston University,388.0,4.1,2.7,76.0,96.0,免费评估
9,南安普顿大学University of Southampton,402.0,3.86,2.6,,94.3,免费评估
10,伦敦大学皇家霍洛威学院Royal Holloway University of London,375.0,3.97,2.65,,93.8,免费评估
11,基尔大学Keele University,346.0,4.01,2.3,80.0,92.9,免费评估
12,肯特大学University of Kent,,4.1,2.5,,92.4,免费评估
13,雷丁大学University of Reading,361.0,3.78,2.4,76.0,92.3,免费评估
14,布拉德福德大学University of Bradford,,4.06,2.5,,92.1,免费评估
15,埃克塞特大学University of Exeter,,3.9,2.65,,92.0,免费评估
16,利物浦大学The University of Liverpool,381.0,4.15,2.45,60.0,92.0,免费评估
17,埃塞克斯大学University of Essex,346.0,4.06,2.6,62.0,91.2,免费评估
18,布鲁内尔大学Brunel University,,4.1,2.35,,91.1,免费评估
19,牛津布鲁克斯大学Oxford Brookes University,371.0,3.87,1.95,74.0,90.8,免费评估
20,萨塞克斯大学University of Sussex,391.0,3.73,2.45,60.0,90.6,免费评估
21,伯恩茅斯大学Bournemouth University,344.0,4.1,1.95,74.0,90.6,免费评估
22,斯特林大学University of Stirling,393.0,3.78,2.3,62.0,90.6,免费评估
23,诺丁汉特伦特大学Nottingham Trent University,334.0,3.95,2.15,70.0,89.7,免费评估
24,普利茅斯大学University of Plymouth,292.0,3.85,2.05,82.0,89.4,免费评估
25,西英格兰大学University of the West of England,327.0,3.83,2.15,72.0,89.4,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,333.0,3.85,2.2,68.0,89.2,免费评估
