Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Beijing Jiaotong University,China,95.4,79.8,76.2,100.0,,290.4,免费评估
2,Tsinghua University,China,85.2,83.5,76.9,98.1,,282.1,免费评估
3,Delft University of Technology,Netherlands,100.0,70.7,71.6,87.1,,272.2,免费评估
4,Southeast University,China,84.4,78.7,78.3,86.7,,265.5,免费评估
5,University of Sydney,Australia,76.7,71.6,72.4,76.3,,239.1,免费评估
6,Tongji University,China,83.8,66.7,78.0,72.0,,238.1,免费评估
7,Massachusetts Institute of Technology (MIT),UnitedStates,71.0,78.5,77.8,69.9,,235.0,免费评估
8,University of British Columbia,Canada,68.3,79.5,79.3,69.1,,232.7,免费评估
9,"University of California, Berkeley",UnitedStates,76.6,68.8,69.1,73.3,,232.5,免费评估
10,Shanghai Jiao Tong University,China,71.0,72.1,70.3,75.0,,232.2,免费评估
11,University of Waterloo,Canada,62.5,82.6,82.3,69.1,,230.8,免费评估
12,利兹大学University of Leeds,UnitedKingdom,72.7,74.9,72.6,67.5,,229.6,免费评估
13,National University of Singapore,Singapore,61.1,82.7,83.8,65.8,,226.4,免费评估
14,Nanyang Technological University,Singapore,60.2,79.5,83.2,69.7,,226.1,免费评估
15,Beihang University,China,54.6,98.2,66.7,59.3,,225.4,免费评估
16,南安普顿大学University of Southampton,UnitedKingdom,60.4,74.2,76.7,71.0,,220.9,免费评估
17,KTH Royal Institute of Technology,Sweden,65.8,74.1,75.9,64.1,,219.2,免费评估
18,The Hong Kong University of Science and Technology,China-HongKong,50.3,83.9,79.2,69.1,,219.1,免费评估
19,The Hong Kong Polytechnic University,China-HongKong,68.3,70.8,79.5,63.2,,218.2,免费评估
20,Beijing University of Posts and Telecommunications,China,41.6,96.0,82.8,60.9,,215.0,免费评估
21,University of Michigan-Ann Arbor,UnitedStates,68.1,76.0,62.2,57.7,,214.3,免费评估
21,Xidian University,China,46.3,86.0,72.1,67.5,,214.3,免费评估
23,Zhejiang University,China,52.7,80.3,84.2,61.5,,211.3,免费评估
24,Georgia Institute of Technology,UnitedStates,62.9,66.6,66.0,67.2,,210.0,免费评估
25,McGill University,Canada,61.9,77.1,67.5,57.1,,209.5,免费评估
26,The University of Texas at Austin,UnitedStates,62.5,76.9,64.4,56.8,,209.1,免费评估
27,Southwest Jiaotong University,China,59.3,78.0,75.3,54.8,,207.1,免费评估
28,"University of Maryland, College Park",UnitedStates,69.8,64.0,59.8,61.2,,207.0,免费评估
29,Purdue University - West Lafayette,UnitedStates,70.2,64.9,52.2,60.2,,205.8,免费评估
30,伦敦大学学院University College London,UnitedKingdom,66.0,68.7,67.2,55.8,,204.0,免费评估
31,Swiss Federal Institute of Technology Lausanne,Switzerland,42.4,95.5,83.0,48.7,,203.2,免费评估
32,Chalmers University of Technology,Sweden,60.9,75.2,69.2,52.7,,202.7,免费评估
33,University of Montreal,Canada,53.0,76.9,74.7,57.7,,202.6,免费评估
34,Huazhong University of Science and Technology,China,43.9,86.1,82.9,55.8,,202.4,免费评估
35,Monash University,Australia,74.8,67.1,69.1,45.1,,200.9,免费评估
36,Technical University of Denmark,Denmark,54.7,78.7,72.8,52.0,,200.0,免费评估
37,The University of Hong Kong,China-HongKong,55.8,78.3,61.7,51.6,,198.1,免费评估
37,University of Electronic Science and Technology of China,China,37.6,89.6,87.4,53.4,,198.1,免费评估
39,Arizona State University,UnitedStates,56.1,75.3,62.8,52.7,,196.6,免费评估
40,Peking University,China,37.6,100.0,73.7,43.9,,196.2,免费评估
41,Queensland University of Technology,Australia,67.8,73.8,66.4,39.9,,194.7,免费评估
42,Dalian University of Technology,China,47.7,84.1,70.5,48.7,,194.6,免费评估
42,University of Toronto,Canada,65.0,66.4,59.9,51.3,,194.6,免费评估
44,兰卡斯特大学Lancaster University,UnitedKingdom,36.9,100.0,79.2,41.3,,194.0,免费评估
45,Virginia Polytechnic Institute and State University,UnitedStates,71.5,59.0,49.6,49.8,,190.2,免费评估
46,Harbin Institute of Technology,China,48.6,78.7,78.3,44.7,,187.7,免费评估
47,帝国理工学院Imperial College London,UnitedKingdom,53.0,67.7,78.0,51.3,,187.6,免费评估
48,The University of New South Wales,Australia,62.8,62.5,65.2,49.1,,187.4,免费评估
49,Pennsylvania State University - University Park,UnitedStates,52.9,77.3,63.2,43.9,,186.7,免费评估
49,"University of Minnesota, Twin Cities",UnitedStates,59.1,65.4,56.1,50.9,,186.7,免费评估
