Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,86%,4.3/9,507,85.00%,100.0,免费评估
2,牛津大学University of Oxford,83%,4.1/9,523,82.00%,97.6,免费评估
3,杜伦大学Durham University,86%,4.7/9,445,80.00%,97.0,免费评估
4,圣安德鲁斯大学University of St Andrews,86%,3.2/9,426,78.00%,91.7,免费评估
5,爱丁堡大学The University of Edinburgh,80%,3.9/9,459,75.00%,91.0,免费评估
6,阿伯丁大学University of Aberdeen,89%,3.5/9,327,73.00%,88.4,免费评估
7,格拉斯哥大学University of Glasgow,82%,2.3/9,363,80.00%,85.9,免费评估
8,埃克塞特大学University of Exeter,87%,2.5/9,392,67.00%,85.6,免费评估
9,谢菲尔德大学The University of Sheffield,91%,3.5/9,353,53.00%,84.8,免费评估
10,诺丁汉大学University of Nottingham,77%,3.4/9,381,72.00%,84.1,免费评估
11,Trinity St David,83%,1.9/9,292,84.00%,83.3,免费评估
12,曼彻斯特大学The University of Manchester,76%,3.8/9,367,69.00%,82.8,免费评估
13,斯特林大学University of Stirling,87%,1.7/9,300,75.00%,82.6,免费评估
14,兰卡斯特大学Lancaster University,77%,2.9/9,363,69.00%,81.8,免费评估
15,英国圣玛丽大学学院St Mary's University College,83%,2.2/9,268,79.00%,81.4,免费评估
16,奇切斯特大学University of Chichester,92%,1.1/9,283,,81.2,免费评估
17,伦敦国王学院King's College London,75%,2.9/9,423,64.00%,81.0,免费评估
18,伯明翰大学University of Birmingham,72%,3.0/9,356,72.00%,80.0,免费评估
19,肯特大学University of Kent,74%,2.1/9,302,82.00%,79.5,免费评估
20,布里斯托大学University of Bristol,67%,2.7/9,403,72.00%,78.2,免费评估
21,切斯特大学University of Chester,80%,1.5/9,246,80.00%,77.4,免费评估
22,卡迪夫大学Cardiff University,82%,1.9/9,339,59.00%,77.2,免费评估
23,伦敦大学亚非学院SOAS University of London,71%,3.1/9,340,66.00%,77.1,免费评估
24,利兹大学University of Leeds,76%,2.8/9,367,57.00%,76.8,免费评估
25,罗汉普顿大学Roehampton University,80%,1.5/9,267,74.00%,76.6,免费评估
26,赫尔大学The University of Hull,83%,,288,74.00%,75.4,免费评估
27,班戈大学Bangor University,78%,1.7/9,288,66.00%,74.5,免费评估
28,The Queen's,79%,,338,72.00%,74.4,免费评估
29,哥比亚大学University of Cumbria,,1.2/9,254,74.00%,74.3,免费评估
29,Newman University College,82%,,222,81.00%,74.3,免费评估
31,海斯罗珀学院Heythrop College of the University of London,84%,0.7/9,324,56.00%,73.5,免费评估
32,约克圣约翰大学York St John University,88%,0.6/9,275,53.00%,72.5,免费评估
33,格罗斯特大学University of Gloucestershire,78%,1.7/9,242,,71.6,免费评估
34,牛津布鲁克斯大学Oxford Brookes University,81%,,289,62.00%,70.7,免费评估
35,巴斯斯巴大学Bath Spa University,83%,0.4/9,293,53.00%,70.3,免费评估
36,温切斯特大学University of Winchester,71%,0.8/9,274,57.00%,65.6,免费评估
37,Canterbury CC,71%,0.9/9,230,52.00%,62.4,免费评估
