Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Amsterdam,Netherlands,100.0,73.7,97.1,98.8,96.6,免费评估
2,University of Southern California,United States,98.0,70.6,99.0,96.1,95.1,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,94.3,94.6,95.3,92.4,94.2,免费评估
4,University of Texas at Austin,United States,93.0,74.7,98.2,100.0,93.6,免费评估
5,Stanford University,United States,95.2,96.3,93.1,87.1,93.3,免费评估
6,"University of California, Berkeley (UCB)",United States,95.0,91.9,94.6,84.0,92.4,免费评估
7,University of Wisconsin-Madison,United States,90.7,71.7,94.6,99.4,91.3,免费评估
8,"University of California, Los Angeles (UCLA)",United States,90.0,88.1,91.3,89.0,89.9,免费评估
9,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,95.4,59.7,92.3,88.1,89.8,免费评估
10,Massachusetts Institute of Technology (MIT),United States,91.1,100.0,91.5,79.2,89.7,免费评估
11,Columbia University,United States,94.0,87.7,85.4,82.9,89.4,免费评估
12,"Nanyang Technological University, Singapore (NTU)",Singapore,89.3,86.9,90.1,86.1,88.6,免费评估
13,University of Pennsylvania,United States,90.4,82.7,88.7,85.1,88.2,免费评估
14,National University of Singapore (NUS),Singapore,90.7,92.1,86.0,80.5,87.9,免费评估
15,New York University (NYU),United States,89.7,83.5,89.7,82.9,87.7,免费评估
16,Michigan State University,United States,84.1,65.8,97.5,94.7,87.1,免费评估
17,Northwestern University,United States,82.3,76.6,95.9,94.0,86.8,免费评估
18,Yale University,United States,83.8,91.9,89.8,86.1,86.3,免费评估
19,"University of California, Santa Barbara (UCSB)",United States,87.0,59.2,92.7,89.0,85.8,免费评估
20,The Chinese University of Hong Kong (CUHK),Hong Kong,84.9,81.3,90.9,84.0,85.6,免费评估
21,The Ohio State University,United States,78.8,70.2,96.0,98.1,85.2,免费评估
22,Cornell University,United States,77.7,80.7,97.4,91.6,84.7,免费评估
23,卡迪夫大学Cardiff University,United Kingdom,83.8,67.6,91.1,85.1,83.9,免费评估
24,伦敦国王学院King's College London,United Kingdom,83.2,80.0,87.2,82.9,83.6,免费评估
24,University of Michigan,United States,79.2,80.9,92.6,87.1,83.6,免费评估
26,University of Illinois at Urbana-Champaign,United States,82.6,65.1,89.3,88.1,83.3,免费评估
27,City University of Hong Kong,Hong Kong,83.0,72.4,90.5,81.7,83.2,免费评估
28,The University of Melbourne,Australia,83.4,92.3,81.3,77.8,82.8,免费评估
29,Pennsylvania State University,United States,77.0,73.5,91.6,92.4,82.7,免费评估
30,University of Zurich,Switzerland,81.1,75.9,90.5,81.7,82.6,免费评估
31,Queensland University of Technology (QUT),Australia,78.5,75.0,92.7,84.0,82.1,免费评估
32,Seoul National University,South Korea,81.8,89.1,84.3,76.4,82.0,免费评估
32,The University of Queensland,Australia,80.6,80.4,85.6,82.9,82.0,免费评估
32,The University of Sydney,Australia,79.6,88.6,83.7,82.9,82.0,免费评估
35,Aarhus University,Denmark,81.9,72.1,88.4,80.5,81.9,免费评估
35,Ludwig-Maximilians-Universität München,Germany,79.6,76.6,89.5,82.9,81.9,免费评估
35,The University of Hong Kong,Hong Kong,87.0,85.0,81.5,67.8,81.9,免费评估
38,University of Washington,United States,70.5,70.9,100.0,96.8,81.7,免费评估
39,利兹大学University of Leeds,United Kingdom,81.8,74.2,83.4,82.9,81.6,免费评估
40,威斯敏斯特大学University of Westminster,United Kingdom,89.1,63.8,78.0,71.6,80.9,免费评估
41,拉夫堡大学Loughborough University,United Kingdom,73.4,67.6,97.4,89.0,80.7,免费评估
41,University of Chicago,United States,80.0,80.7,83.7,79.2,80.7,免费评估
43,University of Helsinki,Finland,81.0,64.2,88.1,79.2,80.4,免费评估
44,University of Vienna,Austria,79.5,72.1,86.1,80.5,80.3,免费评估
45,The University of Tokyo,Japan,82.9,92.2,76.2,71.6,80.2,免费评估
46,Pontificia Universidad Católica de Chile (UC),Chile,83.1,87.2,79.5,69.7,80.1,免费评估
46,The University of New South Wales (UNSW Sydney),Australia,74.9,90.0,86.4,81.7,80.1,免费评估
48,"University of Missouri, Columbia",United States,78.5,52.7,92.2,85.1,80.0,免费评估
49,University of Navarra,Spain,78.5,86.9,79.3,77.8,79.4,免费评估
50,莱斯特大学University of Leicester,United Kingdom,75.7,58.4,92.9,85.1,79.3,免费评估
50,University of Oslo,Norway,77.4,62.6,89.0,82.9,79.3,免费评估
