Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,536.0,4.27,2.65,86.0,100.0,免费评估
2,牛津大学University of Oxford,588.0,3.92,3.0,76.0,98.7,免费评估
3,伦敦大学学院University College London,538.0,3.86,2.85,78.0,97.2,免费评估
4,卡迪夫大学Cardiff University,,4.25,2.6,,96.0,免费评估
5,邓迪大学University of Dundee,,4.16,2.8,74.0,95.9,免费评估
6,伦敦国王学院King's College London,450.0,3.99,2.6,80.0,95.4,免费评估
7,曼彻斯特大学The University of Manchester,456.0,4.16,2.85,70.0,94.9,免费评估
8,阿伯丁大学University of Aberdeen,467.0,4.1,2.1,78.0,94.5,免费评估
9,布里斯托大学University of Bristol,437.0,3.9,2.6,74.0,93.6,免费评估
10,阿尔斯特大学University of Ulster,342.0,4.17,2.8,74.0,92.9,免费评估
11,纽卡斯尔大学Newcastle University,446.0,4.22,2.6,64.0,92.9,免费评估
12,利兹大学University of Leeds,443.0,4.23,2.7,62.0,92.8,免费评估
13,诺丁汉特伦特大学Nottingham Trent University,,3.87,2.55,,92.6,免费评估
14,利物浦大学The University of Liverpool,433.0,4.32,2.55,60.0,92.0,免费评估
15,哈德斯菲尔德大学University of Huddersfield,396.0,4.23,,84.0,91.8,免费评估
16,罗伯特高登大学The Robert Gordon University,,4.17,1.9,,91.4,免费评估
17,英国女王大学Queen's University Belfast,410.0,4.44,,76.0,91.3,免费评估
18,萨塞克斯大学University of Sussex,436.0,3.87,2.5,64.0,91.0,免费评估
19,诺丁汉大学University of Nottingham,464.0,4.15,2.25,58.0,90.8,免费评估
20,爱丁堡大学The University of Edinburgh,,3.89,2.6,62.0,90.3,免费评估
21,赫特福德大学University of Hertfordshire,,4.04,2.15,64.0,90.0,免费评估
22,格拉斯哥大学University of Glasgow,487.0,3.99,,68.0,89.6,免费评估
23,拉夫堡大学Loughborough University,396.0,4.09,1.75,66.0,89.3,免费评估
24,曼彻斯特城市大学Manchester Metropolitan University,311.0,4.02,2.05,,87.7,免费评估
25,谢菲尔德哈莱姆大学Sheffield Hallam University,333.0,4.23,,,86.0,免费评估
26,中央兰开夏大学University of Central Lancashire,349.0,3.94,,66.0,85.7,免费评估
27,威斯敏斯特大学University of Westminster,272.0,3.75,2.1,62.0,85.1,免费评估
28,朴茨茅斯大学University of Portsmouth,329.0,4.22,,58.0,84.7,免费评估
29,考文垂大学Coventry University,283.0,4.27,,,84.6,免费评估
30,普利茅斯大学University of Plymouth,326.0,4.09,,46.0,81.6,免费评估
31,东伦敦大学University of East London,238.0,4.17,,54.0,81.6,免费评估
