Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,96.7,98.8,88.9,100.0,97.2,免费评估
2,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,78.7,94.9,97.5,94.0,93.4,免费评估
2,Stanford University,United States,95.5,98.2,86.7,93.8,93.4,免费评估
4,Harvard University,United States,100.0,100.0,85.6,92.4,93.3,免费评估
5,牛津大学University of Oxford,United Kingdom,95.3,99.4,84.9,91.2,92.0,免费评估
6,剑桥大学University of Cambridge,United Kingdom,96.5,92.7,84.8,92.7,91.5,免费评估
7,"University of California, Berkeley (UCB)",United States,88.2,98.2,86.6,91.0,91.3,免费评估
8,帝国理工学院Imperial College London,United Kingdom,85.8,91.9,82.9,91.4,89.2,免费评估
9,Georgia Institute of Technology,United States,73.4,94.9,83.3,91.5,88.7,免费评估
10,Carnegie Mellon University,United States,75.4,94.2,86.8,87.1,87.3,免费评估
11,National University of Singapore (NUS),Singapore,86.4,99.4,82.8,84.2,87.2,免费评估
12,Princeton University,United States,85.2,95.6,88.3,82.7,86.7,免费评估
13,Columbia University,United States,84.2,95.6,85.1,83.0,86.1,免费评估
14,University of Michigan-Ann Arbor,United States,77.0,98.8,82.0,81.8,84.8,免费评估
15,University of Toronto,Canada,83.1,87.0,96.0,79.1,84.5,免费评估
16,华威大学The University of Warwick,United Kingdom,79.3,89.6,78.8,83.5,83.4,免费评估
16,Tsinghua University,China (Mainland),84.8,91.2,81.1,80.9,83.4,免费评估
18,Cornell University,United States,79.0,91.2,80.4,81.6,83.0,免费评估
19,The London School of Economics and Political Science (LSE),United Kingdom,88.5,82.1,75.4,84.5,82.6,免费评估
20,"University of California, Los Angeles (UCLA)",United States,87.1,86.0,80.3,80.8,82.4,免费评估
21,Université PSL,France,84.6,94.2,81.2,77.6,82.3,免费评估
22,University of Pennsylvania,United States,85.6,93.4,82.4,76.6,82.0,免费评估
23,伦敦大学学院University College London,United Kingdom,78.6,90.4,84.9,77.7,81.8,免费评估
23,University of Chicago,United States,83.1,83.1,79.9,81.8,81.8,免费评估
23,University of Washington,United States,67.7,93.4,81.1,80.3,81.8,免费评估
26,Duke University,United States,72.2,91.9,80.9,79.0,81.3,免费评估
27,University of Wisconsin-Madison,United States,63.7,87.8,99.4,74.4,81.0,免费评估
28,The University of Tokyo,Japan,84.2,81.0,75.3,81.2,80.3,免费评估
29,Université de Montréal,Canada,70.4,98.2,85.9,72.7,80.2,免费评估
30,KU Leuven,Belgium,69.5,91.9,82.7,76.5,80.1,免费评估
31,Eindhoven University of Technology,Netherlands,71.6,91.9,84.0,74.5,79.6,免费评估
32,Peking University,China (Mainland),81.2,83.1,79.6,77.6,79.5,免费评估
32,The University of Melbourne,Australia,84.7,86.0,84.0,74.0,79.5,免费评估
34,University of British Columbia,Canada,83.6,84.1,77.9,76.9,79.2,免费评估
35,The Hong Kong University of Science and Technology,Hong Kong SAR,81.2,79.9,80.1,78.0,79.1,免费评估
36,曼彻斯特大学The University of Manchester,United Kingdom,73.9,92.7,79.6,74.1,78.9,免费评估
37,KTH Royal Institute of Technology,Sweden,68.1,84.1,90.7,73.5,78.5,免费评估
37,南安普顿大学University of Southampton,United Kingdom,74.8,87.0,82.1,74.4,78.5,免费评估
39,Seoul National University,South Korea,80.5,82.1,76.3,76.8,78.1,免费评估
39,Sorbonne University,France,74.8,89.6,78.6,74.0,78.1,免费评估
41,Northwestern University,United States,80.6,85.1,81.7,73.1,78.0,免费评估
42,Shanghai Jiao Tong University,China (Mainland),78.7,88.7,82.0,71.0,77.5,免费评估
43,"Nanyang Technological University, Singapore (NTU)",Singapore,81.5,82.1,76.9,74.8,77.4,免费评估
44,Yale University,United States,88.3,84.1,77.7,72.1,77.2,免费评估
45,Purdue University,United States,66.1,84.1,79.2,75.7,77.1,免费评估
45,布里斯托大学University of Bristol,United Kingdom,69.2,85.1,82.3,73.4,77.1,免费评估
45,"University of North Carolina, Chapel Hill",United States,67.2,91.2,79.4,72.5,77.1,免费评估
48,The University of Sydney,Australia,83.7,85.1,80.6,70.7,76.9,免费评估
49,University of Texas at Austin,United States,77.8,85.1,82.8,70.4,76.6,免费评估
50,Johns Hopkins University,United States,67.1,86.0,83.1,71.9,76.5,免费评估
50,兰卡斯特大学Lancaster University,United Kingdom,71.0,84.1,81.8,72.5,76.5,免费评估
50,The University of Hong Kong,Hong Kong SAR,83.1,83.1,81.9,70.3,76.5,免费评估
