Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伯明翰大学University of Birmingham,153.0,4.03,3.32,80.0,100.0,免费评估
2,萨塞克斯大学University of Sussex,155.0,4.02,3.21,80.0,99.3,免费评估
3,曼彻斯特大学The University of Manchester,152.0,3.98,3.19,65.0,97.1,免费评估
4,诺丁汉大学University of Nottingham,140.0,4.03,2.97,75.0,96.4,免费评估
5,肯特大学University of Kent,113.0,4.06,3.03,80.0,95.7,免费评估
6,东英吉利大学University of East Anglia,147.0,3.94,3.08,60.0,94.3,免费评估
7,曼彻斯特城市大学Manchester Metropolitan University,125.0,4.27,3.07,,94.2,免费评估
8,莱斯特大学University of Leicester,127.0,4.01,3.14,65.0,94.0,免费评估
9,朴茨茅斯大学University of Portsmouth,108.0,4.34,2.89,70.0,93.3,免费评估
10,斯旺西大学Swansea University,120.0,4.27,2.87,70.0,92.8,免费评估
11,伦敦大学金史密斯学院Goldsmiths University of London,128.0,3.86,2.91,55.0,91.8,免费评估
12,温切斯特大学University of Winchester,107.0,4.35,2.59,75.0,91.3,免费评估
13,基尔大学Keele University,,3.94,2.83,60.0,90.9,免费评估
14,埃塞克斯大学University of Essex,96.0,3.93,3.14,60.0,90.7,免费评估
15,赫尔大学The University of Hull,113.0,4.49,2.83,50.0,90.4,免费评估
16,约克圣约翰大学York St John University,99.0,4.23,,55.0,86.5,免费评估
17,Canterbury Christ Church,92.0,4.08,2.63,40.0,84.3,免费评估
