Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,99.7,90.5,97.4,98.1,免费评估
2,Stanford University,United States,96.5,96.8,92.1,95.0,95.7,免费评估
3,"University of California, Berkeley (UCB)",United States,94.9,90.0,91.8,96.1,93.1,免费评估
4,"University of California, Los Angeles (UCLA)",United States,99.4,86.2,88.9,87.9,92.1,免费评估
5,剑桥大学University of Cambridge,United Kingdom,91.4,98.7,87.4,83.4,91.8,免费评估
6,"Nanyang Technological University, Singapore (NTU)",Singapore,89.0,88.0,90.8,98.1,90.3,免费评估
7,Tsinghua University,China,84.7,96.1,83.9,98.3,90.0,免费评估
8,Harvard University,United States,85.6,100.0,91.5,79.0,89.8,免费评估
9,帝国理工学院Imperial College London,United Kingdom,88.6,89.7,89.9,92.4,89.7,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,89.5,87.8,89.5,92.1,89.4,免费评估
11,牛津大学University of Oxford,United Kingdom,85.4,97.7,90.7,80.8,89.2,免费评估
12,National University of Singapore (NUS),Singapore,84.6,90.2,90.5,94.7,88.7,免费评估
13,The University of Tokyo,Japan,87.9,98.4,76.4,79.9,88.1,免费评估
14,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,94.2,78.3,90.4,87.2,87.8,免费评估
15,California Institute of Technology (Caltech),United States,91.0,88.6,83.9,80.8,87.7,免费评估
16,Georgia Institute of Technology,United States,86.2,85.3,88.2,95.5,87.6,免费评估
17,KAIST - Korea Advanced Institute of Science & Technology,South Korea,83.7,86.9,86.1,91.2,86.1,免费评估
18,University of Illinois at Urbana-Champaign,United States,86.5,80.2,89.0,86.1,84.9,免费评估
19,Tokyo Institute of Technology,Japan,83.5,88.5,80.4,83.8,84.6,免费评估
20,Seoul National University,South Korea,79.2,90.0,85.7,86.1,84.5,免费评估
21,University of Texas at Austin,United States,80.4,81.0,90.3,92.4,83.9,免费评估
22,Peking University,China,78.0,92.5,81.7,84.2,83.8,免费评估
23,Carnegie Mellon University,United States,83.7,85.4,85.8,78.5,83.7,免费评估
23,Universiti Malaya (UM),Malaysia,75.9,79.2,96.9,100.0,83.7,免费评估
25,University of Michigan,United States,82.5,81.6,86.7,87.2,83.6,免费评估
26,KTH Royal Institute of Technology,Sweden,85.2,78.2,84.9,86.5,83.3,免费评估
27,National Taiwan University (NTU),Taiwan,82.7,83.0,83.7,83.8,83.1,免费评估
27,Princeton University,United States,82.3,83.0,88.1,80.4,83.1,免费评估
29,The Hong Kong University of Science and Technology,Hong Kong,80.4,85.6,86.3,79.9,82.8,免费评估
30,National Tsing Hua University,Taiwan,79.1,85.2,84.6,84.2,82.5,免费评估
30,University of Toronto,Canada,80.8,81.8,87.6,83.0,82.5,免费评估
32,Columbia University,United States,81.8,77.5,91.0,82.1,81.9,免费评估
32,The Chinese University of Hong Kong (CUHK),Hong Kong,83.6,79.4,86.7,77.5,81.9,免费评估
34,The University of Hong Kong,Hong Kong,75.1,84.8,89.7,85.7,81.8,免费评估
35,The University of Melbourne,Australia,77.5,86.6,86.7,77.0,81.5,免费评估
36,Aalborg University,Denmark,81.1,68.3,92.8,96.8,81.4,免费评估
37,Shanghai Jiao Tong University,China,73.5,87.3,82.2,89.3,81.3,免费评估
38,"University of California, San Diego (UCSD)",United States,86.4,69.3,86.8,85.3,81.2,免费评估
39,Cornell University,United States,79.8,80.0,89.1,78.5,81.1,免费评估
39,Delft University of Technology,Netherlands,81.0,75.0,84.3,90.6,81.1,免费评估
41,Technical University of Munich,Germany,80.6,80.9,81.1,82.1,81.0,免费评估
42,Purdue University,United States,78.8,80.7,83.0,83.4,80.7,免费评估
43,National Chiao Tung University,Taiwan,78.9,80.2,81.3,83.0,80.3,免费评估
44,The Australian National University,Australia,82.1,77.3,84.4,73.2,79.7,免费评估
45,University of British Columbia,Canada,74.1,76.8,89.0,85.3,78.8,免费评估
46,University of Southern California,United States,80.3,71.0,87.7,80.8,78.7,免费评估
46,Zhejiang University,China,66.8,81.7,85.9,97.1,78.7,免费评估
48,The University of New South Wales (UNSW Australia),Australia,72.1,78.3,89.3,86.1,78.6,免费评估
49,Indian Institute of Technology Delhi (IITD),India,74.4,76.5,88.0,83.0,78.4,免费评估
50,Politecnico di Milano,Italy,74.1,81.3,81.2,80.4,78.3,免费评估
