Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,United States,100.0,77.2,65.4,100.0,,290.3,免费评估
2,伦敦大学学院University College London,United Kingdom,54.7,87.0,79.1,68.4,,225.9,免费评估
3,University of Toronto,Canada,66.5,71.9,72.5,71.3,,224.2,免费评估
4,Johns Hopkins University,United States,64.3,76.9,63.8,65.9,,219.8,免费评估
5,University of Munich,Germany,57.1,79.7,73.5,59.6,,211.0,免费评估
6,King's College London,United Kingdom,43.1,93.0,83.9,56.5,,209.4,免费评估
7,Stanford University,United States,56.4,77.7,61.4,62.3,,208.7,免费评估
8,"University of California, Los Angeles",United States,53.6,77.7,61.5,60.8,,204.4,免费评估
9,牛津大学University of Oxford,United Kingdom,44.5,88.5,79.3,55.5,,204.3,免费评估
10,University of Pennsylvania,United States,57.9,73.7,54.9,58.3,,200.9,免费评估
11,Radboud University Nijmegen,Netherlands,40.6,88.0,81.9,53.6,,198.6,免费评估
12,Heidelberg University,Germany,55.4,78.0,67.3,51.5,,198.5,免费评估
13,Utrecht University,Netherlands,47.5,79.1,67.6,58.3,,198.4,免费评估
14,"The Imperial College of Science, Technology and Medicine",United Kingdom,41.7,90.6,79.4,49.8,,198.0,免费评估
15,Duke University,United States,53.1,76.0,56.1,55.2,,195.6,免费评估
16,Washington University in St. Louis,United States,49.2,83.4,50.2,49.3,,192.0,免费评估
17,"University of California, San Francisco",United States,50.9,74.0,57.1,52.2,,188.6,免费评估
18,University of Zurich,Switzerland,43.6,78.0,76.8,50.9,,188.0,免费评估
19,University of Wisconsin - Madison,United States,47.2,78.0,58.9,49.8,,186.8,免费评估
20,University of Copenhagen,Denmark,36.5,90.4,81.5,43.5,,186.7,免费评估
21,New York University,United States,43.6,82.1,60.1,48.1,,185.7,免费评估
22,Technical University Munich,Germany,41.8,83.9,73.5,44.3,,184.7,免费评估
23,VU University Amsterdam,Netherlands,36.7,86.7,74.5,45.8,,184.2,免费评估
24,University of Michigan-Ann Arbor,United States,52.3,73.4,48.4,48.5,,184.0,免费评估
25,Humboldt University of Berlin,Germany,45.8,74.6,64.2,50.1,,183.4,免费评估
26,KU Leuven,Belgium,39.7,79.7,86.2,46.6,,183.2,免费评估
27,Free University Berlin,Germany,45.6,74.6,64.4,49.6,,182.7,免费评估
28,Erasmus University,Netherlands,40.9,79.4,76.6,46.4,,182.1,免费评估
29,Medical University of Vienna,Austria,40.8,78.0,80.7,45.8,,180.8,免费评估
30,Maastricht University,Netherlands,35.6,81.6,85.6,46.0,,180.2,免费评估
31,Charite - Universitats Medizin Berlin,Germany,44.8,74.3,63.6,47.9,,179.7,免费评估
32,Yale University,United States,40.7,81.3,60.7,45.2,,179.3,免费评估
33,McGill University,Canada,38.3,81.0,84.4,42.7,,178.9,免费评估
34,"University of Pittsburgh, Pittsburgh Campus",United States,45.6,75.5,55.0,44.5,,176.5,免费评估
35,Massachusetts Institute of Technology (MIT),United States,27.4,97.6,73.2,36.7,,176.4,免费评估
36,University of Washington,United States,48.0,72.8,53.0,44.9,,176.3,免费评估
37,University of Groningen,Netherlands,35.9,80.5,76.3,43.1,,174.8,免费评估
37,University of Tuebingen,Germany,40.4,74.3,68.3,46.5,,174.8,免费评估
39,Seoul National University,South Korea,50.7,70.4,45.5,44.3,,174.5,免费评估
40,"University of California, San Diego",United States,40.3,76.6,63.1,44.6,,174.1,免费评估
41,Columbia University,United States,40.4,77.2,64.7,41.8,,172.3,免费评估
42,University of Amsterdam,Netherlands,36.0,79.1,63.3,44.0,,171.7,免费评估
43,Leiden University,Netherlands,35.5,77.2,74.0,43.3,,170.8,免费评估
43,Pierre and Marie Curie University - Paris 6,France,41.8,72.2,62.6,44.3,,170.8,免费评估
45,Northwestern University,United States,38.8,78.0,60.2,41.7,,170.5,免费评估
46,Karolinska Institute,Sweden,35.6,79.1,85.3,38.4,,170.2,免费评估
47,University of Erlangen-Nuremberg,Germany,38.7,78.3,70.9,38.8,,170.0,免费评估
48,RWTH Aachen University,Germany,34.0,80.8,74.1,39.4,,169.0,免费评估
49,Aarhus University,Denmark,33.7,79.1,79.4,39.8,,168.5,免费评估
49,University of Freiburg,Germany,35.0,74.9,80.3,42.6,,168.5,免费评估
