Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,Cambridge,100.0,97.0,94.0,72.0,15.1,10,498,10.0,61.0,免费评估
2,爱丁堡大学The University of Edinburgh,85.5,97.0,93.0,64.0,14.7,10,407,9.0,58.0,免费评估
3,华威大学The University of Warwick,81.6,84.0,90.0,76.0,16.2,9,386,9.0,62.0,免费评估
4,兰卡斯特大学Lancaster University,80.3,90.0,92.0,75.0,14.3,9,353,8.0,64.0,免费评估
5,伯明翰大学University of Birmingham,77.4,84.0,87.0,72.0,21.1,10,355,9.0,60.0,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,76.6,83.0,83.0,62.0,13.1,10,426,7.0,,免费评估
7,约克大学The University of York,70.7,90.0,94.0,60.0,15.2,8,334,6.0,58.0,免费评估
8,埃克塞特大学University of Exeter,68.0,93.0,95.0,72.0,18.1,5,359,5.0,,免费评估
9,萨里大学University of Surrey,67.7,98.0,90.0,79.0,21.3,7,350,7.0,52.0,免费评估
10,思克莱德大学University of Strathclyde,67.3,95.0,93.0,80.0,24.6,9,349,,,免费评估
11,萨塞克斯大学University of Sussex,66.4,89.0,90.0,64.0,19.4,5,344,8.0,63.0,免费评估
12,杜伦大学Durham University,66.3,80.0,86.0,59.0,19.0,6,405,6.0,63.0,免费评估
13,巴斯大学University of Bath,65.9,86.0,86.0,62.0,18.9,6,372,7.0,62.0,免费评估
14,格拉斯哥大学University of Glasgow,65.5,93.0,94.0,72.0,16.2,6,332,7.0,38.0,免费评估
15,卡迪夫大学Cardiff University,64.0,89.0,89.0,52.0,16.1,9,349,9.0,45.0,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,63.4,88.0,81.0,72.0,16.8,7,323,7.0,,免费评估
17,利兹大学University of Leeds,63.3,89.0,90.0,62.0,22.5,6,361,8.0,59.0,免费评估
18,斯特林大学University of Stirling,62.9,96.0,87.0,67.0,21.2,6,296,8.0,58.0,免费评估
19,阿伯丁大学University of Aberdeen,62.5,90.0,91.0,82.0,,4,323,5.0,46.0,免费评估
20,巴斯斯巴大学Bath Spa University,62.4,94.0,91.0,74.0,19.9,6,240,6.0,,免费评估
21,南安普顿大学University of Southampton,62.1,91.0,90.0,69.0,19.2,7,355,6.0,50.0,免费评估
22,东英吉利大学University of East Anglia,60.3,100.0,89.0,73.0,23.0,6,321,,,免费评估
23,利物浦大学The University of Liverpool,59.5,95.0,90.0,59.0,18.0,8,341,6.0,40.0,免费评估
24,布里斯托大学University of Bristol,59.4,82.0,83.0,54.0,18.3,8,372,3.0,62.0,免费评估
25,拉夫堡大学Loughborough University,59.1,76.0,83.0,64.0,21.8,4,338,7.0,59.0,免费评估
26,哥比亚大学University of Cumbria,58.3,67.0,82.0,70.0,9.3,7,228,,,免费评估
27,埃塞克斯大学University of Essex,57.7,89.0,88.0,67.0,14.9,7,312,2.0,44.0,免费评估
28,赫尔大学The University of Hull,57.4,87.0,89.0,68.0,16.9,4,242,7.0,48.0,免费评估
29,龙比亚大学Napier University,56.3,91.0,95.0,80.0,25.4,5,260,5.0,,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,56.1,84.0,82.0,66.0,18.3,6,245,6.0,59.0,免费评估
31,罗伯特高登大学The Robert Gordon University,55.7,89.0,87.0,74.0,21.4,5,242,6.0,54.0,免费评估
32,肯特大学University of Kent,54.9,82.0,84.0,60.0,13.9,7,274,3.0,50.0,免费评估
33,曼彻斯特大学The University of Manchester,54.3,79.0,80.0,70.0,18.7,9,377,8.0,37.0,免费评估
35,诺桑比亚大学Northumbria University,54.2,86.0,87.0,68.0,29.4,4,280,8.0,54.0,免费评估
36,诺丁汉大学University of Nottingham,54.1,81.0,83.0,56.0,16.8,7,334,5.0,44.0,免费评估
37,基尔大学Keele University,53.6,80.0,76.0,60.0,14.4,4,305,4.0,,免费评估
38,纽卡斯尔大学Newcastle University,53.3,90.0,88.0,68.0,22.9,5,346,3.0,50.0,免费评估
39,朴茨茅斯大学University of Portsmouth,53.2,90.0,89.0,72.0,19.8,6,283,4.0,40.0,免费评估
40,谢菲尔德大学The University of Sheffield,52.8,86.0,86.0,60.0,20.9,5,344,8.0,39.0,免费评估
41,伦敦大学金史密斯学院Goldsmiths University of London,52.1,92.0,84.0,63.0,17.6,3,262,5.0,43.0,免费评估
42,伦敦城市大学City University London,51.8,67.0,74.0,57.0,16.8,8,284,7.0,46.0,免费评估
43,普利茅斯大学University of Plymouth,50.6,84.0,86.0,76.0,22.2,7,262,3.0,50.0,免费评估
45,林肯大学University of Lincoln,50.0,92.0,90.0,78.0,24.9,2,255,4.0,53.0,免费评估
46,艾芝西尔大学Edge Hill University,49.7,77.0,88.0,57.0,15.6,5,244,,,免费评估
47,英国女王大学Queen's University Belfast,49.6,87.0,81.0,65.0,19.5,6,340,2.0,44.0,免费评估
48,Leeds Met,49.5,83.0,86.0,60.0,23.3,7,243,4.0,,免费评估
49,北安普顿大学The University of Northampton,49.2,90.0,83.0,77.0,26.0,3,248,9.0,,免费评估
50,中央兰开夏大学University of Central Lancashire,48.6,84.0,86.0,67.0,19.3,6,235,3.0,,免费评估
51,谢菲尔德哈莱姆大学Sheffield Hallam University,48.4,94.0,91.0,75.0,27.7,6,297,9.0,42.0,免费评估
53,布鲁内尔大学Brunel University,48.0,79.0,82.0,58.0,22.2,3,295,9.0,41.0,免费评估
54,蒂赛德大学Teesside University,47.8,92.0,80.0,73.0,27.1,4,238,9.0,31.0,免费评估
55,斯塔福德郡大学Staffordshire University,47.5,83.0,84.0,73.0,22.6,5,220,3.0,49.0,免费评估
56,伍斯特大学University of Worcester,46.6,88.0,89.0,69.0,23.8,6,241,6.0,,免费评估
58,考文垂大学Coventry University,46.5,86.0,83.0,69.0,22.0,3,265,6.0,39.0,免费评估
59,伯明翰城市大学Birmingham City University,46.3,92.0,83.0,63.0,20.4,8,232,1.0,46.0,免费评估
