Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,5.4,581.0,95,100.0,免费评估
2,牛津大学University of Oxford,,4.6,526.0,92,96.6,免费评估
3,帝国理工学院Imperial College London,83.0,4.7,506.0,91,94.3,免费评估
4,布里斯托大学University of Bristol,84.0,4.0,492.0,89,92.2,免费评估
5,南安普顿大学University of Southampton,83.0,4.7,459.0,82,90.8,免费评估
6,圣安德鲁斯大学University of St Andrews,90.0,2.8,449.0,85,90.0,免费评估
7,伦敦大学学院University College London,80.0,4.6,421.0,88,88.7,免费评估
8,约克大学The University of York,82.0,3.8,471.0,84,88.4,免费评估
9,爱丁堡大学The University of Edinburgh,79.0,4.7,437.0,81,87.8,免费评估
10,格拉斯哥大学University of Glasgow,86.0,4.3,381.0,77,87.4,免费评估
11,华威大学The University of Warwick,80.0,2.9,485.0,87,86.3,免费评估
12,伯明翰大学University of Birmingham,85.0,4.1,403.0,71,86.1,免费评估
13,巴斯大学University of Bath,78.0,3.8,404.0,89,85.5,免费评估
14,纽卡斯尔大学Newcastle University,82.0,3.4,357.0,86,84.5,免费评估
15,萨塞克斯大学University of Sussex,84.0,3.4,351.0,78,83.6,免费评估
16,曼彻斯特大学The University of Manchester,77.0,4.4,401.0,76,83.5,免费评估
17,拉夫堡大学Loughborough University,87.0,2.7,340.0,78,82.8,免费评估
18,利兹大学University of Leeds,80.0,4.0,360.0,78,82.7,免费评估
19,诺丁汉大学University of Nottingham,76.0,4.3,354.0,83,82.3,免费评估
20,萨里大学University of Surrey,81.0,2.2,397.0,85,81.9,免费评估
21,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.0,3.5,321.0,90,81.5,免费评估
22,阿伯丁大学University of Aberdeen,,3.4,317.0,85,81.4,免费评估
23,莱斯特大学University of Leicester,83.0,3.2,350.0,72,81.1,免费评估
23,谢菲尔德大学The University of Sheffield,81.0,2.9,386.0,75,81.1,免费评估
25,杜伦大学Durham University,76.0,3.2,429.0,78,81.0,免费评估
26,亚伯大学Aberystwyth University,80.0,3.7,264.0,83,80.3,免费评估
27,东英吉利大学University of East Anglia,80.0,3.2,347.0,72,79.6,免费评估
27,兰卡斯特大学Lancaster University,74.0,4.0,373.0,76,79.6,免费评估
29,利物浦大学The University of Liverpool,78.0,4.1,331.0,69,79.3,免费评估
30,斯旺西大学Swansea University,77.0,3.7,295.0,75,78.1,免费评估
31,卡迪夫大学Cardiff University,80.0,3.4,354.0,63,77.8,免费评估
32,邓迪大学University of Dundee,80.0,2.9,309.0,72,77.4,免费评估
32,肯特大学University of Kent,76.0,2.9,317.0,81,77.4,免费评估
34,伦敦国王学院King's College London,75.0,2.8,380.0,73,76.8,免费评估
35,埃克塞特大学University of Exeter,77.0,2.9,,74,76.4,免费评估
36,英国女王大学Queen's University Belfast,76.0,2.8,327.0,72,75.6,免费评估
37,埃塞克斯大学University of Essex,79.0,2.9,352.0,57,75.0,免费评估
38,雷丁大学University of Reading,74.0,1.3,360.0,85,74.2,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,75.0,3.8,312.0,58,74.1,免费评估
40,思克莱德大学University of Strathclyde,75.0,2.5,340.0,70,74.0,免费评估
41,赫尔大学The University of Hull,84.0,1.4,254.0,72,73.6,免费评估
42,赫瑞瓦特大学Heriot Watt University,78.0,2.8,294.0,61,73.1,免费评估
43,伦敦城市大学City University London,72.0,2.7,315.0,73,72.3,免费评估
44,普利茅斯大学University of Plymouth,71.0,3.8,270.0,67,72.2,免费评估
45,牛津布鲁克斯大学Oxford Brookes University,76.0,2.5,234.0,71,71.3,免费评估
46,阿斯顿大学Aston University,74.0,1.8,330.0,68,71.1,免费评估
46,布鲁内尔大学Brunel University,75.0,2.8,302.0,59,71.1,免费评估
48,罗伯特高登大学The Robert Gordon University,77.0,1.8,248.0,72,70.6,免费评估
49,伯恩茅斯大学Bournemouth University,74.0,1.5,263.0,78,70.3,免费评估
49,德蒙福特大学De Montfort University,79.0,2.1,236.0,62,70.3,免费评估
51,格林多大学Glyndwr University,81.0,1.6,226.0,65,70.2,免费评估
52,林肯大学University of Lincoln,74.0,2.5,285.0,59,69.1,免费评估
53,阿尔斯特大学University of Ulster,77.0,2.4,232.0,56,68.2,免费评估
54,蒂赛德大学Teesside University,75.0,2.3,278.0,49,67.1,免费评估
55,Newman University College,,,237.0,78,66.9,免费评估
56,班戈大学Bangor University,,2.5,243.0,55,66.7,免费评估
57,哈德斯菲尔德大学University of Huddersfield,72.0,1.2,256.0,70,66.5,免费评估
57,斯特林大学University of Stirling,,1.8,271.0,59,66.5,免费评估
59,斯塔福德郡大学Staffordshire University,75.0,1.0,245.0,67,66.4,免费评估
60,朴茨茅斯大学University of Portsmouth,79.0,1.2,238.0,53,65.9,免费评估
61,龙比亚大学Napier University,,1.1,273.0,64,65.7,免费评估
61,格拉摩根大学University of Glamorgan,73.0,1.6,269.0,58,65.7,免费评估
63,诺桑比亚大学Northumbria University,74.0,,248.0,76,65.5,免费评估
64,西英格兰大学University of the West of England,70.0,2.1,232.0,64,65.4,免费评估
65,布莱顿大学University of Brighton,67.0,2.7,261.0,57,64.9,免费评估
66,索尔福德大学University of Salford,67.0,2.9,220.0,59,64.7,免费评估
