Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,57.1%,234,93.7%,100.0,免费评估
2,帝国理工学院Imperial College London,77.9%,84.3%,64.1%,232,94.8%,99.1,免费评估
3,华威大学The University of Warwick,91.1%,90.1%,54.8%,194,92.6%,98.6,免费评估
4,牛津大学University of Oxford,,,60.6%,222,91.8%,98.0,免费评估
5,圣安德鲁斯大学University of St Andrews,89.6%,89.4%,33.4%,204,93.2%,96.4,免费评估
6,杜伦大学Durham University,84.3%,83.5%,38.8%,210,89.3%,94.8,免费评估
7,萨里大学University of Surrey,91.4%,86.2%,25.3%,180,94.7%,93.9,免费评估
8,伯明翰大学University of Birmingham,79.5%,82.9%,46.4%,181,94.6%,93.4,免费评估
9,南安普顿大学University of Southampton,81.0%,84.3%,48.2%,174,90.3%,92.8,免费评估
10,曼彻斯特大学The University of Manchester,78.7%,81.0%,50.7%,179,91.0%,92.7,免费评估
11,巴斯大学University of Bath,79.7%,79.8%,33.3%,188,96.4%,92.3,免费评估
12,谢菲尔德大学The University of Sheffield,81.6%,83.5%,51.1%,152,90.7%,91.7,免费评估
13,斯旺西大学Swansea University,82.8%,85.1%,47.5%,140,94.4%,91.6,免费评估
13,埃克塞特大学University of Exeter,78.6%,85.3%,40.7%,168,93.3%,91.6,免费评估
15,兰卡斯特大学Lancaster University,80.2%,80.4%,44.8%,158,95.0%,91.5,免费评估
15,伦敦大学学院University College London,63.7%,68.9%,62.7%,201,94.9%,91.5,免费评估
17,诺丁汉大学University of Nottingham,83.3%,83.2%,45.4%,164,85.3%,91.2,免费评估
17,格拉斯哥大学University of Glasgow,73.4%,77.0%,50.3%,197,85.8%,91.2,免费评估
17,拉夫堡大学Loughborough University,90.4%,91.3%,18.7%,152,92.8%,91.2,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,88.1%,83.3%,35.1%,149,91.1%,91.1,免费评估
21,布里斯托大学University of Bristol,,,49.2%,196,91.0%,91.0,免费评估
22,约克大学The University of York,78.0%,74.3%,46.9%,165,94.6%,90.9,免费评估
23,伦敦国王学院King's College London,,,47.6%,167,91.2%,90.5,免费评估
23,爱丁堡大学The University of Edinburgh,69.9%,69.4%,54.3%,197,88.7%,90.5,免费评估
25,利兹大学University of Leeds,76.5%,83.1%,41.6%,165,91.1%,90.3,免费评估
26,利物浦大学The University of Liverpool,,,40.5%,149,89.0%,89.5,免费评估
27,纽卡斯尔大学Newcastle University,76.5%,77.4%,49.7%,156,87.7%,89.3,免费评估
28,University of Strathclyde,78.6%,79.4%,21.1%,193,85.6%,88.9,免费评估
29,赫瑞瓦特大学Heriot Watt University,75.9%,76.2%,39.5%,166,85.2%,88.1,免费评估
29,东英吉利大学University of East Anglia,77.2%,79.1%,35.9%,150,90.5%,88.1,免费评估
31,斯特林大学University of Stirling,81.6%,83.7%,14.0%,150,93.4%,87.5,免费评估
32,邓迪大学University of Dundee,76.7%,82.6%,29.4%,160,85.4%,87.4,免费评估
33,肯特大学University of Kent,72.6%,75.1%,37.8%,149,93.0%,87.2,免费评估
34,埃塞克斯大学University of Essex,77.4%,79.4%,34.3%,135,88.7%,86.5,免费评估
35,亚伯大学Aberystwyth University,80.0%,79.7%,38.4%,108,91.9%,86.4,免费评估
36,卡迪夫大学Cardiff University,73.9%,75.3%,25.0%,162,89.1%,86.1,免费评估
37,阿斯顿大学Aston University,80.5%,79.8%,21.7%,133,90.0%,85.9,免费评估
38,利物浦霍普大学Liverpool Hope University,90.0%,88.4%,8.8%,126,83.0%,85.8,免费评估
