Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,85.9,90.8,74.1,10.1,10,228,6,90.0,免费评估
2,圣安德鲁斯大学University of St Andrews,97.4,96.0,93.7,79.4,15.2,4,233,7,88.0,免费评估
3,剑桥大学University of Cambridge,97.2,93.1,95.4,81.5,15.2,10,241,3,87.0,免费评估
4,华威大学The University of Warwick,85.9,91.9,86.3,74.1,12.5,9,208,4,84.0,免费评估
5,兰卡斯特大学Lancaster University,85.3,91.9,88.3,91.5,12.9,7,161,3,87.0,免费评估
6,格林威治大学The University of Greenwich,83.7,95.9,92.5,83.3,14.3,3,124,9,74.0,免费评估
7,拉夫堡大学Loughborough University,83.2,96.0,92.0,84.7,16.3,5,159,5,85.0,免费评估
8,杜伦大学Durham University,82.4,89.1,85.9,78.0,15.3,3,218,5,86.0,免费评估
9,利物浦约翰摩尔斯大学Liverpool John Moores University,82.1,95.0,93.6,78.0,15.1,8,130,8,82.0,免费评估
10,中央兰开夏大学University of Central Lancashire,81.4,94.6,91.3,90.2,,7,135,7,,免费评估
11,萨塞克斯大学University of Sussex,80.9,88.9,84.1,77.2,16.9,10,135,8,93.0,免费评估
12,埃塞克斯大学University of Essex,80.6,86.8,89.4,83.5,10.8,4,116,5,86.0,免费评估
13,萨里大学University of Surrey,78.9,89.0,87.3,81.5,15.2,3,164,8,76.0,免费评估
14,巴斯大学University of Bath,78.7,89.9,87.4,76.4,15.3,6,196,3,84.0,免费评估
15,约克大学The University of York,78.6,95.0,91.0,91.5,13.2,3,159,3,75.0,免费评估
16,诺丁汉大学University of Nottingham,78.4,93.9,89.3,79.6,17.8,6,178,6,82.0,免费评估
17,南威尔士大学The University of South Wales,78.3,100.0,95.3,91.3,17.7,5,126,7,63.0,免费评估
17,爱丁堡大学The University of Edinburgh,78.3,86.1,85.7,79.9,14.8,9,197,5,82.0,免费评估
19,利兹大学University of Leeds,78.1,88.0,85.3,78.1,12.3,8,170,5,80.0,免费评估
20,伦敦大学学院University College London,78.0,78.0,77.3,67.2,14.6,9,202,6,86.0,免费评估
21,帝国理工学院Imperial College London,77.9,78.0,81.9,59.1,11.9,10,225,6,85.0,免费评估
22,普利茅斯大学University of Plymouth,77.2,100.0,93.9,81.8,15.4,4,129,6,,免费评估
22,南安普顿大学University of Southampton,77.2,91.1,84.3,76.8,12.2,5,170,5,83.0,免费评估
24,东英吉利大学University of East Anglia,76.7,94.1,85.9,76.3,11.6,4,149,8,78.0,免费评估
25,伍尔弗汉普顿大学University of Wolverhampton,75.8,91.7,92.4,86.2,23.1,4,103,10,,免费评估
26,邓迪大学University of Dundee,75.1,95.0,92.5,84.9,16.5,7,158,5,,免费评估
27,朴茨茅斯大学University of Portsmouth,74.8,91.1,86.1,73.8,12.1,5,107,9,75.0,免费评估
28,考文垂大学Coventry University,74.6,90.5,89.8,74.3,19.7,4,125,9,84.0,免费评估
29,斯特林大学University of Stirling,74.4,90.0,89.4,77.2,14.2,3,161,6,,免费评估
30,德比大学University of Derby,74.0,87.6,90.7,67.4,13.2,4,95,10,,免费评估
31,诺丁汉特伦特大学Nottingham Trent University,73.1,89.1,90.0,86.0,16.4,5,133,6,81.0,免费评估
32,伯明翰大学University of Birmingham,73.0,91.0,82.7,75.1,15.8,8,174,7,82.0,免费评估
33,格拉斯哥大学University of Glasgow,72.5,89.1,87.1,81.0,14.7,5,204,4,72.0,免费评估
34,斯旺西大学Swansea University,71.1,91.9,83.4,77.0,13.7,5,138,7,89.0,免费评估
35,赫瑞瓦特大学Heriot Watt University,71.0,93.0,88.8,79.9,19.6,7,176,6,83.0,免费评估
36,布里斯托大学University of Bristol,70.0,81.2,86.4,68.9,14.0,7,194,4,72.0,免费评估
37,埃克塞特大学University of Exeter,69.4,86.9,84.3,77.8,15.6,4,174,3,78.0,免费评估
38,布鲁内尔大学Brunel University,69.1,84.9,81.2,80.6,13.2,3,115,9,72.0,免费评估
38,英国女王大学Queen's University Belfast,69.1,75.5,84.7,77.0,13.4,4,162,3,86.0,免费评估
40,曼彻斯特城市大学Manchester Metropolitan University,68.7,94.1,88.0,85.9,15.7,4,119,8,64.0,免费评估
41,肯特大学University of Kent,68.0,81.0,79.6,71.1,14.6,3,136,6,90.0,免费评估
42,纽卡斯尔大学Newcastle University,67.9,93.1,88.7,81.3,15.1,4,158,3,69.0,免费评估
43,西英格兰大学University of the West of England,66.2,94.0,90.0,84.0,16.7,7,120,9,71.0,免费评估
44,基尔大学Keele University,66.1,97.0,92.1,89.7,20.5,2,130,5,70.0,免费评估
45,雷丁大学University of Reading,66.0,87.1,82.5,82.2,13.7,10,132,3,74.0,免费评估
46,诺桑比亚大学Northumbria University,65.4,87.9,88.0,68.1,16.2,2,136,9,72.0,免费评估
47,切斯特大学University of Chester,64.0,82.0,90.0,75.5,20.7,3,111,7,87.0,免费评估
48,谢菲尔德大学The University of Sheffield,63.5,92.0,84.3,77.0,19.7,3,156,2,91.0,免费评估
49,伦敦政治经济学院The London School of Economics and Political Science,63.4,72.0,74.1,57.7,13.2,7,209,4,83.0,免费评估
50,曼彻斯特大学The University of Manchester,63.1,87.1,85.7,68.7,19.8,6,184,5,77.0,免费评估
51,伦敦大学皇家霍洛威学院Royal Holloway University of London,62.2,98.0,83.7,82.2,12.5,5,138,5,64.0,免费评估
52,亚伯大学Aberystwyth University,60.3,88.0,95.7,91.1,16.8,2,125,1,80.0,免费评估
53,赫特福德大学University of Hertfordshire,60.1,87.0,88.6,72.7,17.7,5,102,5,78.0,免费评估
54,谢菲尔德哈莱姆大学Sheffield Hallam University,59.4,86.0,86.0,65.5,19.4,6,114,7,76.0,免费评估
55,阿斯顿大学Aston University,56.6,80.0,84.7,71.0,14.1,6,130,4,68.0,免费评估
56,伦敦都市大学London Metropolitan University,56.4,84.0,79.0,87.8,22.3,1,75,10,,免费评估
57,卡迪夫大学Cardiff University,53.8,90.2,85.9,73.5,15.5,6,163,3,63.0,免费评估
57,莱斯特大学University of Leicester,53.8,86.5,70.8,70.4,15.4,7,135,5,73.0,免费评估
59,金斯顿大学Kingston University,53.7,73.3,73.3,75.7,11.7,9,89,8,59.0,免费评估
60,伦敦国王学院King's College London,52.7,70.0,73.7,71.3,15.5,8,162,2,77.0,免费评估
61,伦敦城市大学City University London,51.6,86.6,87.4,82.1,17.3,3,122,3,,免费评估
62,思克莱德大学University of Strathclyde,50.2,92.4,88.5,71.5,23.4,2,190,3,82.0,免费评估
