Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87%,5.3/9,542.0,87.00%,100.0,免费评估
2,剑桥大学University of Cambridge,,4.3/9,561.0,88.00%,97.8,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,72%,6.5/9,556.0,91.00%,95.8,免费评估
4,伦敦大学学院University College London,75%,6.2/9,495.0,87.00%,93.6,免费评估
5,华威大学The University of Warwick,75%,5.3/9,518.0,88.00%,93.1,免费评估
6,杜伦大学Durham University,79%,3.0/9,505.0,90.00%,89.6,免费评估
7,诺丁汉大学University of Nottingham,76%,4.5/9,478.0,85.00%,89.3,免费评估
8,圣安德鲁斯大学University of St Andrews,81%,3.0/9,462.0,88.00%,89.0,免费评估
9,巴斯大学University of Bath,74%,4.2/9,483.0,89.00%,88.4,免费评估
9,埃克塞特大学University of Exeter,86%,3.7/9,426.0,74.00%,88.4,免费评估
11,萨里大学University of Surrey,89%,3.2/9,363.0,75.00%,86.8,免费评估
12,格拉斯哥大学University of Glasgow,79%,4.0/9,418.0,74.00%,85.2,免费评估
13,伯明翰大学University of Birmingham,82%,3.2/9,412.0,74.00%,84.7,免费评估
13,约克大学The University of York,80%,3.7/9,440.0,71.00%,84.7,免费评估
15,布里斯托大学University of Bristol,69%,4.5/9,451.0,83.00%,84.1,免费评估
15,南安普顿大学University of Southampton,75%,3.8/9,425.0,79.00%,84.1,免费评估
17,肯特大学University of Kent,86%,3.4/9,318.0,73.00%,84.0,免费评估
18,埃塞克斯大学University of Essex,77%,5.3/9,319.0,74.00%,83.8,免费评估
19,兰卡斯特大学Lancaster University,76%,4.0/9,417.0,75.00%,83.5,免费评估
19,谢菲尔德大学The University of Sheffield,83%,3.3/9,379.0,71.00%,83.5,免费评估
21,利兹大学University of Leeds,74%,3.6/9,427.0,79.00%,82.9,免费评估
21,莱斯特大学University of Leicester,83%,3.6/9,352.0,69.00%,82.9,免费评估
23,东英吉利大学University of East Anglia,85%,3.2/9,368.0,67.00%,82.8,免费评估
23,爱丁堡大学The University of Edinburgh,71%,3.9/9,446.0,79.00%,82.8,免费评估
25,纽卡斯尔大学Newcastle University,78%,2.5/9,410.0,81.00%,82.3,免费评估
26,卡迪夫大学Cardiff University,77%,4.5/9,401.0,65.00%,82.2,免费评估
27,阿伯丁大学University of Aberdeen,84%,3.5/9,338.0,66.00%,81.8,免费评估
28,伦敦大学皇家霍洛威学院Royal Holloway University of London,72%,3.8/9,386.0,80.00%,81.4,免费评估
29,萨塞克斯大学University of Sussex,79%,2.8/9,359.0,77.00%,81.3,免费评估
30,利物浦大学The University of Liverpool,80%,2.5/9,389.0,73.00%,80.5,免费评估
30,拉夫堡大学Loughborough University,80%,2.2/9,395.0,75.00%,80.5,免费评估
32,斯旺西大学Swansea University,83%,3.1/9,271.0,73.00%,80.2,免费评估
33,曼彻斯特大学The University of Manchester,70%,4.1/9,419.0,70.00%,79.2,免费评估
34,布莱顿大学University of Brighton,83%,2.8/9,259.0,,77.8,免费评估
35,斯特林大学University of Stirling,75%,3.1/9,312.0,71.00%,76.6,免费评估
36,赫尔大学The University of Hull,78%,2.1/9,266.0,77.00%,76.0,免费评估
36,伦敦大学亚非学院SOAS University of London,70%,2.2/9,421.0,75.00%,76.0,免费评估
38,赫瑞瓦特大学Heriot Watt University,74%,2.4/9,307.0,79.00%,75.9,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,69%,4.5/9,364.0,61.00%,75.7,免费评估
40,亚伯大学Aberystwyth University,86%,1.6/9,270.0,63.00%,75.5,免费评估
41,西英格兰大学University of the West of England,83%,1.5/9,265.0,68.00%,75.0,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,83%,1.7/9,251.0,67.00%,74.8,免费评估
43,The Queen's,74%,3.0/9,354.0,62.00%,74.5,免费评估
44,思克莱德大学University of Strathclyde,81%,,407.0,66.00%,74.3,免费评估
45,雷丁大学University of Reading,73%,2.5/9,358.0,64.00%,73.9,免费评估
46,考文垂大学Coventry University,86%,,262.0,72.00%,73.5,免费评估
47,牛津布鲁克斯大学Oxford Brookes University,84%,,300.0,69.00%,73.4,免费评估
48,朴茨茅斯大学University of Portsmouth,78%,1.7/9,265.0,68.00%,72.7,免费评估
49,伦敦城市大学City University London,67%,2.7/9,355.0,71.00%,72.4,免费评估
50,诺桑比亚大学Northumbria University,75%,1.1/9,,73.00%,71.8,免费评估
51,普利茅斯大学University of Plymouth,79%,1.7/9,275.0,61.00%,71.6,免费评估
52,Central Lancs,77%,1.6/9,291.0,,71.4,免费评估
53,格林威治大学The University of Greenwich,87%,1.3/9,295.0,43.00%,71.2,免费评估
54,阿尔斯特大学University of Ulster,78%,,254.0,76.00%,70.1,免费评估
55,布拉德福德大学University of Bradford,78%,2.5/9,231.0,54.00%,69.9,免费评估
55,基尔大学Keele University,68%,2.3/9,287.0,71.00%,69.9,免费评估
