Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,诺丁汉大学University of Nottingham,87.3,30.0,394,60.0,100.0,免费评估
2,纽卡斯尔大学Newcastle University,85.6,18.3,362,82.9,97.7,免费评估
3,格拉斯哥大学University of Glasgow,,21.7,324,,88.0,免费评估
3,英国女王大学Queen's University Belfast,83.1,13.3,364,52.6,88.0,免费评估
5,哈珀亚当斯大学Harper Adams University,82.1,8.3,338,71.5,87.9,免费评估
6,雷丁大学University of Reading,70.9,21.7,361,53.8,84.8,免费评估
7,西英格兰大学University of the West of England,,18.3,323,46.9,82.5,免费评估
8,林肯大学University of Lincoln,73.3,6.7,320,66.7,80.3,免费评估
9,格林威治大学The University of Greenwich,,13.3,331,42.1,79.6,免费评估
10,亚伯大学Aberystwyth University,76.3,21.7,265,49.4,78.7,免费评估
11,皇家农学院Royal Agricultural University,75.8,5.0,301,55.3,76.9,免费评估
11,班戈大学Bangor University,68.1,18.3,296,53.7,76.9,免费评估
13,诺丁汉特伦特大学Nottingham Trent University,78.2,,302,54.5,76.3,免费评估
14,普利茅斯大学University of Plymouth,80.0,3.3,328,32.0,75.5,免费评估
15,中央兰开夏大学University of Central Lancashire,,,291,51.3,73.1,免费评估
16,哥比亚大学University of Cumbria,74.8,0.0,261,33.3,66.5,免费评估
