Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,646.0,4.35,3.35,94.0,100.0,免费评估
2,帝国理工学院Imperial College London,573.0,4.22,3.35,84.0,96.0,免费评估
3,巴斯大学University of Bath,498.0,4.39,2.9,92.0,94.8,免费评估
4,南安普顿大学University of Southampton,497.0,4.03,3.05,88.0,93.4,免费评估
5,萨里大学University of Surrey,431.0,4.36,2.9,92.0,93.2,免费评估
6,布里斯托大学University of Bristol,513.0,3.8,3.0,86.0,92.5,免费评估
7,纽卡斯尔大学Newcastle University,413.0,4.05,3.1,88.0,91.8,免费评估
8,谢菲尔德大学The University of Sheffield,464.0,4.15,3.05,82.0,91.8,免费评估
9,卡迪夫大学Cardiff University,422.0,4.11,3.15,84.0,91.5,免费评估
10,拉夫堡大学Loughborough University,406.0,4.11,2.7,90.0,90.8,免费评估
11,曼彻斯特大学The University of Manchester,425.0,4.08,2.9,84.0,90.6,免费评估
12,诺丁汉大学University of Nottingham,439.0,3.84,3.1,82.0,90.5,免费评估
13,赫瑞瓦特大学Heriot Watt University,408.0,4.48,2.5,86.0,90.4,免费评估
14,牛津大学University of Oxford,,3.81,3.1,,90.2,免费评估
15,斯旺西大学Swansea University,368.0,3.79,3.3,84.0,89.9,免费评估
16,邓迪大学University of Dundee,388.0,4.13,3.0,82.0,89.9,免费评估
17,伦敦大学学院University College London,528.0,3.96,2.65,74.0,89.5,免费评估
18,爱丁堡大学The University of Edinburgh,463.0,3.63,2.7,84.0,89.4,免费评估
19,阿伯丁大学University of Aberdeen,434.0,3.75,2.6,86.0,89.1,免费评估
20,布鲁内尔大学Brunel University,354.0,3.96,2.5,92.0,88.8,免费评估
21,格拉斯哥大学University of Glasgow,480.0,3.68,2.4,84.0,88.8,免费评估
22,伯明翰大学University of Birmingham,418.0,3.91,2.7,80.0,88.4,免费评估
23,利兹大学University of Leeds,413.0,4.01,2.6,80.0,88.2,免费评估
24,英国女王大学Queen's University Belfast,391.0,3.84,2.95,76.0,87.6,免费评估
25,利物浦大学The University of Liverpool,400.0,3.83,2.3,86.0,87.5,免费评估
26,埃克塞特大学University of Exeter,433.0,4.09,,86.0,86.4,免费评估
27,思克莱德大学University of Strathclyde,449.0,3.83,2.1,78.0,86.2,免费评估
28,诺桑比亚大学Northumbria University,,3.94,2.45,,86.2,免费评估
29,阿尔斯特大学University of Ulster,282.0,4.27,2.75,72.0,84.9,免费评估
30,德比大学University of Derby,277.0,3.88,,92.0,83.6,免费评估
31,考文垂大学Coventry University,326.0,4.34,1.6,80.0,83.6,免费评估
32,普利茅斯大学University of Plymouth,301.0,3.86,2.45,74.0,83.5,免费评估
33,索尔福德大学University of Salford,325.0,3.91,2.8,64.0,83.4,免费评估
34,龙比亚大学Napier University,327.0,3.75,2.1,78.0,83.2,免费评估
35,南威尔士大学The University of South Wales,290.0,4.0,2.4,72.0,83.0,免费评估
36,布莱顿大学University of Brighton,267.0,3.84,2.74,70.0,82.9,免费评估
37,利物浦约翰摩尔斯大学Liverpool John Moores University,291.0,4.21,2.7,62.0,82.7,免费评估
38,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,350.0,3.81,,78.0,82.1,免费评估
39,诺丁汉特伦特大学Nottingham Trent University,276.0,4.2,1.95,74.0,82.1,免费评估
40,伦敦城市大学City University London,366.0,4.02,2.45,58.0,82.1,免费评估
41,西英格兰大学University of the West of England,316.0,3.63,,84.0,82.1,免费评估
42,布拉德福德大学University of Bradford,297.0,3.84,2.5,66.0,81.8,免费评估
43,金斯顿大学Kingston University,296.0,4.14,1.95,66.0,80.7,免费评估
44,朴茨茅斯大学University of Portsmouth,318.0,3.79,,74.0,80.5,免费评估
45,西苏格兰大学University of the West of Scotland,331.0,4.3,,62.0,79.8,免费评估
46,剑桥安鲁大学Anglia Ruskin University,264.0,3.78,,76.0,79.7,免费评估
47,伦敦南岸大学London South Bank University,211.0,3.61,2.6,66.0,79.6,免费评估
48,阿伯泰邓迪大学University of Abertay Dundee,301.0,3.84,,70.0,79.5,免费评估
49,利兹都会大学Leeds Metropolitan University,237.0,3.87,,76.0,79.4,免费评估
50,格林威治大学The University of Greenwich,293.0,4.52,2.0,50.0,78.6,免费评估
51,东伦敦大学University of East London,265.0,3.98,,64.0,77.8,免费评估
52,波尔顿大学University of Bolton,228.0,3.85,2.05,58.0,77.0,免费评估
53,泰晤士河谷大学Thames Valley University,211.0,3.31,,,74.7,免费评估
