Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,杜伦大学Durham University,585.0,4.04,2.1,90.0,100.0,免费评估
1,牛津大学University of Oxford,568.0,4.28,2.85,75.0,100.0,免费评估
3,剑桥大学University of Cambridge,,4.39,2.75,,99.3,免费评估
4,布里斯托大学University of Bristol,420.0,4.06,2.65,90.0,95.8,免费评估
5,巴斯大学University of Bath,,4.24,2.4,,95.7,免费评估
6,埃克塞特大学University of Exeter,469.0,4.27,2.6,75.0,95.6,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,,4.13,2.5,,95.3,免费评估
8,曼彻斯特大学The University of Manchester,490.0,4.05,3.0,60.0,93.7,免费评估
9,爱丁堡大学The University of Edinburgh,487.0,3.86,2.1,80.0,93.7,免费评估
10,伦敦大学学院University College London,483.0,3.86,2.4,70.0,92.6,免费评估
11,谢菲尔德大学The University of Sheffield,429.0,4.08,2.85,65.0,92.1,免费评估
12,圣安德鲁斯大学University of St Andrews,,4.22,1.7,,91.2,免费评估
13,利兹大学University of Leeds,437.0,4.15,1.7,65.0,89.2,免费评估
14,诺丁汉大学University of Nottingham,405.0,3.86,2.6,60.0,88.6,免费评估
15,伯明翰大学University of Birmingham,422.0,4.12,,75.0,88.4,免费评估
16,格拉斯哥大学University of Glasgow,,4.27,1.05,55.0,85.2,免费评估
