Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,222.0,4.23,3.48,94.0,100.0,免费评估
2,帝国理工学院Imperial College London,205.0,4.26,3.34,92.0,98.4,免费评估
3,牛津大学University of Oxford,215.0,3.97,3.51,88.0,98.0,免费评估
4,思克莱德大学University of Strathclyde,217.0,4.04,3.03,84.0,96.1,免费评估
5,格拉斯哥大学University of Glasgow,208.0,3.81,3.25,86.0,95.9,免费评估
6,布里斯托大学University of Bristol,182.0,3.96,3.3,90.0,95.7,免费评估
7,巴斯大学University of Bath,184.0,4.12,3.08,90.0,95.6,免费评估
8,赫瑞瓦特大学Heriot Watt University,189.0,4.07,3.3,86.0,95.6,免费评估
9,利兹大学University of Leeds,192.0,4.1,3.14,86.0,95.5,免费评估
10,南安普顿大学University of Southampton,167.0,4.08,3.23,90.0,95.1,免费评估
11,拉夫堡大学Loughborough University,158.0,4.2,3.08,88.0,94.1,免费评估
12,谢菲尔德大学The University of Sheffield,156.0,4.15,3.11,90.0,94.1,免费评估
13,爱丁堡大学The University of Edinburgh,180.0,3.66,3.3,84.0,93.7,免费评估
14,伦敦大学学院University College London,173.0,3.66,3.12,88.0,93.6,免费评估
15,兰卡斯特大学Lancaster University,153.0,4.04,3.08,88.0,93.5,免费评估
16,伯明翰大学University of Birmingham,158.0,3.91,2.99,90.0,93.5,免费评估
17,斯旺西大学Swansea University,135.0,4.18,3.29,90.0,93.4,免费评估
18,诺丁汉大学University of Nottingham,156.0,4.06,3.16,86.0,93.3,免费评估
19,埃克塞特大学University of Exeter,153.0,3.72,3.18,92.0,93.0,免费评估
20,英国女王大学Queen's University Belfast,154.0,3.82,2.99,86.0,92.4,免费评估
21,萨里大学University of Surrey,148.0,3.97,2.98,86.0,92.1,免费评估
22,邓迪大学University of Dundee,161.0,3.96,3.31,78.0,91.9,免费评估
23,利物浦大学The University of Liverpool,139.0,3.95,3.14,86.0,91.7,免费评估
24,纽卡斯尔大学Newcastle University,149.0,3.75,3.02,88.0,91.7,免费评估
25,卡迪夫大学Cardiff University,139.0,3.78,3.31,88.0,91.6,免费评估
26,曼彻斯特大学The University of Manchester,170.0,3.78,3.11,76.0,91.3,免费评估
27,考文垂大学Coventry University,135.0,4.05,2.62,92.0,91.0,免费评估
28,伦敦南岸大学London South Bank University,118.0,4.56,2.59,84.0,91.0,免费评估
29,格林威治大学The University of Greenwich,125.0,4.15,2.91,84.0,90.8,免费评估
30,阿伯丁大学University of Aberdeen,157.0,4.03,2.94,72.0,90.4,免费评估
31,"Northumbria University, Newcastle",151.0,3.81,2.8,76.0,90.1,免费评估
32,"Teesside University, Middlesbrough",133.0,4.26,2.63,86.0,90.0,免费评估
33,阿尔斯特大学University of Ulster,124.0,3.88,2.89,86.0,89.9,免费评估
34,莱斯特大学University of Leicester,123.0,3.85,2.99,80.0,89.6,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,137.0,3.57,3.29,76.0,89.5,免费评估
36,萨塞克斯大学University of Sussex,137.0,3.83,2.97,78.0,89.4,免费评估
37,"Aston University, Birmingham",130.0,3.98,2.83,80.0,89.3,免费评估
38,中央兰开夏大学University of Central Lancashire,140.0,3.93,2.63,84.0,89.2,免费评估
39,普利茅斯大学University of Plymouth,124.0,4.01,2.72,82.0,89.0,免费评估
40,哈德斯菲尔德大学University of Huddersfield,116.0,3.83,2.48,92.0,89.0,免费评估
41,罗伯特高登大学The Robert Gordon University,160.0,3.8,2.58,76.0,88.8,免费评估
42,布拉德福德大学University of Bradford,111.0,4.14,2.69,86.0,88.6,免费评估
43,"Bristol, University of the West of England",122.0,4.06,2.85,80.0,88.6,免费评估
44,朴茨茅斯大学University of Portsmouth,110.0,4.03,2.46,86.0,88.3,免费评估
45,西苏格兰大学University of the West of Scotland,128.0,4.15,2.48,78.0,88.2,免费评估
46,哈珀亚当斯大学Harper Adams University,115.0,4.16,2.66,82.0,88.1,免费评估
47,University of Lincoln,115.0,4.0,2.4,84.0,88.0,免费评估
