Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,伦敦国王学院King's College London,84.0,5.0,443,61,100.0,免费评估
2,华威大学The University of Warwick,84.0,6.3,456,40,96.7,免费评估
3,谢菲尔德大学The University of Sheffield,89.0,2.0,406,63,93.8,免费评估
4,东英吉利大学University of East Anglia,83.0,5.7,373,48,93.0,免费评估
5,伦敦大学玛丽女王学院Queen Mary University of London,90.0,3.7,370,50,92.1,免费评估
6,莱斯特大学University of Leicester,82.0,4.2,364,59,92.0,免费评估
7,南安普顿大学University of Southampton,89.0,3.5,392,40,88.7,免费评估
8,诺丁汉特伦特大学Nottingham Trent University,,3.6,309,65,88.1,免费评估
9,卡迪夫大学Cardiff University,74.0,5.0,390,49,87.8,免费评估
10,拉夫堡大学Loughborough University,81.0,2.9,378,55,87.7,免费评估
11,伦敦大学金史密斯学院Goldsmiths University of London,70.0,5.1,356,58,87.5,免费评估
12,萨塞克斯大学University of Sussex,78.0,3.2,346,60,87.1,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,79.0,3.5,376,50,85.9,免费评估
14,兰卡斯特大学Lancaster University,76.0,4.0,361,51,85.5,免费评估
15,思克莱德大学University of Strathclyde,,,366,64,84.1,免费评估
16,威斯敏斯特大学University of Westminster,68.0,6.3,303,50,83.7,免费评估
17,利兹大学University of Leeds,69.0,2.5,393,61,83.4,免费评估
18,伯明翰城市大学Birmingham City University,80.0,3.7,295,52,83.2,免费评估
19,中央兰开夏大学University of Central Lancashire,82.0,2.1,307,57,82.8,免费评估
20,斯特林大学University of Stirling,79.0,2.8,340,49,82.4,免费评估
21,伯恩茅斯大学Bournemouth University,73.0,2.5,335,59,81.9,免费评估
22,林肯大学University of Lincoln,75.0,3.1,307,56,81.4,免费评估
23,利物浦大学The University of Liverpool,84.0,,380,46,79.4,免费评估
24,德蒙福特大学De Montfort University,77.0,3.4,264,49,78.2,免费评估
25,伦敦城市大学City University London,67.0,,367,69,77.7,免费评估
26,利兹都会大学Leeds Metropolitan University,71.0,2.6,273,57,76.8,免费评估
27,伯明翰大学University of Birmingham,71.0,,425,50,76.5,免费评估
28,西英格兰大学University of the West of England,80.0,2.8,276,41,76.2,免费评估
29,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,75.0,1.6,335,46,75.9,免费评估
30,斯塔福德郡大学Staffordshire University,75.0,1.1,258,61,75.8,免费评估
31,基尔大学Keele University,80.0,,285,56,75.2,免费评估
32,桑德兰大学University of Sunderland,74.0,2.9,248,49,74.6,免费评估
33,布鲁内尔大学Brunel University,67.0,1.8,300,57,74.5,免费评估
34,赫尔大学The University of Hull,,2.4,296,46,74.4,免费评估
35,牛津布鲁克斯大学Oxford Brookes University,78.0,,315,50,73.7,免费评估
36,布莱顿大学University of Brighton,76.0,1.5,302,43,73.4,免费评估
37,亚伯大学Aberystwyth University,,,242,64,73.3,免费评估
38,赫特福德大学University of Hertfordshire,76.0,1.5,263,50,73.2,免费评估
39,蒂赛德大学Teesside University,82.0,,253,51,72.7,免费评估
40,龙比亚大学Napier University,64.0,,335,63,72.4,免费评估
41,萨里大学University of Surrey,61.0,1.3,349,54,71.8,免费评估
42,朴茨茅斯大学University of Portsmouth,79.0,1.7,285,36,71.6,免费评估
43,曼彻斯特大学The University of Manchester,68.0,,390,44,71.3,免费评估
44,玛格利特女王学校Queen Margaret's School,,2.0,307,39,71.0,免费评估
45,班戈大学Bangor University,,,278,53,70.9,免费评估
46,罗伯特高登大学The Robert Gordon University,76.0,,263,52,70.6,免费评估
47,索尔福德大学University of Salford,65.0,2.5,307,42,70.4,免费评估
48,金斯顿大学Kingston University,74.0,1.0,243,49,70.0,免费评估
49,诺桑比亚大学Northumbria University,64.0,2.2,291,46,69.6,免费评估
50,阿尔斯特大学University of Ulster,73.0,2.9,257,33,69.3,免费评估
51,东伦敦大学University of East London,76.0,3.6,194,32,68.5,免费评估
52,布拉德福德大学University of Bradford,70.0,1.0,253,47,67.8,免费评估
53,考文垂大学Coventry University,63.0,2.2,271,46,67.7,免费评估
53,南安普顿索伦特大学Southampton Solent University,74.0,,277,44,67.7,免费评估
55,切斯特大学University of Chester,69.0,,248,56,67.5,免费评估
56,巴斯斯巴大学Bath Spa University,73.0,1.3,278,35,67.4,免费评估
57,斯旺西大学Swansea University,71.0,1.7,274,36,67.2,免费评估
57,伦敦艺术大学University of the Arts London,63.0,,290,57,67.2,免费评估
59,英国女王大学Queen's University Belfast,73.0,,341,33,67.0,免费评估
60,普利茅斯大学University of Plymouth,79.0,,211,46,66.9,免费评估
61,法尔茅斯大学Falmouth University,68.0,,279,49,66.5,免费评估
62,温切斯特大学University of Winchester,65.0,1.5,273,43,66.2,免费评估
63,米德塞斯大学Middlesex University,69.0,1.4,225,46,66.0,免费评估
64,德比大学University of Derby,70.0,2.8,239,30,65.7,免费评估
65,奇切斯特大学University of Chichester,80.0,,263,32,65.6,免费评估
65,伍斯特大学University of Worcester,69.0,,269,46,65.6,免费评估
67,贝德福德大学University of Bedfordshire,67.0,2.2,195,44,65.1,免费评估
68,罗汉普顿大学Roehampton University,68.0,1.5,287,32,65.0,免费评估
69,格林威治大学The University of Greenwich,77.0,0.4,221,37,64.6,免费评估
70,威尔士大学卡迪夫学院UWIC,75.0,,224,43,64.5,免费评估
71,利物浦约翰摩尔斯大学Liverpool John Moores University,71.0,,287,37,64.4,免费评估
73,Leeds Trinity University College,69.0,,238,49,64.3,免费评估
74,伦敦都市大学London Metropolitan University,65.0,2.2,233,39,64.1,免费评估
74,创意艺术大学University for the Creative Arts,67.0,,253,48,64.1,免费评估
76,约克圣约翰大学York St John University,71.0,,268,38,63.3,免费评估
77,哈德斯菲尔德大学University of Huddersfield,69.0,,241,43,63.0,免费评估
78,哥比亚大学University of Cumbria,72.0,,270,32,62.4,免费评估
