Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,99.1,,80.6,100.0,98.0,免费评估
2,剑桥大学University of Cambridge,United Kingdom,98.7,,77.0,99.6,97.3,免费评估
3,Harvard University,United States,100.0,,87.2,97.9,97.0,免费评估
4,"University of California, Berkeley (UCB)",United States,85.3,,96.2,95.5,94.6,免费评估
5,Stanford University,United States,91.8,,97.7,93.3,93.6,免费评估
6,Yale University,United States,90.3,,84.2,95.0,93.5,免费评估
7,Princeton University,United States,84.4,,94.4,92.8,92.1,免费评估
8,"University of California, Los Angeles (UCLA)",United States,86.6,,90.1,91.1,90.6,免费评估
9,爱丁堡大学The University of Edinburgh,United Kingdom,83.6,,82.7,92.1,90.3,免费评估
10,University of Toronto,Canada,82.1,,83.4,91.6,89.8,免费评估
11,Columbia University,United States,81.5,,84.7,91.4,89.7,免费评估
12,University of Chicago,United States,78.8,,84.7,89.9,88.3,免费评估
13,伦敦大学学院University College London,United Kingdom,84.8,,76.0,89.4,87.6,免费评估
14,伦敦国王学院King's College London,United Kingdom,79.6,,86.9,87.3,86.5,免费评估
15,New York University (NYU),United States,80.6,,80.6,87.6,86.2,免费评估
16,Duke University,United States,72.1,,100.0,85.6,85.7,免费评估
17,University of British Columbia,Canada,80.1,,77.3,86.9,85.3,免费评估
18,The University of Melbourne,Australia,86.8,,71.9,86.1,84.8,免费评估
19,Cornell University,United States,76.3,,84.7,85.6,84.6,免费评估
20,The University of Sydney,Australia,84.2,,77.9,84.9,84.1,免费评估
20,University of Pennsylvania,United States,79.5,,86.8,84.3,84.1,免费评估
22,约克大学The University of York,United Kingdom,75.8,,92.4,83.5,83.6,免费评估
23,华威大学The University of Warwick,United Kingdom,83.0,,83.6,83.5,83.5,免费评估
24,曼彻斯特大学The University of Manchester,United Kingdom,82.6,,79.8,84.0,83.4,免费评估
25,Massachusetts Institute of Technology (MIT),United States,92.6,,78.5,82.1,82.8,免费评估
26,McGill University,Canada,78.5,,83.2,83.2,82.7,免费评估
27,University of Michigan-Ann Arbor,United States,78.1,,87.1,82.6,82.6,免费评估
28,"Trinity College Dublin, The University of Dublin",Ireland,76.1,,70.7,84.8,82.5,免费评估
28,The University of Hong Kong,Hong Kong SAR,81.0,,65.3,84.8,82.5,免费评估
30,University of Texas at Austin,United States,67.7,,81.0,83.0,81.3,免费评估
31,格拉斯哥大学University of Glasgow,United Kingdom,74.9,,70.0,83.2,81.1,免费评估
32,利兹大学University of Leeds,United Kingdom,80.7,,84.6,80.5,80.9,免费评估
33,National University of Singapore (NUS),Singapore,86.6,,55.9,83.1,80.7,免费评估
34,Freie Universitaet Berlin,Germany,74.2,,70.8,82.5,80.5,免费评估
34,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,73.4,,87.6,80.5,80.5,免费评估
36,Brown University,United States,73.8,,78.9,80.9,80.0,免费评估
36,伯明翰大学University of Birmingham,United Kingdom,78.4,,75.7,80.7,80.0,免费评估
38,The Australian National University,Australia,78.8,,87.0,78.9,79.7,免费评估
39,The University of Auckland,New Zealand,77.8,,71.7,80.7,79.5,免费评估
40,Humboldt-Universität zu Berlin,Germany,72.5,,68.8,81.6,79.4,免费评估
41,The University of New South Wales (UNSW Sydney),Australia,81.9,,94.7,76.4,78.8,免费评估
42,布里斯托大学University of Bristol,United Kingdom,82.6,,84.0,77.5,78.7,免费评估
43,University of Amsterdam,Netherlands,70.3,,86.8,78.6,78.6,免费评估
44,Peking University,China (Mainland),89.8,,65.7,78.7,78.5,免费评估
45,Monash University,Australia,80.3,,85.1,77.3,78.4,免费评估
46,杜伦大学Durham University,United Kingdom,82.4,,75.8,78.1,78.3,免费评估
47,The University of Tokyo,Japan,86.2,,36.6,82.3,78.1,免费评估
48,The University of Queensland,Australia,76.2,,83.1,77.3,77.8,免费评估
49,圣安德鲁斯大学University of St Andrews,United Kingdom,75.7,,79.2,77.7,77.7,免费评估
50,兰卡斯特大学Lancaster University,United Kingdom,68.3,,76.6,78.2,77.1,免费评估
