Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
38,斯塔福德郡大学Staffordshire University,96.3%,92.3%,,97,74.4%,86.5,免费评估
39,伦敦大学玛丽女王学院Queen Mary University of London,73.4%,72.9%,45.1%,129,69.7%,85.8,免费评估
40,索尔福德大学University of Salford,94.8%,85.4%,16.7%,109,61.5%,85.7,免费评估
40,班戈大学Bangor University,80.8%,84.1%,31.5%,123,65.4%,85.7,免费评估
42,阿尔斯特大学University of Ulster,89.3%,90.9%,17.2%,112,62.7%,85.5,免费评估
42,雷丁大学University of Reading,75.9%,76.3%,35.0%,127,70.4%,85.5,免费评估
42,英国女王大学Queen's University Belfast,76.9%,77.1%,36.9%,138,63.7%,85.5,免费评估
45,基尔大学Keele University,89.2%,87.3%,16.4%,118,63.1%,85.4,免费评估
46,普利茅斯大学University of Plymouth,82.3%,82.3%,25.8%,121,65.4%,85.0,免费评估
47,诺桑比亚大学Northumbria University,85.5%,87.0%,15.4%,131,61.2%,84.9,免费评估
48,德比大学University of Derby,83.0%,86.2%,3.6%,112,78.3%,84.8,免费评估
49,西英格兰大学University of the West of England,90.5%,90.5%,6.4%,113,63.8%,84.6,免费评估
50,曼彻斯特城市大学Manchester Metropolitan University,81.8%,83.0%,14.9%,113,69.6%,83.9,免费评估
51,利物浦约翰摩尔斯大学Liverpool John Moores University,86.3%,85.4%,,125,65.5%,83.3,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,80.8%,78.1%,4.1%,113,76.8%,83.2,免费评估
52,格罗斯特大学University of Gloucestershire,85.3%,86.5%,14.5%,114,60.4%,83.2,免费评估
54,切斯特大学University of Chester,83.0%,80.9%,6.4%,106,67.5%,81.8,免费评估
55,赫特福德大学University of Hertfordshire,79.9%,77.8%,,105,75.5%,81.5,免费评估
56,伍斯特大学University of Worcester,87.1%,82.9%,8.1%,106,57.8%,81.3,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,81.0%,84.0%,13.4%,106,60.7%,81.2,免费评估
58,金斯顿大学Kingston University,76.8%,76.6%,6.9%,106,72.7%,81.0,免费评估
59,南威尔士大学The University of South Wales,91.9%,89.1%,,111,49.8%,80.8,免费评估
60,中央兰开夏大学University of Central Lancashire,82.5%,77.9%,9.8%,118*,56.5%,80.4,免费评估
61,伯恩茅斯大学Bournemouth University,81.7%,79.8%,19.9%,103,54.3%,80.2,免费评估
62,牛津布鲁克斯大学Oxford Brookes University,75.6%,75.6%,17.3%,121,58.8%,80.0,免费评估
63,布莱顿大学University of Brighton,89.1%,85.0%,5.1%,102,51.0%,79.9,免费评估
64,哥比亚大学University of Cumbria,78.2%,77.3%,1.5%,119,63.2%,79.6,免费评估
65,温切斯特大学University of Winchester,80.1%,77.9%,7.5%,97,,79.2,免费评估
66,坎特伯雷大学Canterbury Christ Church University,88.4%,86.0%,,110,48.1%,79.1,免费评估
67,利兹贝克特大学Leeds Beckett University,77.9%,79.6%,5.6%,103,61.8%,78.9,免费评估
68,北安普顿大学The University of Northampton,82.3%,76.3%,7.7%,86,57.7%,77.8,免费评估
69,艾芝西尔大学Edge Hill University,71.1%,73.4%,6.2%,111,62.0%,77.1,免费评估
70,"特威克南圣玛丽大学St Mary's, Twickenham",71.7%,49.5%,,96*,56.0%,71.5,免费评估
71,巴斯斯巴大学Bath Spa University,61.7%,63.1%,,107,53.3%,70.6,免费评估
