Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,555.0,4.27,3.2,86.0,100.0,免费评估
2,牛津大学University of Oxford,618.0,4.13,3.05,84.0,99.9,免费评估
3,杜伦大学Durham University,571.0,4.29,2.8,84.0,98.5,免费评估
4,帝国理工学院Imperial College London,547.0,3.99,2.95,80.0,96.8,免费评估
5,圣安德鲁斯大学University of St Andrews,504.0,4.29,3.0,78.0,96.6,免费评估
6,华威大学The University of Warwick,456.0,4.29,2.9,84.0,96.5,免费评估
7,约克大学The University of York,477.0,4.25,2.9,82.0,96.4,免费评估
8,爱丁堡大学The University of Edinburgh,508.0,3.97,3.0,80.0,96.1,免费评估
9,布里斯托大学University of Bristol,475.0,4.08,3.0,78.0,95.3,免费评估
10,巴斯大学University of Bath,452.0,4.22,2.65,84.0,95.3,免费评估
11,赫瑞瓦特大学Heriot Watt University,434.0,4.59,2.6,80.0,94.9,免费评估
12,南安普顿大学University of Southampton,441.0,4.28,2.65,82.0,94.8,免费评估
13,诺丁汉大学University of Nottingham,454.0,4.17,3.15,72.0,94.5,免费评估
14,谢菲尔德大学The University of Sheffield,430.0,4.21,2.85,78.0,94.2,免费评估
15,曼彻斯特大学The University of Manchester,423.0,4.4,2.85,76.0,94.2,免费评估
16,伯明翰大学University of Birmingham,424.0,4.13,2.65,82.0,94.0,免费评估
17,萨塞克斯大学University of Sussex,402.0,4.36,2.55,82.0,93.9,免费评估
18,格拉斯哥大学University of Glasgow,490.0,3.79,2.75,78.0,93.9,免费评估
19,思克莱德大学University of Strathclyde,450.0,4.03,2.75,78.0,93.8,免费评估
20,伦敦大学学院University College London,507.0,3.76,2.8,74.0,93.4,免费评估
21,利兹大学University of Leeds,435.0,3.96,2.9,76.0,93.4,免费评估
22,萨里大学University of Surrey,412.0,4.24,2.75,76.0,93.2,免费评估
23,利物浦大学The University of Liverpool,401.0,4.02,2.85,78.0,93.1,免费评估
24,卡迪夫大学Cardiff University,385.0,4.04,2.7,80.0,92.7,免费评估
25,阿伯丁大学University of Aberdeen,447.0,3.95,2.4,80.0,92.6,免费评估
26,英国女王大学Queen's University Belfast,414.0,4.14,2.45,76.0,91.8,免费评估
27,纽卡斯尔大学Newcastle University,402.0,4.02,2.45,78.0,91.7,免费评估
28,莱斯特大学University of Leicester,374.0,4.29,2.4,76.0,91.3,免费评估
29,东英吉利大学University of East Anglia,395.0,4.17,2.6,72.0,91.2,免费评估
30,拉夫堡大学Loughborough University,363.0,4.18,2.2,78.0,90.4,免费评估
31,基尔大学Keele University,351.0,4.29,2.5,72.0,90.3,免费评估
32,雷丁大学University of Reading,350.0,4.03,2.15,80.0,89.9,免费评估
33,赫尔大学The University of Hull,330.0,4.19,2.5,72.0,89.6,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,301.0,4.27,2.59,68.0,88.7,免费评估
35,中央兰开夏大学University of Central Lancashire,324.0,4.26,2.3,70.0,88.5,免费评估
36,格林威治大学The University of Greenwich,309.0,4.12,1.75,82.0,88.3,免费评估
37,布拉德福德大学University of Bradford,294.0,4.61,,76.0,88.1,免费评估
38,罗伯特高登大学The Robert Gordon University,,4.09,1.9,,87.1,免费评估
39,阿斯顿大学Aston University,354.0,4.17,2.3,62.0,87.1,免费评估
40,普利茅斯大学University of Plymouth,305.0,3.77,2.5,68.0,87.0,免费评估
41,班戈大学Bangor University,309.0,3.94,2.45,66.0,86.9,免费评估
42,谢菲尔德哈莱姆大学Sheffield Hallam University,304.0,4.02,1.8,76.0,86.8,免费评估
43,哈德斯菲尔德大学University of Huddersfield,281.0,3.88,2.0,74.0,86.2,免费评估
44,南威尔士大学The University of South Wales,332.0,4.02,,70.0,85.9,免费评估
45,蒂赛德大学Teesside University,350.0,3.92,,,85.6,免费评估
46,西苏格兰大学University of the West of Scotland,320.0,4.12,,,85.6,免费评估
47,利物浦约翰摩尔斯大学Liverpool John Moores University,316.0,3.78,2.0,66.0,84.9,免费评估
48,伦敦大学玛丽女王学院Queen Mary University of London,382.0,4.13,,58.0,84.6,免费评估
49,布莱顿大学University of Brighton,319.0,3.7,2.08,62.0,84.2,免费评估
50,诺桑比亚大学Northumbria University,329.0,3.97,1.95,58.0,83.8,免费评估
51,肯特大学University of Kent,313.0,3.83,,64.0,83.6,免费评估
52,曼彻斯特城市大学Manchester Metropolitan University,314.0,3.89,2.0,56.0,83.0,免费评估
53,伦敦都市大学London Metropolitan University,207.0,4.21,,,82.9,免费评估
54,金斯顿大学Kingston University,263.0,3.93,,60.0,82.1,免费评估
55,阿伯泰邓迪大学University of Abertay Dundee,,3.8,,54.0,80.5,免费评估
