Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,89.0,1.3,563,76,100.0,免费评估
2,牛津大学University of Oxford,85.0,1.3,533,76,96.7,免费评估
3,杜伦大学Durham University,82.0,1.3,497,81,95.1,免费评估
4,布里斯托大学University of Bristol,86.0,1.3,498,68,94.2,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,78.0,1.1,471,91,92.4,免费评估
6,谢菲尔德大学The University of Sheffield,86.0,1.1,438,70,91.7,免费评估
7,兰卡斯特大学Lancaster University,85.0,1.0,419,71,89.9,免费评估
8,诺丁汉大学University of Nottingham,83.0,1.0,437,73,89.5,免费评估
9,东英吉利大学University of East Anglia,84.0,1.2,409,66,88.9,免费评估
10,格拉斯哥大学University of Glasgow,87.0,0.7,445,67,88.1,免费评估
11,爱丁堡大学The University of Edinburgh,80.0,1.0,461,72,87.9,免费评估
12,伦敦大学学院University College London,76.0,1.2,491,73,87.8,免费评估
13,伦敦大学玛丽女王学院Queen Mary University of London,86.0,1.3,375,58,87.6,免费评估
14,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.0,1.1,378,69,86.8,免费评估
15,利兹大学University of Leeds,81.0,1.2,412,64,86.6,免费评估
16,卡迪夫大学Cardiff University,83.0,1.1,393,62,86.5,免费评估
16,埃克塞特大学University of Exeter,83.0,1.0,427,63,86.5,免费评估
18,邓迪大学University of Dundee,86.0,0.9,373,62,86.0,免费评估
19,亚伯大学Aberystwyth University,88.0,1.1,345,55,85.8,免费评估
20,伦敦国王学院King's College London,81.0,1.1,409,63,85.5,免费评估
20,拉夫堡大学Loughborough University,89.0,0.7,381,58,85.5,免费评估
22,萨塞克斯大学University of Sussex,84.0,1.0,369,64,85.2,免费评估
23,雷丁大学University of Reading,82.0,1.1,378,61,85.0,免费评估
24,伯明翰大学University of Birmingham,80.0,0.9,427,67,84.6,免费评估
25,圣安德鲁斯大学University of St Andrews,75.0,1.0,502,62,84.4,免费评估
26,纽卡斯尔大学Newcastle University,83.0,0.8,392,64,83.9,免费评估
27,曼彻斯特大学The University of Manchester,78.0,1.0,411,64,83.2,免费评估
28,南安普顿大学University of Southampton,76.0,1.0,430,61,82.4,免费评估
29,赫尔大学The University of Hull,85.0,0.9,325,56,82.1,免费评估
30,莱斯特大学University of Leicester,82.0,0.6,407,60,81.8,免费评估
31,阿伯丁大学University of Aberdeen,82.0,0.7,376,60,81.7,免费评估
32,约克大学The University of York,81.0,0.8,384,58,81.3,免费评估
33,切斯特大学University of Chester,92.0,0.1,292,63,81.0,免费评估
33,斯旺西大学Swansea University,81.0,0.9,345,57,81.0,免费评估
35,基尔大学Keele University,88.0,,344,62,79.9,免费评估
36,利物浦大学The University of Liverpool,78.0,0.8,382,55,78.8,免费评估
37,思克莱德大学University of Strathclyde,82.0,0.2,420,54,78.2,免费评估
38,谢菲尔德哈莱姆大学Sheffield Hallam University,78.0,0.9,325,52,77.1,免费评估
39,西英格兰大学University of the West of England,86.0,0.2,306,54,77.0,免费评估
40,英国女王大学Queen's University Belfast,79.0,0.7,349,50,76.9,免费评估
41,普利茅斯大学University of Plymouth,79.0,0.6,297,59,76.8,免费评估
42,诺桑比亚大学Northumbria University,85.0,,323,56,76.0,免费评估
43,斯特林大学University of Stirling,75.0,0.5,349,64,75.7,免费评估
44,朴茨茅斯大学University of Portsmouth,85.0,0.4,306,43,75.4,免费评估
45,伯恩茅斯大学Bournemouth University,,0.7,269,53,74.6,免费评估
46,斯塔福德郡大学Staffordshire University,87.0,,232,55,73.9,免费评估
47,阿尔斯特大学University of Ulster,81.0,0.5,269,50,73.8,免费评估
48,考文垂大学Coventry University,80.0,0.2,298,58,73.6,免费评估
49,艾芝西尔大学Edge Hill University,89.0,0.1,260,41,73.3,免费评估
50,曼彻斯特城市大学Manchester Metropolitan University,79.0,0.5,286,50,73.1,免费评估
51,北安普顿大学The University of Northampton,84.0,0.2,248,49,73.0,免费评估
52,中央兰开夏大学University of Central Lancashire,86.0,,276,46,72.8,免费评估
52,格罗斯特大学University of Gloucestershire,85.0,0.2,296,42,72.8,免费评估
52,格林威治大学The University of Greenwich,,,233,68,72.8,免费评估
55,桑德兰大学University of Sunderland,,0.1,271,64,72.6,免费评估
56,布拉德福德大学University of Bradford,,0.9,230,41,71.8,免费评估
57,索尔福德大学University of Salford,83.0,0.4,242,41,71.6,免费评估
58,赫特福德大学University of Hertfordshire,75.0,,303,63,70.7,免费评估
59,布莱顿大学University of Brighton,80.0,0.4,277,37,69.7,免费评估
60,班戈大学Bangor University,77.0,,303,53,69.5,免费评估
60,金斯顿大学Kingston University,73.0,0.4,250,58,69.5,免费评估
62,牛津布鲁克斯大学Oxford Brookes University,77.0,,317,49,69.1,免费评估
63,格拉摩根大学University of Glamorgan,81.0,,266,44,68.9,免费评估
64,巴斯斯巴大学Bath Spa University,79.0,0.2,261,45,68.5,免费评估
64,诺丁汉特伦特大学Nottingham Trent University,,0.1,276,51,68.5,免费评估
66,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0,,275,35,67.2,免费评估
67,哥比亚大学University of Cumbria,75.0,,282,42,64.8,免费评估
68,伍斯特大学University of Worcester,,0.1,284,34,64.3,免费评估
69,坎特伯雷大学Canterbury Christ Church University,72.0,,257,40,62.0,免费评估
70,德比大学University of Derby,71.0,,250,41,61.2,免费评估
71,利兹都会大学Leeds Metropolitan University,,,272,25,60.4,免费评估
72,南安普顿索伦特大学Southampton Solent University,,,207,22,56.0,免费评估
