Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,杜伦大学Durham University,100.0,97.0,96.3,86.0,12.2,5.0,178.0,8.0,82.0,免费评估
2,伦敦大学学院University College London,96.1,97.5,95.9,84.0,7.7,,173.0,9.0,61.0,免费评估
3,剑桥大学University of Cambridge,95.2,85.0,90.5,73.6,8.2,10.0,210.0,7.0,,免费评估
4,牛津大学University of Oxford,94.5,88.1,92.1,75.2,11.8,10.0,201.0,8.0,,免费评估
5,利物浦大学The University of Liverpool,90.4,91.1,97.0,84.1,8.0,9.0,148.0,9.0,,免费评估
5,莱斯特大学University of Leicester,90.4,94.0,94.7,81.7,7.4,9.0,147.0,8.0,,免费评估
7,邓迪大学University of Dundee,87.7,93.0,100.0,84.8,11.7,,173.0,8.0,,免费评估
8,格拉斯哥大学University of Glasgow,86.3,91.8,98.5,84.7,14.4,9.0,195.0,,,免费评估
9,约克大学The University of York,84.9,94.9,96.8,90.8,16.9,7.0,145.0,7.0,72.0,免费评估
10,纽卡斯尔大学Newcastle University,84.3,98.0,96.5,87.6,11.5,4.0,156.0,8.0,,免费评估
11,曼彻斯特大学The University of Manchester,82.8,100.0,97.5,91.6,13.9,5.0,136.0,8.0,,免费评估
12,雷丁大学University of Reading,81.2,98.0,97.9,81.0,9.5,10.0,132.0,4.0,57.0,免费评估
13,埃克塞特大学University of Exeter,80.3,93.0,93.8,77.5,12.8,3.0,165.0,9.0,,免费评估
14,布里斯托大学University of Bristol,79.5,96.0,94.8,77.2,16.2,6.0,147.0,7.0,,免费评估
15,布拉德福德大学University of Bradford,75.1,92.5,94.4,80.7,7.2,5.0,121.0,5.0,,免费评估
16,诺丁汉大学University of Nottingham,73.1,94.0,90.1,75.7,10.8,7.0,146.0,7.0,,免费评估
17,南安普顿大学University of Southampton,71.6,93.5,94.5,67.5,10.1,5.0,133.0,8.0,63.0,免费评估
18,谢菲尔德大学The University of Sheffield,70.0,93.6,94.3,72.0,10.9,5.0,141.0,7.0,,免费评估
19,英国女王大学Queen's University Belfast,68.7,87.0,89.9,77.5,10.8,6.0,131.0,7.0,,免费评估
20,基尔大学Keele University,65.7,93.0,89.0,79.8,14.6,7.0,166.0,3.0,,免费评估
21,爱丁堡大学The University of Edinburgh,64.2,87.5,89.1,63.5,12.3,5.0,179.0,4.0,,免费评估
22,切斯特大学University of Chester,64.0,84.9,94.3,71.3,11.1,3.0,105.0,7.0,,免费评估
23,肯特大学University of Kent,63.9,93.9,87.1,72.6,14.0,5.0,142.0,7.0,61.0,免费评估
24,德蒙福特大学De Montfort University,61.9,93.0,95.4,78.7,16.1,6.0,105.0,1.0,76.0,免费评估
25,格林威治大学The University of Greenwich,61.3,88.6,85.1,59.5,10.0,7.0,145.0,4.0,,免费评估
26,阿伯丁大学University of Aberdeen,60.8,82.5,94.9,67.4,14.9,4.0,,5.0,,免费评估
27,罗伯特高登大学The Robert Gordon University,60.5,95.5,92.8,69.5,16.0,4.0,151.0,3.0,71.0,免费评估
28,泰晤士河谷大学Thames Valley University,59.7,88.0,88.3,71.5,16.0,4.0,120.0,8.0,62.0,免费评估
29,Cardiff,58.6,87.9,91.5,66.4,12.7,5.0,119.0,5.0,,免费评估
30,中央兰开夏大学University of Central Lancashire,58.5,85.3,80.4,69.3,9.4,3.0,139.0,7.0,54.0,免费评估
31,考文垂大学Coventry University,57.9,92.7,97.7,91.6,24.4,4.0,119.0,6.0,,免费评估
32,斯塔福德郡大学Staffordshire University,56.0,96.0,94.5,83.6,21.2,4.0,122.0,6.0,52.0,免费评估
33,伯恩茅斯大学Bournemouth University,55.4,87.2,90.6,75.6,14.7,5.0,117.0,3.0,63.0,免费评估
33,利物浦约翰摩尔斯大学Liverpool John Moores University,55.4,86.0,92.3,80.5,20.9,3.0,137.0,7.0,,免费评估
35,Lincoln,55.0,88.0,89.9,55.1,12.3,7.0,118.0,5.0,61.0,免费评估
36,伯明翰大学University of Birmingham,54.8,65.7,89.1,64.7,16.0,6.0,151.0,,,免费评估
37,温切斯特大学University of Winchester,53.4,92.0,92.0,82.6,19.2,2.0,,7.0,55.0,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,52.7,88.0,90.0,73.9,18.0,4.0,139.0,6.0,54.0,免费评估
39,德比大学University of Derby,47.9,93.5,93.1,84.6,17.6,5.0,102.0,1.0,64.0,免费评估
40,西英格兰大学University of the West of England,47.7,82.6,87.2,65.1,18.6,6.0,131.0,5.0,57.0,免费评估
41,蒂赛德大学Teesside University,46.4,85.4,87.9,68.7,19.5,4.0,124.0,4.0,58.0,免费评估
42,圣大卫三一学院University of Wales Trinity Saint David,45.0,84.7,86.4,72.7,20.3,3.0,105.0,,,免费评估
43,阿伯泰邓迪大学University of Abertay Dundee,43.2,,,,17.3,2.0,160.0,1.0,,免费评估
44,伦敦南岸大学London South Bank University,42.5,72.8,87.1,70.7,15.2,3.0,112.0,4.0,,免费评估
45,西苏格兰大学University of the West of Scotland,40.1,88.4,88.3,58.6,21.3,4.0,134.0,3.0,64.0,免费评估
46,伍斯特大学University of Worcester,36.6,81.3,85.5,72.0,17.3,2.0,113.0,1.0,,免费评估
47,南威尔士大学The University of South Wales,33.1,83.0,83.5,73.1,19.7,3.0,105.0,3.0,44.0,免费评估
