Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,伦敦政治经济学院The London School of Economics and Political Science,74,5.5,420.0,85.0,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,76,3.8,435.0,67.0,92.5,免费评估
3,巴斯大学University of Bath,76,4.4,370.0,63.0,90.6,免费评估
4,波尔顿大学University of Bolton,87,1.7,,72.0,90.5,免费评估
5,布里斯托大学University of Bristol,78,3.1,394.0,61.0,87.9,免费评估
6,格拉斯哥大学University of Glasgow,85,2.6,,49.0,85.4,免费评估
7,卡迪夫大学Cardiff University,77,3.3,361.0,55.0,85.0,免费评估
8,肯特大学University of Kent,79,4.0,299.0,53.0,85.0,免费评估
9,利兹大学University of Leeds,76,4.1,329.0,50.0,85.0,免费评估
10,拉夫堡大学Loughborough University,81,2.9,371.0,45.0,84.6,免费评估
11,斯特林大学University of Stirling,80,2.4,322.0,66.0,84.6,免费评估
12,约克大学The University of York,75,3.5,315.0,57.0,83.4,免费评估
13,英国女王大学Queen's University Belfast,73,2.9,,68.0,83.0,免费评估
14,莱斯特大学University of Leicester,81,1.4,390.0,54.0,82.8,免费评估
15,诺桑比亚大学Northumbria University,82,1.5,,64.0,82.8,免费评估
16,伯明翰大学University of Birmingham,76,2.8,354.0,55.0,82.7,免费评估
17,基尔大学Keele University,79,2.9,302.0,54.0,82.3,免费评估
18,谢菲尔德大学The University of Sheffield,73,3.2,355.0,55.0,82.3,免费评估
19,中央兰开夏大学University of Central Lancashire,78,1.9,,57.0,80.0,免费评估
20,林肯大学University of Lincoln,85,1.5,258.0,,78.7,免费评估
21,诺丁汉特伦特大学Nottingham Trent University,73,2.8,239.0,68.0,78.7,免费评估
22,赫尔大学The University of Hull,79,1.9,,51.0,78.5,免费评估
23,诺丁汉大学University of Nottingham,70,2.2,375.0,55.0,78.5,免费评估
24,斯旺西大学Swansea University,76,2.5,312.0,43.0,77.2,免费评估
25,谢菲尔德哈莱姆大学Sheffield Hallam University,76,2.8,294.0,43.0,77.0,免费评估
26,伯明翰城市大学Birmingham City University,82,1.1,275.0,,75.8,免费评估
27,曼彻斯特大学The University of Manchester,65,2.4,,63.0,73.0,免费评估
28,索尔福德大学University of Salford,78,1.9,190.0,52.0,73.0,免费评估
29,伦敦南岸大学London South Bank University,84,2.8,145.0,34.0,72.9,免费评估
30,阿斯顿大学Aston University,71,1.0,352.0,,71.9,免费评估
31,阿尔斯特大学University of Ulster,77,2.5,229.0,24.0,69.6,免费评估
32,布莱顿大学University of Brighton,67,1.2,293.0,39.0,65.8,免费评估
33,普利茅斯大学University of Plymouth,71,2.1,,26.0,65.1,免费评估
34,利兹都会大学Leeds Metropolitan University,65,,277.0,60.0,65.0,免费评估
35,剑桥安鲁大学Anglia Ruskin University,64,1.4,207.0,42.0,61.1,免费评估
36,曼彻斯特城市大学Manchester Metropolitan University,75,1.0,209.0,14.0,60.2,免费评估
