Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,96.0,100.0,99.2,免费评估
2,Massachusetts Institute of Technology (MIT),United States,97.6,96.9,100.0,97.3,97.9,免费评估
3,Stanford University,United States,95.4,93.8,92.8,94.0,94.3,免费评估
4,"University of California, Berkeley (UCB)",United States,94.3,87.2,95.2,95.5,93.3,免费评估
5,Princeton University,United States,98.4,83.6,94.4,89.9,92.9,免费评估
6,University of Chicago,United States,94.9,81.0,97.4,95.9,92.8,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,94.8,92.1,88.6,89.4,91.9,免费评估
8,牛津大学University of Oxford,United Kingdom,92.7,98.2,84.5,84.9,90.6,免费评估
9,Yale University,United States,91.5,87.5,91.9,88.2,90.1,免费评估
10,Columbia University,United States,88.9,84.5,92.4,94.0,89.7,免费评估
11,剑桥大学University of Cambridge,United Kingdom,92.1,98.4,81.8,78.9,88.7,免费评估
12,University of Pennsylvania,United States,87.8,83.7,91.1,90.6,88.2,免费评估
13,Northwestern University,United States,88.7,75.6,95.2,90.3,87.7,免费评估
14,"University of California, Los Angeles (UCLA)",United States,87.4,84.9,91.7,84.3,87.1,免费评估
15,New York University (NYU),United States,87.3,78.8,91.9,89.6,87.0,免费评估
16,Bocconi University,Italy,85.6,88.4,85.9,80.0,85.1,免费评估
17,伦敦大学学院University College London,United Kingdom,83.0,83.1,87.5,83.7,84.1,免费评估
18,"University of California, San Diego (UCSD)",United States,84.4,66.0,95.9,85.2,83.2,免费评估
19,Duke University,United States,79.5,75.6,90.3,87.1,82.4,免费评估
20,National University of Singapore (NUS),Singapore,85.0,88.6,77.7,74.8,82.2,免费评估
21,University of Michigan,United States,78.5,77.8,89.4,85.7,82.0,免费评估
22,University of Toronto,Canada,78.9,81.2,86.1,83.4,81.7,免费评估
23,The University of Melbourne,Australia,80.9,90.6,78.6,75.7,81.3,免费评估
24,The Australian National University,Australia,83.4,83.7,78.7,75.7,81.0,免费评估
25,Cornell University,United States,79.3,79.2,84.0,82.7,80.9,免费评估
26,伦敦商学院London Business School,United Kingdom,77.1,85.6,87.5,76.1,80.7,免费评估
27,University of British Columbia,Canada,78.8,80.1,85.4,78.9,80.4,免费评估
28,The Hong Kong University of Science and Technology,Hong Kong,84.5,82.2,82.4,67.4,80.2,免费评估
29,The University of Tokyo,Japan,84.6,91.7,74.5,64.0,79.9,免费评估
30,华威大学The University of Warwick,United Kingdom,81.2,80.7,80.6,74.3,79.6,免费评估
31,Peking University,China,81.9,91.5,75.9,66.1,79.5,免费评估
31,The University of New South Wales (UNSW Sydney),Australia,77.6,87.3,79.8,75.2,79.5,免费评估
33,Brown University,United States,77.9,67.4,92.6,80.4,79.2,免费评估
34,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,78.4,83.2,81.9,73.4,79.1,免费评估
35,The University of Hong Kong,Hong Kong,79.0,83.9,82.4,70.8,79.0,免费评估
36,California Institute of Technology (Caltech),United States,81.2,76.1,82.9,70.8,78.4,免费评估
37,Tsinghua University,China,76.8,90.2,79.5,68.0,78.3,免费评估
38,The Chinese University of Hong Kong (CUHK),Hong Kong,77.6,79.9,84.3,70.8,78.0,免费评估
38,Universitat Pompeu Fabra,Spain,86.0,63.4,83.0,71.4,78.0,免费评估
40,Stockholm School of Economics,Sweden,82.3,67.1,84.6,72.9,77.8,免费评估
40,University of Wisconsin-Madison,United States,76.4,68.1,86.9,81.1,77.8,免费评估
42,Boston University,United States,76.1,74.6,85.5,76.1,77.7,免费评估
43,University of Minnesota,United States,82.6,58.4,85.6,78.5,77.5,免费评估
43,University of Zurich,Switzerland,73.9,73.9,86.7,79.3,77.5,免费评估
45,Monash University,Australia,75.8,85.7,77.3,72.4,77.4,免费评估
46,Seoul National University,South Korea,78.5,86.5,78.2,63.3,77.0,免费评估
47,The University of Sydney,Australia,69.5,88.1,80.3,75.7,76.6,免费评估
48,Tilburg University,Netherlands,79.0,57.2,85.2,80.7,76.2,免费评估
49,University of Amsterdam,Netherlands,76.5,66.3,82.4,78.9,76.1,免费评估
50,Erasmus University Rotterdam,Netherlands,76.7,71.3,80.3,73.4,75.7,免费评估
50,Universidad Carlos III de Madrid (UC3M),Spain,79.6,72.1,79.7,67.4,75.7,免费评估
