Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,拉夫堡大学Loughborough University,86.10%,92.20%,45.10%,393.0,89.40%,100.0,免费评估
2,利兹大学University of Leeds,86.60%,93.60%,54.50%,,52.40%,93.2,免费评估
3,Northumbria University,75.30%,79.20%,21.00%,346.0,72.30%,86.8,免费评估
4,Manchester Metropolitan University,69.00%,76.80%,4.70%,336.0,58.00%,80.2,免费评估
5,亚伯大学Aberystwyth University,61.70%,65.40%,9.20%,,40.90%,74.5,免费评估
