Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,219.0,4.42,3.45,97.0,100.0,免费评估
2,剑桥大学University of Cambridge,231.0,3.77,3.43,99.0,99.8,免费评估
3,格拉斯哥大学University of Glasgow,229.0,4.23,3.2,100.0,99.5,免费评估
4,爱丁堡大学The University of Edinburgh,228.0,3.65,3.3,99.0,99.2,免费评估
5,邓迪大学University of Dundee,239.0,4.15,3.04,100.0,98.8,免费评估
6,帝国理工学院Imperial College London,198.0,4.11,3.35,99.0,98.5,免费评估
7,伦敦大学玛丽女王学院Queen Mary University of London,204.0,4.34,3.28,99.0,98.5,免费评估
8,基尔大学Keele University,188.0,4.47,3.27,100.0,98.3,免费评估
9,布里斯托大学University of Bristol,196.0,4.06,3.24,100.0,98.0,免费评估
10,纽卡斯尔大学Newcastle University,194.0,4.28,3.2,100.0,97.9,免费评估
11,伦敦大学学院University College London,201.0,3.76,3.2,99.0,97.9,免费评估
12,阿伯丁大学University of Aberdeen,229.0,4.36,2.89,99.0,97.9,免费评估
13,卡迪夫大学Cardiff University,203.0,3.96,3.25,100.0,97.7,免费评估
14,兰卡斯特大学Lancaster University,174.0,4.22,3.27,100.0,97.4,免费评估
15,伦敦国王学院King's College London,185.0,3.58,3.4,99.0,97.2,免费评估
16,谢菲尔德大学The University of Sheffield,182.0,4.35,3.14,100.0,97.0,免费评估
17,利兹大学University of Leeds,191.0,4.2,3.1,100.0,96.9,免费评估
18,Brighton & Sussex,175.0,4.49,3.24,100.0,96.9,免费评估
19,普利茅斯大学University of Plymouth,188.0,4.49,3.16,99.0,96.9,免费评估
20,东英吉利大学University of East Anglia,188.0,4.34,3.07,99.0,96.8,免费评估
21,英国女王大学Queen's University Belfast,191.0,4.3,2.88,100.0,96.8,免费评估
22,诺丁汉大学University of Nottingham,190.0,3.8,3.13,100.0,96.7,免费评估
23,圣安德鲁斯大学University of St Andrews,207.0,4.29,2.79,98.0,96.5,免费评估
24,斯旺西大学Swansea University,153.0,4.27,3.49,100.0,96.5,免费评估
25,赫尔大学The University of Hull,179.0,3.91,3.2,100.0,96.4,免费评估
26,曼彻斯特大学The University of Manchester,183.0,3.79,3.19,100.0,96.4,免费评估
27,伯明翰大学University of Birmingham,187.0,3.96,3.04,100.0,96.3,免费评估
28,莱斯特大学University of Leicester,180.0,4.01,3.03,99.0,96.0,免费评估
29,埃克塞特大学University of Exeter,160.0,4.32,3.16,99.0,96.0,免费评估
30,华威大学The University of Warwick,,3.54,3.05,100.0,95.9,免费评估
31,南安普顿大学University of Southampton,185.0,3.7,2.94,100.0,95.9,免费评估
32,利物浦大学The University of Liverpool,179.0,3.63,3.09,100.0,95.7,免费评估
33,"圣乔治医学院St George's, University of London",190.0,3.87,2.95,100.0,95.5,免费评估
34,中央兰开夏大学University of Central Lancashire,174.0,4.0,2.63,,91.1,免费评估
