Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,225.0,4.46,3.21,99,100.0,免费评估
2,邓迪大学University of Dundee,223.0,4.43,3.07,100,99.4,免费评估
3,卡迪夫大学Cardiff University,194.0,4.31,3.42,99,98.6,免费评估
4,曼彻斯特大学The University of Manchester,188.0,4.01,3.38,99,98.3,免费评估
5,纽卡斯尔大学Newcastle University,187.0,4.47,3.31,98,98.3,免费评估
6,英国女王大学Queen's University Belfast,189.0,4.64,2.89,100,97.8,免费评估
7,伦敦国王学院King's College London,182.0,3.95,3.31,99,97.4,免费评估
8,伦敦大学玛丽女王学院Queen Mary University of London,181.0,3.69,3.34,97,97.3,免费评估
9,阿伯丁大学University of Aberdeen,,4.68,2.89,100,97.2,免费评估
10,利兹大学University of Leeds,179.0,4.23,3.27,99,97.2,免费评估
11,伯明翰大学University of Birmingham,181.0,4.18,3.29,100,96.9,免费评估
12,布里斯托大学University of Bristol,176.0,3.75,3.2,99,96.7,免费评估
13,谢菲尔德大学The University of Sheffield,170.0,4.32,3.21,98,96.6,免费评估
14,利物浦大学The University of Liverpool,173.0,3.94,3.09,99,96.2,免费评估
15,普利茅斯大学University of Plymouth,171.0,4.87,2.58,97,95.0,免费评估
16,中央兰开夏大学University of Central Lancashire,,4.03,2.63,100,94.9,免费评估
