Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,爱丁堡大学The University of Edinburgh,90.2%,88.7%,53.4%,169,90.5%,100.0,免费评估
2,兰卡斯特大学Lancaster University,85.8%,87.6%,51.4%,152,90.0%,96.2,免费评估
3,东英吉利大学University of East Anglia,93.5%,78.8%,45.8%,148,92.9%,96.1,免费评估
4,诺丁汉大学University of Nottingham,81.7%,79.9%,43.5%,160,96.7%,95.7,免费评估
5,格拉斯哥大学University of Glasgow,87.7%,74.2%,41.8%,,91.7%*,93.5,免费评估
6,斯特林大学University of Stirling,87.0%,74.2%,33.8%,,95.0%,93.1,免费评估
7,University of Strathclyde,85.4%,79.6%,31.9%,171,77.1%,92.7,免费评估
8,斯旺西大学Swansea University,87.6%,82.2%,22.7%,,93.8%,92.4,免费评估
9,英国女王大学Queen's University Belfast,78.6%,79.9%,39.3%,148,94.1%,92.3,免费评估
10,邓迪大学University of Dundee,80.3%,69.1%,31.1%,158,95.5%,92.0,免费评估
10,贝德福德大学University of Bedfordshire,94.6%,90.1%,16.3%,,83.3%,92.0,免费评估
12,巴斯大学University of Bath,80.7%,74.1%,43.4%,157,81.4%,91.7,免费评估
13,利兹大学University of Leeds,77.0%,74.0%,47.6%,156,81.3%,91.3,免费评估
14,约克大学The University of York,84.1%,66.5%,47.5%,137,89.7%,91.1,免费评估
15,伯明翰大学University of Birmingham,73.8%,72.1%,40.1%,150,90.8%,90.3,免费评估
16,肯特大学University of Kent,76.3%,77.1%,59.0%,122,91.7%,90.2,免费评估
17,基尔大学Keele University,81.5%,80.9%,25.0%,140,96.2%,90.1,免费评估
17,西英格兰大学University of the West of England,81.1%,82.3%,10.9%,154,96.5%,90.1,免费评估
19,罗伯特高登大学The Robert Gordon University,84.1%,78.5%,18.0%,143,91.8%,89.1,免费评估
20,索尔福德大学University of Salford,84.0%,83.7%,27.7%,154,73.0%,89.0,免费评估
20,伯恩茅斯大学Bournemouth University,91.9%,85.3%,4.7%,138,93.2%,89.0,免费评估
22,朴茨茅斯大学University of Portsmouth,84.3%,75.9%,12.1%,149,90.8%,88.7,免费评估
23,西苏格兰大学University of the West of Scotland,84.8%,75.5%,9.4%,159,85.0%,88.6,免费评估
24,赫尔大学The University of Hull,76.4%,70.6%,14.3%,159,91.5%,88.2,免费评估
25,东伦敦大学University of East London,88.6%,86.0%,10.6%,146,79.9%,87.9,免费评估
26,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.1%,73.0%,8.1%,158,88.4%,87.5,免费评估
27,阿尔斯特大学University of Ulster,81.4%,79.1%,39.2%,123,83.2%,87.2,免费评估
28,萨塞克斯大学University of Sussex,77.6%,72.7%,27.9%,138,88.1%,87.1,免费评估
28,普利茅斯大学University of Plymouth,90.5%,81.9%,16.0%,133,81.1%,87.1,免费评估
30,中央兰开夏大学University of Central Lancashire,83.0%,81.3%,11.8%,158,70.7%,86.4,免费评估
