Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,75.50%,77.60%,67.00%,241.0,93.00%,100.0,免费评估
2,帝国理工学院Imperial College London,69.60%,75.70%,59.60%,228.0,86.70%,95.0,免费评估
3,布里斯托大学University of Bristol,84.70%,87.40%,52.30%,200.0,74.50%,94.0,免费评估
4,巴斯大学University of Bath,80.30%,82.10%,37.40%,206.0,81.80%,92.1,免费评估
5,利兹大学University of Leeds,83.00%,86.00%,40.90%,175.0,83.40%,91.8,免费评估
6,南安普顿大学University of Southampton,71.60%,75.80%,52.30%,180.0,86.00%,90.7,免费评估
6,格拉斯哥大学University of Glasgow,75.80%,78.40%,47.20%,205.0,75.50%,90.7,免费评估
8,纽卡斯尔大学Newcastle University,75.10%,75.50%,30.20%,,95.50%,90.3,免费评估
9,诺丁汉大学University of Nottingham,80.90%,84.50%,40.80%,166.0,80.00%,89.8,免费评估
10,萨里大学University of Surrey,81.60%,84.30%,30.80%,180.0,76.90%,88.7,免费评估
10,拉夫堡大学Loughborough University,75.60%,75.70%,41.80%,162.0,86.20%,88.7,免费评估
12,谢菲尔德大学The University of Sheffield,76.70%,75.60%,36.00%,163.0,86.70%,88.3,免费评估
13,University of Strathclyde,71.90%,71.20%,37.20%,206.0,74.60%,87.3,免费评估
14,英国女王大学Queen's University Belfast,76.70%,78.70%,36.70%,155.0,75.60%,85.7,免费评估
14,利物浦大学The University of Liverpool,77.00%,79.70%,32.10%,157.0,77.30%,85.7,免费评估
16,伦敦大学玛丽女王学院Queen Mary University of London,70.30%,76.60%,46.70%,148.0,76.50%,85.3,免费评估
17,考文垂大学Coventry University,86.70%,86.30%,10.30%,131.0,82.20%,84.7,免费评估
18,斯旺西大学Swansea University,66.10%,67.80%,45.50%,148.0,81.30%,84.1,免费评估
19,西苏格兰大学University of the West of Scotland,90.40%,90.00%,9.00%,157.0,61.80%,83.2,免费评估
20,阿尔斯特大学University of Ulster,78.20%,78.30%,,126.0,93.80%,82.3,免费评估
21,西英格兰大学University of the West of England,72.70%,74.60%,10.60%,127.0,91.60%,81.8,免费评估
22,斯塔福德郡大学Staffordshire University,86.70%,86.50%,5.70%,115.0,76.90%,81.6,免费评估
22,布鲁内尔大学Brunel University,66.60%,69.70%,23.70%,157.0,80.20%,81.6,免费评估
24,阿斯顿大学Aston University,77.00%,76.70%,20.60%,141.0,71.40%,81.3,免费评估
25,曼彻斯特大学The University of Manchester,55.20%,56.30%,35.10%,172.0,82.10%,80.6,免费评估
26,赫特福德大学University of Hertfordshire,75.10%,75.40%,16.50%,118.0,78.30%,79.9,免费评估
26,谢菲尔德哈莱姆大学Sheffield Hallam University,79.30%,80.30%,17.80%,122.0,69.10%,79.9,免费评估
28,蒂赛德大学Teesside University,78.00%,77.10%,5.80%,127.0,,79.0,免费评估
29,萨塞克斯大学University of Sussex,69.20%,70.10%,,129.0,87.50%,78.2,免费评估
30,普利茅斯大学University of Plymouth,73.10%,77.90%,15.70%,102.0,75.60%,77.8,免费评估
31,朴茨茅斯大学University of Portsmouth,74.10%,78.00%,9.10%,111.0,70.00%,76.5,免费评估
32,中央兰开夏大学University of Central Lancashire,69.10%,67.10%,7.10%,124.0,,73.9,免费评估
33,伦敦城市大学City University London,70.10%,73.50%,20.20%,121.0,50.00%,73.1,免费评估
34,新白金汉大学Buckinghamshire New University,78.20%,75.30%,,84.0,65.40%,72.8,免费评估
35,索尔福德大学University of Salford,66.00%,68.70%,4.40%,124.0,62.50%,72.2,免费评估
36,金斯顿大学Kingston University,69.30%,70.00%,2.90%,116.0,61.60%,72.1,免费评估
37,南威尔士大学The University of South Wales,64.30%,59.40%,,133.0,66.20%,71.5,免费评估
38,布莱顿大学University of Brighton,55.90%,59.90%,7.40%,118.0,56.10%,67.5,免费评估
39,Manchester Metropolitan University,62.30%,64.30%,16.30%,,37.5%*,63.0,免费评估
