Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Sussex,United Kingdom,100.0,52.8,91.0,91.3,92.6,免费评估
2,Harvard University,United States,90.1,100.0,93.7,87.9,91.3,免费评估
3,牛津大学University of Oxford,United Kingdom,88.4,98.0,89.7,98.7,91.1,免费评估
4,剑桥大学University of Cambridge,United Kingdom,85.6,96.3,96.1,100.0,90.4,免费评估
5,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,86.3,88.1,92.6,98.7,89.3,免费评估
5,"University of California, Berkeley (UCB)",United States,86.9,85.1,96.6,94.4,89.3,免费评估
7,伦敦大学亚非学院SOAS University of London,United Kingdom,89.4,68.6,89.6,92.9,87.9,免费评估
8,Stanford University,United States,83.6,91.0,100.0,84.2,86.9,免费评估
9,曼彻斯特大学The University of Manchester,United Kingdom,82.6,68.0,94.1,100.0,85.5,免费评估
10,University of Cape Town,South Africa,85.5,77.3,90.1,84.2,85.2,免费评估
11,The Australian National University,Australia,81.3,88.3,85.9,89.7,84.0,免费评估
12,东英吉利大学University of East Anglia,United Kingdom,87.2,30.2,92.0,87.9,82.3,免费评估
13,Wageningen University,Netherlands,81.3,61.8,89.7,91.3,82.1,免费评估
14,University of Copenhagen,Denmark,80.0,77.7,87.1,87.9,82.0,免费评估
15,University of Toronto,Canada,74.4,60.3,96.8,98.7,80.0,免费评估
16,University of Delhi,India,77.4,91.5,80.9,75.3,79.0,免费评估
17,The University of Melbourne,Australia,76.6,73.6,89.3,77.8,78.4,免费评估
18,The University of Sydney,Australia,75.4,74.7,89.6,80.0,78.2,免费评估
18,University of the Witwatersrand,South Africa,80.0,93.9,75.1,63.7,78.2,免费评估
20,"University of California, Los Angeles (UCLA)",United States,79.1,83.3,84.2,63.7,78.0,免费评估
21,爱丁堡大学The University of Edinburgh,United Kingdom,72.8,73.2,91.4,87.9,77.9,免费评估
22,The University of Queensland,Australia,72.2,58.6,92.5,91.3,76.8,免费评估
23,University of Chicago,United States,80.8,73.6,82.7,51.8,76.0,免费评估
24,The University of Tokyo,Japan,80.0,86.0,68.3,60.2,75.9,免费评估
25,Brown University,United States,77.3,60.0,81.7,72.8,75.6,免费评估
26,Universiti Malaya (UM),Malaysia,80.7,76.7,69.4,60.2,75.5,免费评估
27,Princeton University,United States,78.0,85.7,77.4,56.2,75.4,免费评估
28,The University of Hong Kong,Hong Kong,74.4,72.1,83.8,67.0,74.5,免费评估
29,Monash University,Australia,69.3,77.1,87.4,77.8,74.1,免费评估
30,Erasmus University Rotterdam,Netherlands,68.9,56.6,89.0,91.3,74.0,免费评估
31,利兹大学University of Leeds,United Kingdom,65.5,57.6,96.9,94.4,73.8,免费评估
32,Lund University,Sweden,69.5,61.1,91.1,80.0,73.5,免费评估
32,伯明翰大学University of Birmingham,United Kingdom,62.0,73.9,94.1,98.7,73.5,免费评估
34,伦敦国王学院King's College London,United Kingdom,73.3,58.1,81.1,75.3,73.3,免费评估
34,University of Amsterdam,Netherlands,67.4,78.7,86.5,80.0,73.3,免费评估
36,Makerere University,Uganda,75.3,79.8,70.0,60.2,72.7,免费评估
37,Universidad Nacional Autónoma de México (UNAM),Mexico,80.3,83.6,59.8,46.8,72.5,免费评估
38,布里斯托大学University of Bristol,United Kingdom,67.3,73.2,86.8,77.8,72.4,免费评估
39,Michigan State University,United States,67.4,64.5,84.7,84.2,72.2,免费评估
40,KU Leuven,Belgium,69.1,46.3,91.1,82.2,72.1,免费评估
41,Arizona State University,United States,69.1,56.1,88.5,77.8,72.0,免费评估
42,Griffith University,Australia,65.2,58.0,95.7,84.2,71.9,免费评估
42,Stellenbosch University,South Africa,68.6,75.2,82.1,72.8,71.9,免费评估
44,University of Otago,New Zealand,67.3,70.5,84.6,77.8,71.8,免费评估
45,巴斯大学University of Bath,United Kingdom,66.2,61.0,87.5,84.2,71.6,免费评估
46,雷丁大学University of Reading,United Kingdom,67.8,49.0,87.6,84.2,71.4,免费评估
47,谢菲尔德大学The University of Sheffield,United Kingdom,62.5,57.8,95.3,86.1,70.5,免费评估
47,"University of California, Davis",United States,66.6,57.7,84.8,80.0,70.5,免费评估
49,McGill University,Canada,73.0,52.5,78.5,63.7,70.4,免费评估
50,Duke University,United States,61.3,69.6,91.6,82.2,69.8,免费评估
50,Johns Hopkins University,United States,67.1,69.5,83.9,67.0,69.8,免费评估
