Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
38,英国女王大学Queen's University Belfast,79.0,0.4,358,73.0,77.8,免费评估
38,西英格兰大学University of the West of England,84.0,0.8,305,56.0,77.8,免费评估
40,哈德斯菲尔德大学University of Huddersfield,87.0,0.3,264,71.0,76.8,免费评估
41,朴茨茅斯大学University of Portsmouth,82.0,0.8,289,60.0,76.6,免费评估
42,布拉德福德大学University of Bradford,81.0,0.5,290,69.0,76.5,免费评估
43,雷丁大学University of Reading,80.0,0.5,377,62.0,76.4,免费评估
44,阿伯泰邓迪大学University of Abertay Dundee,,0.7,279,67.0,75.7,免费评估
45,蒂赛德大学Teesside University,83.0,,301,75.0,75.1,免费评估
46,基尔大学Keele University,84.0,0.2,331,65.0,74.9,免费评估
46,赫尔大学The University of Hull,83.0,0.3,336,62.0,74.9,免费评估
48,肯特大学University of Kent,79.0,0.5,338,63.0,74.7,免费评估
49,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,79.0,0.4,391,53.0,73.2,免费评估
50,普利茅斯大学University of Plymouth,79.0,0.4,331,58.0,73.1,免费评估
51,斯特林大学University of Stirling,76.0,0.6,356,57.0,73.0,免费评估
52,埃塞克斯大学University of Essex,81.0,0.5,298,56.0,72.9,免费评估
53,斯旺西大学Swansea University,83.0,0.2,357,56.0,72.8,免费评估
54,斯塔福德郡大学Staffordshire University,88.0,,243,64.0,72.3,免费评估
55,牛津布鲁克斯大学Oxford Brookes University,78.0,0.3,343,59.0,72.2,免费评估
56,切斯特大学University of Chester,79.0,0.2,283,69.0,72.1,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,80.0,0.3,306,62.0,71.9,免费评估
58,阿尔斯特大学University of Ulster,83.0,,304,64.0,71.6,免费评估
59,艾芝西尔大学Edge Hill University,81.0,,270,70.0,71.5,免费评估
60,布莱顿大学University of Brighton,80.0,0.6,286,52.0,71.2,免费评估
61,坎特伯雷大学Canterbury Christ Church University,78.0,,255,75.0,70.9,免费评估
62,考文垂大学Coventry University,82.0,,292,62.0,70.5,免费评估
63,赫特福德大学University of Hertfordshire,78.0,0.5,327,51.0,70.2,免费评估
64,诺桑比亚大学Northumbria University,70.0,0.4,329,62.0,69.1,免费评估
65,北安普顿大学The University of Northampton,77.0,,247,70.0,68.6,免费评估
66,曼彻斯特城市大学Manchester Metropolitan University,75.0,0.5,288,55.0,68.5,免费评估
67,桑德兰大学University of Sunderland,75.0,,223,75.0,68.3,免费评估
68,龙比亚大学Napier University,78.0,0.2,298,55.0,68.2,免费评估
68,格林威治大学The University of Greenwich,86.0,,255,52.0,68.2,免费评估
70,金斯顿大学Kingston University,76.0,0.4,249,59.0,67.9,免费评估
71,卡迪夫都市大学Cardiff Metropolitan University,68.0,0.3,287,70.0,67.7,免费评估
72,罗汉普顿大学Roehampton University,78.0,0.1,253,63.0,67.5,免费评估
73,德比大学University of Derby,77.0,0.2,276,57.0,67.3,免费评估
74,巴斯斯巴大学Bath Spa University,77.0,0.0,287,58.0,66.7,免费评估
75,中央兰开夏大学University of Central Lancashire,74.0,,318,59.0,66.5,免费评估
76,亚伯大学Aberystwyth University,85.0,,298,43.0,66.0,免费评估
77,波尔顿大学University of Bolton,73.0,,235,69.0,65.9,免费评估
78,利物浦约翰摩尔斯大学Liverpool John Moores University,73.0,0.4,290,47.0,64.9,免费评估
78,格拉摩根大学University of Glamorgan,77.0,0.1,302,49.0,64.9,免费评估
80,班戈大学Bangor University,71.0,0.4,321,48.0,64.8,免费评估
81,伍斯特大学University of Worcester,76.0,,281,54.0,64.7,免费评估
82,罗伯特高登大学The Robert Gordon University,70.0,,333,59.0,64.6,免费评估
83,索尔福德大学University of Salford,76.0,0.5,246,42.0,63.9,免费评估
84,格罗斯特大学University of Gloucestershire,79.0,,281,43.0,62.7,免费评估
85,威斯敏斯特大学University of Westminster,73.0,,275,50.0,61.7,免费评估
86,利兹都会大学Leeds Metropolitan University,72.0,,232,55.0,61.1,免费评估
87,剑桥安鲁大学Anglia Ruskin University,70.0,,244,49.0,58.6,免费评估
88,东伦敦大学University of East London,73.0,,240,44.0,58.2,免费评估
89,贝德福德大学University of Bedfordshire,68.0,0.3,200,,58.1,免费评估
90,伯恩茅斯大学Bournemouth University,51.0,,269,48.0,49.8,免费评估
