Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,纽约大学New York University,UnitedStates,100.0,72.3,65.3,94.4,,287.1,免费评估
2,芝加哥大学The University of Chicago,UnitedStates,83.6,100.0,50.9,100.0,,280.6,免费评估
3,宾夕法尼亚大学University of Pennsylvania,UnitedStates,93.5,79.1,59.2,93.8,,279.5,免费评估
4,哈佛大学Harvard University,UnitedStates,93.3,71.4,62.2,94.4,,276.3,免费评估
5,哥伦比亚大学Columbia University,UnitedStates,95.5,66.3,63.4,82.1,,264.8,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,94.4,55.4,79.2,69.4,,246.6,免费评估
7,麻省理工学院Massachusetts Institute of Technology,UnitedStates,84.7,67.7,47.1,77.6,,243.1,免费评估
8,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,91.8,70.7,58.4,63.1,,242.0,免费评估
9,"加州大学伯克利分校University of California,Berkeley",UnitedStates,83.2,62.5,61.3,73.6,,235.9,免费评估
10,牛津大学University of Oxford,UnitedKingdom,88.8,60.6,82.8,63.1,,234.8,免费评估
11,多伦多大学University of Toronto,Canada,88.6,56.9,88.3,64.0,,234.2,免费评估
12,Tilburg University,Netherlands,84.7,70.3,90.7,58.1,,229.3,免费评估
13,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,75.3,64.0,62.2,71.1,,222.3,免费评估
14,伦敦商学院London Business School,UnitedKingdom,63.2,77.0,92.3,78.4,,220.9,免费评估
15,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,71.1,65.8,58.7,74.4,,219.8,免费评估
16,新南威尔士大学The University of New South Wales,Australia,91.3,55.4,72.6,46.6,,218.4,免费评估
17,杜克大学Duke University,UnitedStates,64.0,82.2,45.0,74.4,,216.1,免费评估
18,俄亥俄州立大学Ohio State University,UnitedStates,65.8,76.3,58.3,72.8,,215.5,免费评估
19,斯坦福大学Stanford University,UnitedStates,69.6,76.6,55.1,66.8,,215.0,免费评估
20,伦敦城市大学City University London,UnitedKingdom,85.3,53.5,83.8,51.5,,214.5,免费评估
21,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,64.3,78.3,58.2,71.1,,212.5,免费评估
22,南加州大学University of Southern California,UnitedStates,65.1,80.2,62.0,68.5,,212.4,免费评估
23,康奈尔大学Cornell University,UnitedStates,82.2,57.4,58.4,53.8,,211.6,免费评估
24,西北大学Northwestern University,UnitedStates,66.4,70.0,55.6,70.3,,210.4,免费评估
25,香港大学The University of Hong Kong,China-HongKong,78.6,54.0,72.5,58.1,,210.2,免费评估
25,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,72.3,70.3,55.1,61.1,,210.2,免费评估
27,墨尔本大学The University of Melbourne,Australia,84.9,42.3,85.4,45.3,,202.2,免费评估
28,波士顿学院Boston College,UnitedStates,63.5,73.5,56.5,61.1,,198.7,免费评估
29,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,67.1,59.2,53.4,62.1,,197.7,免费评估
29,Erasmus University Rotterdam,Netherlands,81.6,51.9,82.9,41.1,,197.7,免费评估
31,普林斯顿大学Princeton University,UnitedStates,67.1,65.3,53.4,57.0,,195.7,免费评估
32,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,68.1,64.8,61.2,54.9,,195.6,免费评估
33,香港科技大学The Hong Kong University of Science and Technology,China-HongKong,73.4,48.3,78.1,50.3,,192.4,免费评估
34,National University of Singapore,Singapore,81.2,45.8,88.6,38.0,,191.5,免费评估
35,马里兰大学University of Maryland-College Park,UnitedStates,62.4,61.7,64.6,60.1,,191.0,免费评估
36,Bocconi University,Italy,69.4,56.7,80.2,49.1,,189.5,免费评估
37,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,56.6,69.8,65.1,59.1,,185.5,免费评估
38,耶鲁大学Yale University,UnitedStates,58.4,67.8,64.0,57.0,,185.0,免费评估
39,The University of Georgia,UnitedStates,71.8,57.2,46.9,42.5,,183.5,免费评估
40,香港中文大学The Chinese University of Hong Kong,China-HongKong,71.1,64.2,82.5,36.4,,183.3,免费评估
41,亚利桑那州立大学Arizona State University,UnitedStates,58.1,65.0,61.7,56.0,,181.8,免费评估
42,德克萨斯大学达拉斯分校The University of Texas at Dallas,UnitedStates,57.8,71.2,72.1,51.5,,181.0,免费评估
43,Singapore Management University,Singapore,68.4,52.3,87.2,42.5,,179.9,免费评估
44,蒙纳什大学Monash University,Australia,88.4,46.5,76.5,15.5,,179.0,免费评估
45,香港城市大学City University of Hong Kong,China-HongKong,70.6,56.7,81.7,36.4,,178.8,免费评估
46,剑桥大学University of Cambridge,UnitedKingdom,82.6,38.6,79.4,26.9,,178.1,免费评估
47,圣路易斯华盛顿大学Washington University in St Louis,UnitedStates,58.1,63.0,66.9,52.6,,178.0,免费评估
48,曼彻斯特大学The University of Manchester,UnitedKingdom,81.8,53.8,76.3,19.0,,176.2,免费评估
49,Nanyang Technological University,Singapore,61.0,62.3,94.5,42.5,,174.6,免费评估
50,Copenhagen Business School,Denmark,54.2,73.5,82.6,47.8,,174.1,免费评估
