Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,东英吉利大学University of East Anglia,100.0,95.5,96.4,71.7,18.1,10,414,7,49,免费评估
2,伯明翰大学University of Birmingham,90.1,91.9,92.0,80.2,14.6,5,404,4,81,免费评估
3,基尔大学Keele University,86.0,94.1,91.5,79.1,17.2,4,383,10,55,免费评估
4,肯特大学University of Kent,76.3,100.0,97.8,85.6,16.6,5,345,6,-,免费评估
5,萨塞克斯大学University of Sussex,74.9,88.1,94.7,82.6,20.6,5,403,7,-,免费评估
6,曼彻斯特大学The University of Manchester,69.8,87.0,89.8,71.1,16.1,4,434,6,55,免费评估
7,赫尔大学The University of Hull,68.4,96.0,99.0,90.8,-,3,329,2,-,免费评估
8,利物浦大学The University of Liverpool,66.9,74.0,83.2,69.4,11.9,5,-,7,-,免费评估
9,莱斯特大学University of Leicester,65.4,97.0,95.3,79.8,22.3,5,398,6,51,免费评估
10,温切斯特大学University of Winchester,64.9,88.1,93.0,83.2,14.6,3,293,-,-,免费评估
11,德比大学University of Derby,51.5,94.0,92.0,76.8,19.9,5,289,-,-,免费评估
12,诺丁汉大学University of Nottingham,49.8,84.0,89.0,70.1,17.2,4,390,2,56,免费评估
13,斯旺西大学Swansea University,34.7,77.0,87.3,63.5,23,7,316,4,-,免费评估
