Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,92.1,100.0,90.8,96.1,94.7,免费评估
2,牛津大学University of Oxford,United Kingdom,90.1,98.0,87.1,99.1,93.1,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,88.9,93.7,90.2,100.0,91.6,免费评估
4,Sciences Po,France,100.0,82.5,78.7,71.3,89.8,免费评估
5,剑桥大学University of Cambridge,United Kingdom,87.0,98.2,81.3,83.7,89.5,免费评估
6,The Australian National University,Australia,89.1,86.4,81.5,89.2,87.5,免费评估
7,Yale University,United States,85.9,89.1,89.7,86.6,87.3,免费评估
8,Princeton University,United States,85.6,81.6,100.0,96.1,86.9,免费评估
9,"University of California, Berkeley (UCB)",United States,86.4,86.7,87.8,86.6,86.7,免费评估
10,Columbia University,United States,83.7,83.7,82.4,82.2,83.4,免费评估
11,Georgetown University,United States,87.0,73.4,86.6,86.6,82.8,免费评估
12,University of Toronto,Canada,82.5,79.1,86.1,86.6,82.3,免费评估
13,University of Chicago,United States,81.8,77.5,89.1,86.6,81.7,免费评估
14,"University of California, Los Angeles (UCLA)",United States,78.2,83.8,87.7,80.6,81.1,免费评估
15,National University of Singapore (NUS),Singapore,79.1,85.8,79.5,73.3,80.6,免费评估
16,Johns Hopkins University,United States,85.2,74.8,79.0,73.3,80.3,免费评估
17,Freie Universitaet Berlin,Germany,86.0,68.9,82.2,78.9,79.8,免费评估
17,The University of Tokyo,Japan,78.4,90.6,70.1,64.2,79.8,免费评估
19,Cornell University,United States,80.9,76.7,83.6,78.9,79.7,免费评估
19,Stanford University,United States,67.3,93.4,88.3,91.7,79.7,免费评估
21,New York University (NYU),United States,75.7,80.3,87.5,85.2,79.2,免费评估
22,Massachusetts Institute of Technology (MIT),United States,70.5,93.6,80.0,73.3,78.7,免费评估
23,The University of Sydney,Australia,73.8,81.4,84.4,82.2,78.0,免费评估
24,"University of California, San Diego (UCSD)",United States,84.0,59.5,96.8,82.2,77.8,免费评估
25,University of Copenhagen,Denmark,75.7,78.7,84.9,77.2,77.7,免费评估
26,Leiden University,Netherlands,84.3,63.4,82.2,80.6,77.5,免费评估
27,University of Michigan,United States,77.5,69.8,88.0,86.6,77.2,免费评估
28,Peking University,China,75.2,89.1,68.3,55.2,76.7,免费评估
29,Seoul National University,South Korea,74.3,87.1,69.7,61.4,76.4,免费评估
30,George Washington University,United States,74.2,71.2,92.1,85.2,76.2,免费评估
31,The University of Hong Kong,Hong Kong,75.4,86.7,69.9,51.5,75.9,免费评估
32,伦敦国王学院King's College London,United Kingdom,76.0,71.7,79.6,83.7,75.8,免费评估
33,University of Amsterdam,Netherlands,71.5,69.5,91.1,98.1,75.5,免费评估
34,University of British Columbia,Canada,73.5,73.8,87.8,77.2,75.4,免费评估
35,Tsinghua University,China,71.0,86.0,70.9,69.1,75.3,免费评估
36,埃塞克斯大学University of Essex,United Kingdom,78.0,63.2,86.2,86.6,75.2,免费评估
37,McGill University,Canada,71.5,76.8,79.7,75.3,74.3,免费评估
38,The University of Melbourne,Australia,68.8,83.4,76.3,71.3,74.2,免费评估
39,伦敦大学亚非学院SOAS University of London,United Kingdom,85.1,62.0,74.6,55.2,74.1,免费评估
40,伦敦大学学院University College London,United Kingdom,70.3,74.0,82.1,83.7,73.9,免费评估
41,Fudan University,China,70.3,85.8,63.5,61.4,73.4,免费评估
42,Central European University,Hungary,78.5,66.6,73.9,66.7,73.3,免费评估
42,Korea University,South Korea,70.4,82.8,68.7,64.2,73.3,免费评估
44,华威大学The University of Warwick,United Kingdom,66.5,73.7,87.6,89.2,73.0,免费评估
44,爱丁堡大学The University of Edinburgh,United Kingdom,68.9,73.6,82.5,82.2,73.0,免费评估
46,曼彻斯特大学The University of Manchester,United Kingdom,64.3,75.4,86.7,91.7,72.6,免费评估
47,Aarhus University,Denmark,65.4,76.9,84.5,80.6,72.3,免费评估
48,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,65.6,73.3,87.2,83.7,71.9,免费评估
49,National Taiwan University (NTU),Taiwan,68.8,87.4,59.0,51.5,71.7,免费评估
50,Humboldt-Universit?t zu Berlin,Germany,75.1,72.1,65.2,58.4,71.5,免费评估
