Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学金史密斯学院Goldsmiths University of London,100.0,95,97.2,88.2,13.7,5,426,10,73,免费评估
2,拉夫堡大学Loughborough University,94.7,87.1,88.4,77.2,12.5,9,451,8,85,免费评估
3,金斯顿大学Kingston University,85.1,89,90.7,81.9,19.7,7,417,8,81,免费评估
4,诺桑比亚大学Northumbria University,83.9,92,92.5,81.5,13.8,5,409,9,67,免费评估
5,雷丁大学University of Reading,79.3,84,79.2,71.3,16.3,7,414,9,87,免费评估
6,布鲁内尔大学Brunel University,79.2,93,91.2,73.5,16.2,5,369,8,84,免费评估
7,牛津布鲁克斯大学Oxford Brookes University,79.0,72.7,82.0,89.2,14.0,10,-,3,-,免费评估
8,法尔茅斯大学Falmouth University,74.7,87.4,90.3,80.4,19.0,4,342,8,83,免费评估
9,曼彻斯特城市大学Manchester Metropolitan University,73.9,83,83.0,79.5,15.8,3,434,5,75,免费评估
10,赫特福德大学University of Hertfordshire,73.7,85,86.5,82.8,17.5,9,316,6,77,免费评估
11,利物浦霍普大学Liverpool Hope University,73.4,89.9,93.2,91,13.1,2,364,-,-,免费评估
12,肯特大学University of Kent,72.7,73.8,74.5,68.1,9.4,8,382,8,68,免费评估
12,利兹大学University of Leeds,72.7,74.8,82.3,74.1,17.6,5,427,8,77,免费评估
14,利兹艺术学院Leeds College of Art,72.2,81.2,80,71.6,11.3,3,425,7,-,免费评估
15,邓迪大学University of Dundee,71.9,88.1,89.0,80.0,16.5,8,381,6,67,免费评估
16,诺丁汉特伦特大学Nottingham Trent University,71.3,84.5,85.5,78.0,14.7,4,355,6,79,免费评估
17,米德塞斯大学Middlesex University,71.1,85,87.2,78.5,14.8,9,332,7,62,免费评估
17,桑德兰大学University of Sunderland,71.1,85.1,91.8,81.3,13.7,9,330,4,61,免费评估
19,爱丁堡大学The University of Edinburgh,71.0,64.7,72.0,64.6,17.3,8,473,8,74,免费评估
20,诺里奇艺术大学Norwich University of the Arts,70.9,90.9,90.2,83.2,18.5,2,405,5,69,免费评估
21,德比大学University of Derby,70.6,93.1,94.0,84.5,11.9,9,335,3,62,免费评估
22,林肯大学University of Lincoln,70.5,92.4,90.4,83.9,15.1,4,347,3,70,免费评估
23,格拉斯哥艺术学院Glasgow School of Art,69.6,82.3,86.0,71.9,18.1,10,413,4,65,免费评估
24,巴斯斯巴大学Bath Spa University,68.5,86.5,88.1,82.9,18.4,6,346,5,68,免费评估
25,考文垂大学Coventry University,67.6,80,87.2,73.8,19.3,5,340,8,73,免费评估
26,创意艺术大学University for the Creative Arts,67.3,83.2,86.8,83.3,11.3,9,323,3,57,免费评估
27,南安普顿大学University of Southampton,66.9,84.8,89.4,79,13.9,7,399,2,62,免费评估
28,布莱顿大学University of Brighton,66.8,92,92.2,79.3,14.3,6,346,5,57,免费评估
29,索尔福德大学University of Salford,66.7,83.5,84.1,76.9,15.5,4,341,9,50,免费评估
30,阿尔斯特大学University of Ulster,66.5,87.8,86.7,79.5,21.9,3,306,10,65,免费评估
31,龙比亚大学Napier University,66.1,80,87.6,75.7,20.4,4,390,7,65,免费评估
31,伯恩茅斯艺术大学Arts University Bournemouth,66.1,85,88.8,82.2,13.2,4,317,3,78,免费评估
33,普利茅斯大学University of Plymouth,66.0,87,93.2,88.4,15.2,8,313,7,39,免费评估
34,温切斯特大学University of Winchester,65.9,100,95,95.2,20.4,2,278,-,-,免费评估
34,剑桥安鲁大学Anglia Ruskin University,65.9,85,94.0,86.4,20.2,8,327,4,56,免费评估
36,卡迪夫都市大学Cardiff Metropolitan University,65.2,77.8,84.0,77.5,15.2,7,283,6,71,免费评估
37,朴茨茅斯大学University of Portsmouth,64.8,91.1,93.5,86.8,17.0,7,363,3,53,免费评估
