Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,545.0,3.9,3.25,82.0,100.0,免费评估
2,牛津大学University of Oxford,529.0,4.21,3.2,78.0,99.6,免费评估
3,曼彻斯特大学The University of Manchester,471.0,4.29,3.3,78.0,97.2,免费评估
4,伦敦大学皇家霍洛威学院Royal Holloway University of London,468.0,4.22,3.45,74.0,96.5,免费评估
5,杜伦大学Durham University,544.0,3.72,2.75,76.0,95.2,免费评估
6,布里斯托大学University of Bristol,457.0,4.3,2.9,80.0,95.1,免费评估
7,伦敦国王学院King's College London,470.0,3.85,3.25,76.0,94.2,免费评估
8,格拉斯哥大学University of Glasgow,487.0,4.11,2.9,70.0,93.3,免费评估
9,伯明翰大学University of Birmingham,442.0,3.75,3.3,80.0,93.3,免费评估
10,诺丁汉大学University of Nottingham,429.0,4.34,3.1,70.0,92.3,免费评估
11,约克大学The University of York,396.0,4.26,3.2,74.0,91.5,免费评估
12,爱丁堡大学The University of Edinburgh,470.0,4.31,2.7,66.0,91.5,免费评估
13,南安普顿大学University of Southampton,399.0,3.98,3.25,76.0,90.9,免费评估
14,英国女王大学Queen's University Belfast,378.0,4.39,2.95,76.0,90.5,免费评估
15,纽卡斯尔大学Newcastle University,420.0,4.1,3.1,68.0,90.1,免费评估
16,皇家音乐学院Royal College of Music,316.0,4.02,2.9,96.0,89.9,免费评估
17,利兹大学University of Leeds,461.0,4.07,2.8,64.0,89.8,免费评估
18,萨里大学University of Surrey,470.0,4.12,2.85,60.0,89.7,免费评估
19,伦敦城市大学City University London,394.0,4.3,2.9,66.0,88.2,免费评估
20,谢菲尔德大学The University of Sheffield,399.0,4.11,3.25,62.0,88.2,免费评估
21,苏格兰皇家音乐学院Royal Conservatoire of Scotland,397.0,3.61,2.35,88.0,87.7,免费评估
22,伦敦大学亚非学院SOAS University of London,,3.86,3.05,,87.4,免费评估
23,皇家音乐学院Royal College of Music,308.0,3.89,2.5,96.0,87.0,免费评估
24,卡迪夫大学Cardiff University,399.0,4.13,2.75,64.0,86.4,免费评估
