Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利兹大学University of Leeds,100.0,100,93,75,17.0,9,391,8.0,,免费评估
2,哈德斯菲尔德大学University of Huddersfield,99.0,100,100,80,12.7,6,341,,,免费评估
3,利物浦大学The University of Liverpool,95.3,100,95,61,7.2,10,413,4.0,68.0,免费评估
4,邓迪大学University of Dundee,94.3,100,95,70,6.0,3,407,5.0,,免费评估
5,爱丁堡大学The University of Edinburgh,94.2,93,92,44,17.6,10,437,8.0,,免费评估
6,东英吉利大学University of East Anglia,93.8,99,94,74,14.5,5,387,5.0,100.0,免费评估
7,思克莱德大学University of Strathclyde,92.9,91,85,51,12.8,7,433,10.0,91.0,免费评估
8,卡迪夫大学Cardiff University,91.0,99,91,69,15.5,8,421,4.0,100.0,免费评估
9,布里斯托大学University of Bristol,87.9,79,80,64,7.8,7,434,4.0,,免费评估
10,基尔大学Keele University,87.4,89,93,46,13.6,9,369,8.0,,免费评估
11,曼彻斯特大学The University of Manchester,83.9,89,84,49,14.9,9,432,4.0,97.0,免费评估
12,诺丁汉大学University of Nottingham,82.9,92,80,44,13.2,8,455,4.0,97.0,免费评估
13,赫特福德大学University of Hertfordshire,79.2,91,88,66,9.0,4,304,8.0,86.0,免费评估
14,英国女王大学Queen's University Belfast,78.7,92,92,51,19.5,5,411,7.0,100.0,免费评估
15,格林威治大学The University of Greenwich,78.5,100,96,97,22.6,6,323,2.0,100.0,免费评估
16,阿斯顿大学Aston University,78.2,86,85,57,16.1,4,428,6.0,100.0,免费评估
17,罗伯特高登大学The Robert Gordon University,77.4,95,89,62,15.9,3,405,,100.0,免费评估
18,巴斯大学University of Bath,76.7,91,87,45,14.4,4,467,5.0,96.0,免费评估
19,伦敦大学药剂学院School of Pharmacy,76.4,76,79,42,18.8,7,402,8.0,100.0,免费评估
20,桑德兰大学University of Sunderland,75.0,91,91,53,19.0,4,369,10.0,92.0,免费评估
21,布莱顿大学University of Brighton,72.4,93,93,66,21.1,3,352,8.0,92.0,免费评估
22,伦敦国王学院King's College London,70.2,92,90,63,20.0,3,429,3.0,93.0,免费评估
23,阿尔斯特大学University of Ulster,68.3,51,76,47,4.9,5,353,,,免费评估
24,肯特大学University of Kent,66.7,93,89,51,22.4,8,241,5.0,100.0,免费评估
25,诺丁汉特伦特大学Nottingham Trent University,64.4,88,89,73,13.6,3,276,,,免费评估
26,中央兰开夏大学University of Central Lancashire,63.7,83,84,56,19.0,4,359,,,免费评估
27,雷丁大学University of Reading,62.2,91,84,42,15.1,3,357,6.0,,免费评估
28,布拉德福德大学University of Bradford,53.9,91,84,60,23.0,4,341,3.0,94.0,免费评估
29,利物浦约翰摩尔斯大学Liverpool John Moores University,53.6,89,83,56,21.6,3,345,4.0,92.0,免费评估
30,德蒙福特大学De Montfort University,47.3,81,76,50,14.6,4,312,3.0,81.0,免费评估
31,朴茨茅斯大学University of Portsmouth,43.7,87,80,53,18.2,5,309,1.0,88.0,免费评估
32,伦敦都市大学London Metropolitan University,43.4,89,79,59,20.0,2,213,7.0,,免费评估
33,金斯顿大学Kingston University,37.3,84,83,57,23.0,3,275,7.0,66.0,免费评估
