Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,87.0,4.4,504,78.0,100.0,免费评估
2,剑桥大学University of Cambridge,87.0,4.4,529,70.0,98.6,免费评估
3,伦敦大学学院University College London,85.0,3.8,486,81.0,97.5,免费评估
4,杜伦大学Durham University,86.0,3.7,497,76.0,96.9,免费评估
5,华威大学The University of Warwick,84.0,4.1,487,74.0,95.6,免费评估
6,埃克塞特大学University of Exeter,86.0,4.7,459,67.0,95.5,免费评估
7,约克大学The University of York,80.0,5.0,490,74.0,95.1,免费评估
8,圣安德鲁斯大学University of St Andrews,81.0,4.3,480,69.0,92.9,免费评估
9,伦敦大学玛丽女王学院Queen Mary University of London,85.0,4.6,401,64.0,91.8,免费评估
10,诺丁汉大学University of Nottingham,79.0,4.3,459,71.0,91.1,免费评估
11,莱斯特大学University of Leicester,87.0,2.8,416,68.0,91.0,免费评估
12,利兹大学University of Leeds,83.0,4.1,449,61.0,90.5,免费评估
13,拉夫堡大学Loughborough University,89.0,2.2,398,68.0,90.1,免费评估
14,兰卡斯特大学Lancaster University,84.0,3.1,425,69.0,89.9,免费评估
15,利物浦大学The University of Liverpool,83.0,3.8,425,62.0,89.6,免费评估
16,南安普顿大学University of Southampton,84.0,3.5,429,60.0,89.1,免费评估
17,爱丁堡大学The University of Edinburgh,79.0,4.6,438,62.0,88.8,免费评估
17,格拉斯哥大学University of Glasgow,85.0,4.3,402,54.0,88.8,免费评估
19,萨塞克斯大学University of Sussex,82.0,3.0,415,70.0,88.7,免费评估
20,纽卡斯尔大学Newcastle University,79.0,3.7,444,61.0,87.2,免费评估
21,阿伯丁大学University of Aberdeen,87.0,3.8,330,56.0,87.0,免费评估
21,谢菲尔德大学The University of Sheffield,79.0,3.6,437,62.0,87.0,免费评估
23,卡迪夫大学Cardiff University,80.0,4.0,425,57.0,86.8,免费评估
24,东英吉利大学University of East Anglia,84.0,3.2,421,54.0,86.7,免费评估
25,布里斯托大学University of Bristol,72.0,3.4,503,69.0,86.4,免费评估
26,肯特大学University of Kent,82.0,3.8,345,60.0,85.3,免费评估
27,雷丁大学University of Reading,83.0,3.5,381,52.0,84.4,免费评估
28,赫尔大学The University of Hull,83.0,2.4,320,65.0,83.3,免费评估
29,德蒙福特大学De Montfort University,83.0,4.3,279,53.0,83.0,免费评估
30,伦敦大学皇家霍洛威学院Royal Holloway University of London,74.0,3.8,426,59.0,82.9,免费评估
30,思克莱德大学University of Strathclyde,79.0,2.4,368,67.0,82.9,免费评估
32,伦敦国王学院King's College London,72.0,3.1,450,65.0,82.6,免费评估
33,邓迪大学University of Dundee,86.0,2.1,361,50.0,82.1,免费评估
34,伯明翰大学University of Birmingham,72.0,3.4,429,60.0,81.4,免费评估
34,曼彻斯特大学The University of Manchester,73.0,4.1,426,53.0,81.4,免费评估
36,英国女王大学Queen's University Belfast,77.0,4.1,363,48.0,81.0,免费评估
37,基尔大学Keele University,80.0,2.2,329,61.0,80.4,免费评估
38,Leeds Trinity University College,81.0,1.1,239,79.0,80.2,免费评估
39,切斯特大学University of Chester,88.0,1.0,305,54.0,79.9,免费评估
40,亚伯大学Aberystwyth University,84.0,2.0,311,51.0,79.3,免费评估
40,斯特林大学University of Stirling,81.0,2.4,317,54.0,79.3,免费评估
42,埃塞克斯大学University of Essex,79.0,2.4,325,56.0,78.8,免费评估
42,桑德兰大学University of Sunderland,88.0,1.9,229,52.0,78.8,免费评估
44,罗汉普顿大学Roehampton University,81.0,1.8,300,56.0,77.8,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,80.0,2.3,297,54.0,77.7,免费评估
45,朴茨茅斯大学University of Portsmouth,84.0,2.4,298,44.0,77.7,免费评估
47,牛津布鲁克斯大学Oxford Brookes University,81.0,1.7,342,50.0,77.6,免费评估
48,伦敦大学金史密斯学院Goldsmiths University of London,76.0,2.9,360,48.0,77.5,免费评估
49,哈德斯菲尔德大学University of Huddersfield,80.0,1.0,312,61.0,77.2,免费评估
50,林肯大学University of Lincoln,85.0,,294,61.0,77.1,免费评估
51,剑桥安鲁大学Anglia Ruskin University,77.0,2.8,258,58.0,77.0,免费评估
51,艾芝西尔大学Edge Hill University,81.0,0.7,262,68.0,77.0,免费评估
53,Newman University College,81.0,,264,71.0,76.6,免费评估
54,布鲁内尔大学Brunel University,74.0,2.4,310,60.0,76.1,免费评估
55,斯旺西大学Swansea University,78.0,2.5,338,45.0,76.0,免费评估
56,哥比亚大学University of Cumbria,,0.4,255,72.0,75.8,免费评估
57,谢菲尔德哈莱姆大学Sheffield Hallam University,81.0,1.4,323,48.0,75.7,免费评估
58,诺桑比亚大学Northumbria University,79.0,1.2,317,54.0,75.6,免费评估
58,蒂赛德大学Teesside University,85.0,,275,58.0,75.6,免费评估
60,赫特福德大学University of Hertfordshire,79.0,2.1,280,50.0,75.3,免费评估
61,格拉摩根大学University of Glamorgan,84.0,2.2,268,38.0,75.0,免费评估
62,巴斯斯巴大学Bath Spa University,78.0,1.3,310,53.0,74.8,免费评估
63,Bishop Grosseteste University College,,0.2,265,69.0,74.7,免费评估
64,中央兰开夏大学University of Central Lancashire,82.0,0.7,279,52.0,74.6,免费评估
64,龙比亚大学Napier University,80.0,1.1,307,,74.6,免费评估
66,斯塔福德郡大学Staffordshire University,77.0,1.1,235,66.0,74.3,免费评估
67,班戈大学Bangor University,79.0,2.4,295,42.0,74.1,免费评估
68,贝德福德大学University of Bedfordshire,80.0,2.2,207,52.0,74.0,免费评估
69,普利茅斯大学University of Plymouth,78.0,1.6,293,50.0,73.9,免费评估
70,温切斯特大学University of Winchester,84.0,,311,46.0,73.7,免费评估
71,奇切斯特大学University of Chichester,88.0,0.9,294,31.0,73.6,免费评估
73,伍斯特大学University of Worcester,77.0,1.2,292,54.0,73.4,免费评估
74,西英格兰大学University of the West of England,81.0,1.4,298,40.0,72.8,免费评估
75,格罗斯特大学University of Gloucestershire,80.0,1.5,267,44.0,72.7,免费评估
76,曼彻斯特城市大学Manchester Metropolitan University,75.0,2.1,320,43.0,72.3,免费评估
76,阿尔斯特大学University of Ulster,83.0,1.5,253,38.0,72.3,免费评估
78,约克圣约翰大学York St John University,79.0,0.4,298,49.0,72.1,免费评估
79,伯明翰城市大学Birmingham City University,70.0,1.1,241,72.0,71.7,免费评估
80,索尔福德大学University of Salford,74.0,1.8,292,49.0,71.6,免费评估
81,阿斯顿大学Aston University,76.0,1.0,333,45.0,71.5,免费评估
81,金斯顿大学Kingston University,77.0,1.9,261,45.0,71.5,免费评估
83,坎特伯雷大学Canterbury Christ Church University,78.0,0.7,268,50.0,71.2,免费评估
84,利物浦约翰摩尔斯大学Liverpool John Moores University,83.0,1.3,281,31.0,71.1,免费评估
84,米德塞斯大学Middlesex University,75.0,1.5,220,56.0,71.1,免费评估
86,Trinity St David,74.0,0.6,256,59.0,70.5,免费评估
87,格林威治大学The University of Greenwich,80.0,0.8,215,49.0,70.4,免费评估
87,北安普顿大学The University of Northampton,82.0,0.6,255,40.0,70.4,免费评估
89,University College Falmouth,80.0,,286,45.0,70.1,免费评估
90,威斯敏斯特大学University of Westminster,72.0,0.7,272,59.0,69.6,免费评估
91,布莱顿大学University of Brighton,73.0,1.5,314,42.0,69.1,免费评估
92,德比大学University of Derby,81.0,,242,43.0,68.7,免费评估
93,普利茅斯大学University of Plymouth,80.0,0.1,218,44.0,67.8,免费评估
94,利兹都会大学Leeds Metropolitan University,72.0,,281,55.0,67.6,免费评估
95,考文垂大学Coventry University,69.0,0.7,284,53.0,66.7,免费评估
96,布拉德福德大学University of Bradford,76.0,1.2,219,38.0,66.1,免费评估
97,波尔顿大学University of Bolton,,0.4,223,45.0,65.3,免费评估
98,东伦敦大学University of East London,78.0,,206,36.0,63.8,免费评估
99,伦敦都市大学London Metropolitan University,66.0,,230,59.0,63.3,免费评估
100,威尔士大学卡迪夫学院UWIC,69.0,,277,29.0,59.1,免费评估
101,伦敦南岸大学London South Bank University,,,208,25.0,56.4,免费评估
