Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Stanford University,UnitedStates,67.5,91.4,74.2,83.1,86.6,343.4,免费评估
2,Harvard University,UnitedStates,69.6,86.2,79.7,62.6,100.0,334.4,免费评估
3,Swiss Federal Institute of Technology Zurich,Switzerland,79.4,84.3,87.1,100.0,50.0,331.1,免费评估
4,"University of California, Davis",UnitedStates,71.8,72.9,70.9,61.7,86.6,307.2,免费评估
5,University of Wisconsin - Madison,UnitedStates,62.9,80.4,67.5,48.8,100.0,305.5,免费评估
6,Michigan State University,UnitedStates,63.0,77.6,75.3,45.6,100.0,301.3,免费评估
7,Technical University of Denmark,Denmark,65.0,77.2,83.7,52.8,70.7,282.5,免费评估
8,Princeton University,UnitedStates,44.0,92.8,79.0,35.3,86.6,274.4,免费评估
8,University of Alberta,Canada,61.7,69.7,76.7,57.0,70.7,274.4,免费评估
10,"University of California, Berkeley",UnitedStates,85.0,81.8,69.7,91.9,0.0,272.6,免费评估
11,Massachusetts Institute of Technology (MIT),UnitedStates,52.2,85.0,76.9,48.4,70.7,271.7,免费评估
12,Tsinghua University,China,100.0,78.5,64.9,77.7,0.0,269.2,免费评估
13,University of Copenhagen,Denmark,69.6,77.9,86.5,42.1,61.2,268.1,免费评估
14,"University of Maryland, College Park",UnitedStates,65.0,84.9,70.6,36.3,61.2,261.6,免费评估
15,Technical University Munich,Germany,47.0,75.7,83.0,31.3,86.6,257.2,免费评估
16,Peking University,China,82.3,79.3,70.8,75.0,0.0,250.7,免费评估
17,Nanjing University,China,85.3,74.7,67.1,77.2,0.0,250.6,免费评估
18,University of Wageningen,Netherlands,92.9,84.5,87.4,52.5,0.0,247.4,免费评估
19,The University of Western Australia,Australia,54.1,78.5,81.8,27.5,70.7,247.2,免费评估
20,The Ohio State University - Columbus,UnitedStates,58.6,71.3,65.9,40.7,61.2,245.0,免费评估
21,The University of Queensland,Australia,86.8,78.0,81.6,58.6,0.0,239.7,免费评估
22,California Institute of Technology,UnitedStates,39.4,97.0,75.6,35.8,50.0,237.3,免费评估
23,Stockholm University,Sweden,63.4,86.2,88.7,62.9,0.0,230.4,免费评估
24,Zhejiang University,China,84.5,71.6,64.1,61.1,0.0,230.0,免费评估
25,University of Michigan-Ann Arbor,UnitedStates,67.8,77.9,68.5,67.6,0.0,226.9,免费评估
26,University of Colorado at Boulder,UnitedStates,63.9,78.0,66.5,66.2,0.0,221.4,免费评估
27,University of Washington,UnitedStates,66.0,83.7,69.3,57.6,0.0,221.1,免费评估
28,Utrecht University,Netherlands,70.8,87.1,86.5,45.6,0.0,220.7,免费评估
29,Duke University,UnitedStates,60.5,81.1,73.8,64.1,0.0,220.5,免费评估
30,University of Toronto,Canada,65.3,69.3,77.1,70.3,0.0,220.3,免费评估
31,Yale University,UnitedStates,53.7,86.0,74.8,64.7,0.0,219.4,免费评估
32,Johns Hopkins University,UnitedStates,42.1,66.8,69.5,33.1,61.2,217.1,免费评估
33,Georgia Institute of Technology,UnitedStates,51.3,81.9,79.5,66.4,0.0,215.5,免费评估
33,"University of Minnesota, Twin Cities",UnitedStates,65.5,76.1,67.3,60.5,0.0,215.5,免费评估
35,伦敦国王学院King's College London,UnitedKingdom,36.7,80.7,82.0,20.4,61.2,215.3,免费评估
36,Beijing Normal University,China,86.8,70.0,64.4,45.6,0.0,215.2,免费评估
36,Tongji University,China,80.4,68.3,61.4,54.3,0.0,215.2,免费评估
38,University of British Columbia,Canada,71.3,81.4,79.5,43.4,0.0,212.1,免费评估
39,Arizona State University,UnitedStates,63.8,77.8,67.4,56.6,0.0,211.7,免费评估
40,Swiss Federal Institute of Technology Lausanne,Switzerland,44.9,99.2,88.1,49.9,0.0,211.6,免费评估
41,University of Florida,UnitedStates,72.6,69.7,75.8,49.9,0.0,207.4,免费评估
42,Aarhus University,Denmark,69.6,76.5,89.9,42.6,0.0,206.6,免费评估
43,The University of New South Wales,Australia,64.1,78.3,79.1,48.4,0.0,206.5,免费评估
44,University of Illinois at Urbana-Champaign,UnitedStates,60.2,70.2,68.3,60.8,0.0,204.8,免费评估
45,VU University Amsterdam,Netherlands,62.5,82.6,87.1,40.3,0.0,202.8,免费评估
46,Ghent University,Belgium,67.3,71.1,85.6,46.4,0.0,201.8,免费评估
47,帝国理工学院Imperial College London,UnitedKingdom,60.7,82.3,89.9,40.3,0.0,201.2,免费评估
48,Colorado State University,UnitedStates,65.5,73.3,64.6,48.8,0.0,200.5,免费评估
49,Columbia University,UnitedStates,61.7,83.3,79.3,39.3,0.0,200.2,免费评估
50,Harbin Institute of Technology,China,65.6,74.0,58.7,48.8,0.0,200.1,免费评估
50,埃克塞特大学University of Exeter,UnitedKingdom,56.5,88.9,82.0,38.4,0.0,200.1,免费评估
