Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Illinois at Urbana-Champaign,UnitedStates,51.1,46.1,65.3,95.1,100.0,305.4,免费评估
2,Massachusetts Institute of Technology (MIT),UnitedStates,60.3,60.9,65.7,100.0,53.5,287.7,免费评估
3,Swiss Federal Institute of Technology Zurich,Switzerland,53.5,60.7,78.8,82.7,65.5,278.2,免费评估
4,Harbin Institute of Technology,China,100.0,67.6,63.8,83.8,0.0,264.2,免费评估
5,"University of California, Berkeley",UnitedStates,49.9,52.3,67.9,72.0,75.6,263.4,免费评估
6,帝国理工学院Imperial College London,UnitedKingdom,48.9,53.6,86.6,76.7,65.5,262.0,免费评估
7,University of Toronto,Canada,44.6,57.1,71.9,57.9,84.5,258.5,免费评估
8,"The University of Newcastle, Australia",Australia,47.7,48.2,88.7,73.3,65.5,252.4,免费评估
9,"University of California, Santa Barbara",UnitedStates,37.2,61.6,80.7,81.9,53.5,250.3,免费评估
10,University of Michigan-Ann Arbor,UnitedStates,54.4,51.7,63.9,72.5,53.5,244.8,免费评估
11,Stanford University,UnitedStates,37.0,50.5,57.5,56.8,84.5,240.4,免费评估
12,Harvard University,UnitedStates,34.2,78.0,66.9,46.4,65.5,237.4,免费评估
13,The Australian National University,Australia,34.8,57.1,91.0,64.6,53.5,228.2,免费评估
14,Nanyang Technological University,Singapore,67.3,64.3,86.1,75.1,0.0,223.8,免费评估
15,KTH Royal Institute of Technology,Sweden,47.3,59.4,83.1,91.7,0.0,215.0,免费评估
16,Sapienza University of Rome,Italy,32.6,51.6,72.3,40.6,75.6,214.8,免费评估
17,City University of Hong Kong,China-HongKong,56.0,73.3,58.4,71.6,0.0,212.6,免费评估
18,University of Groningen,Netherlands,32.6,48.4,81.7,61.6,53.5,212.4,免费评估
19,Zhejiang University,China,79.6,54.1,60.6,63.6,0.0,209.5,免费评估
20,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,29.6,49.8,71.2,39.8,75.6,209.1,免费评估
21,Southeast University,China,69.3,68.3,58.4,52.8,0.0,202.0,免费评估
22,Carnegie Mellon University,UnitedStates,52.6,54.6,65.3,81.1,0.0,201.4,免费评估
23,Tsinghua University,China,76.6,53.3,58.9,59.5,0.0,201.2,免费评估
24,剑桥大学University of Cambridge,UnitedKingdom,29.6,46.5,79.6,42.8,65.5,200.4,免费评估
25,The University of Adelaide,Australia,40.9,90.6,96.3,49.0,0.0,199.8,免费评估
26,Beihang University,China,83.3,53.4,45.8,52.2,0.0,198.0,免费评估
27,"University of California, San Diego",UnitedStates,43.6,58.6,70.7,80.7,0.0,197.1,免费评估
28,National University of Singapore,Singapore,61.2,58.0,77.3,57.4,0.0,192.1,免费评估
29,New York University,UnitedStates,30.2,63.7,73.1,45.0,37.8,191.4,免费评估
30,Technion-Israel Institute of Technology,Israel,32.1,37.2,74.0,51.6,53.5,189.1,免费评估
31,Shanghai Jiao Tong University,China,74.6,50.2,52.8,52.8,0.0,188.1,免费评估
32,Saint Petersburg State University,Russia,33.3,38.1,68.1,47.1,53.5,185.6,免费评估
33,Eindhoven University of Technology,Netherlands,47.8,46.9,71.6,75.5,0.0,184.5,免费评估
33,The University of Hong Kong,China-HongKong,42.8,68.9,55.5,61.6,0.0,184.5,免费评估
35,曼彻斯特大学The University of Manchester,UnitedKingdom,40.2,46.5,76.9,44.3,37.8,184.2,免费评估
35,CENTRALESUPELEC,France,50.6,41.5,83.2,75.5,0.0,184.2,免费评估
37,Northeastern University (Shenyang),China,75.1,50.2,51.1,48.4,0.0,183.9,免费评估
38,Shandong University,China,58.0,47.6,40.7,68.0,0.0,181.7,免费评估
39,Georgia Institute of Technology,UnitedStates,54.5,45.4,60.5,66.6,0.0,178.5,免费评估
40,Beijing Institute of Technology,China,63.8,51.4,56.9,51.6,0.0,178.1,免费评估
41,University of Padua,Italy,39.1,54.7,71.8,69.8,0.0,178.0,免费评估
42,King Abdulaziz University,SaudiArabia,45.0,73.8,100.0,39.0,0.0,177.8,免费评估
43,The University of Melbourne,Australia,36.6,49.8,76.3,73.3,0.0,175.0,免费评估
44,Huazhong University of Science and Technology,China,71.8,53.8,50.7,39.0,0.0,174.7,免费评估
45,布鲁内尔大学Brunel University,UnitedKingdom,33.5,82.5,93.5,39.8,0.0,174.5,免费评估
46,Delft University of Technology,Netherlands,50.7,44.6,77.1,63.1,0.0,173.8,免费评估
47,Bohai University,China,32.9,100.0,59.0,28.7,0.0,173.4,免费评估
48,Peking University,China,46.8,65.0,51.2,48.4,0.0,170.4,免费评估
49,Lund University,Sweden,30.1,46.5,79.1,39.8,37.8,170.0,免费评估
50,Université Grenoble Alpes,France,45.2,42.3,66.0,68.9,0.0,169.6,免费评估
