Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,UnitedStates,100.0,81.8,60.9,100.0,,297.0,免费评估
2,University of Toronto,Canada,85.8,75.1,73.3,64.8,,238.3,免费评估
3,伦敦大学学院University College London,UnitedKingdom,81.8,78.7,75.9,68.5,,238.2,免费评估
4,"University of California, Los Angeles",UnitedStates,77.0,79.2,48.9,74.5,,234.5,免费评估
5,Stanford University,UnitedStates,65.8,87.7,58.4,85.3,,233.7,免费评估
6,New York University,UnitedStates,71.6,81.7,56.4,79.3,,233.3,免费评估
7,Columbia University,UnitedStates,77.2,76.9,57.2,71.1,,231.2,免费评估
8,Yale University,UnitedStates,74.6,80.1,58.7,71.1,,228.9,免费评估
9,University of Pennsylvania,UnitedStates,70.5,82.5,53.5,72.0,,224.4,免费评估
10,University of Michigan-Ann Arbor,UnitedStates,77.1,82.7,49.5,54.4,,216.4,免费评估
11,Northwestern University,UnitedStates,63.7,81.6,51.8,72.0,,213.6,免费评估
12,The Ohio State University - Columbus,UnitedStates,65.0,80.3,55.4,69.4,,212.5,免费评估
13,"University of Minnesota, Twin Cities",UnitedStates,72.2,77.6,51.7,55.6,,207.9,免费评估
14,牛津大学University of Oxford,UnitedKingdom,65.8,82.8,80.2,56.7,,204.8,免费评估
15,Duke University,UnitedStates,62.1,83.2,59.6,62.9,,203.6,免费评估
16,University of Amsterdam,Netherlands,68.7,84.6,72.0,49.7,,202.2,免费评估
17,University of Chicago,UnitedStates,52.3,83.5,52.9,76.2,,201.7,免费评估
18,VU University Amsterdam,Netherlands,66.1,76.9,73.6,55.6,,200.6,免费评估
19,"University of California, Berkeley",UnitedStates,55.8,81.4,58.1,69.4,,199.6,免费评估
20,The University of Texas at Austin,UnitedStates,61.5,83.5,52.1,56.7,,195.8,免费评估
21,"University of California, San Diego",UnitedStates,63.3,77.8,58.9,55.6,,195.3,免费评估
22,"University of Pittsburgh, Pittsburgh Campus",UnitedStates,64.7,81.7,49.4,49.7,,192.5,免费评估
23,Utrecht University,Netherlands,68.0,76.2,71.4,44.4,,191.7,免费评估
24,伦敦国王学院King's College London,UnitedKingdom,69.1,80.0,76.5,40.1,,191.3,免费评估
25,Pennsylvania State University - University Park,UnitedStates,73.1,75.4,50.5,38.5,,190.9,免费评估
26,Radboud University Nijmegen,Netherlands,66.1,75.8,75.9,45.8,,190.4,免费评估
26,University of British Columbia,Canada,63.3,78.8,76.1,48.4,,190.4,免费评估
28,Arizona State University,UnitedStates,66.6,78.9,46.8,43.0,,187.1,免费评估
29,University of Wisconsin - Madison,UnitedStates,58.3,82.2,44.8,53.3,,186.4,免费评估
30,Cornell University,UnitedStates,54.1,80.6,57.6,56.7,,183.9,免费评估
31,University of Illinois at Urbana-Champaign,UnitedStates,60.2,77.5,49.6,49.7,,183.6,免费评估
32,University of Washington,UnitedStates,66.4,81.7,47.8,36.9,,182.1,免费评估
33,KU Leuven,Belgium,61.8,81.0,84.7,40.1,,181.8,免费评估
34,University of North Carolina at Chapel Hill,UnitedStates,66.9,78.7,50.6,36.9,,181.6,免费评估
35,Vanderbilt University,UnitedStates,55.4,81.4,50.4,52.1,,181.0,免费评估
36,剑桥大学University of Cambridge,UnitedKingdom,57.2,81.8,80.1,45.8,,180.5,免费评估
37,The University of New South Wales,Australia,60.6,74.5,69.4,44.4,,179.5,免费评估
38,"University of California, Davis",UnitedStates,56.3,86.1,57.3,45.8,,179.1,免费评估
39,"University of Maryland, College Park",UnitedStates,59.9,75.6,54.2,45.8,,179.0,免费评估
40,The University of Queensland,Australia,64.7,71.6,74.2,38.5,,178.7,免费评估
41,Brown University,UnitedStates,58.2,73.3,44.9,49.7,,178.1,免费评估
42,Florida State University,UnitedStates,57.2,81.6,48.2,45.8,,177.2,免费评估
43,University of Groningen,Netherlands,62.5,80.2,75.2,35.1,,176.5,免费评估
44,Michigan State University,UnitedStates,57.6,84.1,50.8,40.1,,173.7,免费评估
44,University of Southern California,UnitedStates,56.4,81.3,54.4,43.0,,173.7,免费评估
46,Johns Hopkins University,UnitedStates,64.0,73.9,50.9,35.1,,173.2,免费评估
47,Ghent University,Belgium,60.3,77.7,78.3,33.3,,170.4,免费评估
48,The University of Melbourne,Australia,59.6,73.9,71.2,36.9,,170.3,免费评估
49,Boston University,UnitedStates,58.8,77.3,48.5,38.5,,170.2,免费评估
50,McGill University,Canada,60.7,72.1,75.2,35.1,,169.8,免费评估
