Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,纽卡斯尔大学Newcastle University,86,2.8,499,99,100.0,免费评估
2,曼彻斯特大学The University of Manchester,84,4.1,471,100,99.3,免费评估
3,布里斯托大学University of Bristol,90,3.1,473,100,98.9,免费评估
4,伦敦国王学院King's College London,76,4.0,484,100,97.9,免费评估
5,谢菲尔德大学The University of Sheffield,86,3.1,472,100,97.3,免费评估
6,格拉斯哥大学University of Glasgow,89,2.8,470,99,97.2,免费评估
7,伯明翰大学University of Birmingham,89,2.5,474,100,96.9,免费评估
8,伦敦大学玛丽女王学院Queen Mary University of London,77,3.8,464,100,95.0,免费评估
9,卡迪夫大学Cardiff University,80,2.9,471,99,94.6,免费评估
10,邓迪大学University of Dundee,82,2.2,476,99,94.2,免费评估
11,利兹大学University of Leeds,75,3.1,462,99,92.5,免费评估
12,利物浦大学The University of Liverpool,78,2.0,474,99,91.9,免费评估
13,英国女王大学Queen's University Belfast,85,2.3,441,99,91.0,免费评估
