Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,86,3.8,518,79.0,100.0,免费评估
2,剑桥大学University of Cambridge,90,3.0,534,81.0,99.8,免费评估
3,圣安德鲁斯大学University of St Andrews,88,2.5,472,81.0,94.7,免费评估
4,南安普顿大学University of Southampton,89,3.5,431,66.0,92.9,免费评估
5,谢菲尔德大学The University of Sheffield,83,3.1,419,79.0,91.9,免费评估
6,杜伦大学Durham University,82,2.5,488,77.0,91.2,免费评估
6,华威大学The University of Warwick,84,3.2,462,67.0,91.2,免费评估
8,伦敦国王学院King's College London,81,3.5,442,66.0,89.6,免费评估
9,格拉斯哥大学University of Glasgow,83,2.4,428,77.0,89.0,免费评估
10,巴斯大学University of Bath,83,2.1,449,77.0,88.9,免费评估
11,伯明翰大学University of Birmingham,91,2.1,421,69.0,88.8,免费评估
12,利兹大学University of Leeds,83,2.7,424,72.0,88.6,免费评估
13,伦敦大学学院University College London,80,2.4,470,72.0,87.9,免费评估
14,埃克塞特大学University of Exeter,83,2.5,441,67.0,87.1,免费评估
15,赫尔大学The University of Hull,87,2.4,312,78.0,86.4,免费评估
16,莱斯特大学University of Leicester,90,0.9,379,80.0,86.2,免费评估
17,诺丁汉大学University of Nottingham,79,2.9,408,69.0,85.9,免费评估
18,纽卡斯尔大学Newcastle University,82,2.5,416,66.0,85.1,免费评估
19,卡迪夫大学Cardiff University,88,2.4,405,59.0,85.0,免费评估
20,爱丁堡大学The University of Edinburgh,72,2.3,466,73.0,83.8,免费评估
21,布里斯托大学University of Bristol,75,1.5,481,77.0,83.7,免费评估
22,曼彻斯特大学The University of Manchester,78,2.5,427,61.0,82.3,免费评估
23,肯特大学University of Kent,86,2.5,332,59.0,82.1,免费评估
24,阿斯顿大学Aston University,84,1.0,382,74.0,81.8,免费评估
25,阿伯丁大学University of Aberdeen,83,3.0,312,61.0,81.7,免费评估
26,英国女王大学Queen's University Belfast,80,1.9,369,70.0,81.5,免费评估
27,兰卡斯特大学Lancaster University,69,1.5,435,83.0,80.9,免费评估
28,伦敦大学玛丽女王学院Queen Mary University of London,75,2.3,392,68.0,80.8,免费评估
29,雷丁大学University of Reading,81,2.7,359,55.0,79.5,免费评估
30,东英吉利大学University of East Anglia,87,,351,76.0,79.0,免费评估
31,朴茨茅斯大学University of Portsmouth,83,2.4,267,,78.5,免费评估
32,利物浦大学The University of Liverpool,77,2.2,375,60.0,78.3,免费评估
33,赫瑞瓦特大学Heriot Watt University,77,1.6,372,66.0,77.8,免费评估
34,诺桑比亚大学Northumbria University,92,,306,69.0,77.4,免费评估
35,伦敦大学皇家霍洛威学院Royal Holloway University of London,79,2.4,391,49.0,77.3,免费评估
36,思克莱德大学University of Strathclyde,83,,383,71.0,76.6,免费评估
37,阿尔斯特大学University of Ulster,90,1.2,300,55.0,76.3,免费评估
38,斯特林大学University of Stirling,82,1.3,301,64.0,75.6,免费评估
39,索尔福德大学University of Salford,80,1.3,312,57.0,72.7,免费评估
40,约克大学The University of York,80,,410,59.0,72.6,免费评估
41,切斯特大学University of Chester,79,,274,77.0,72.4,免费评估
42,诺丁汉特伦特大学Nottingham Trent University,87,1.0,279,49.0,71.4,免费评估
43,牛津布鲁克斯大学Oxford Brookes University,76,1.5,296,57.0,71.2,免费评估
44,萨塞克斯大学University of Sussex,71,,385,63.0,68.5,免费评估
45,班戈大学Bangor University,83,,286,55.0,68.2,免费评估
46,斯旺西大学Swansea University,77,1.5,281,48.0,68.0,免费评估
47,曼彻斯特城市大学Manchester Metropolitan University,77,0.7,268,56.0,67.7,免费评估
48,利物浦约翰摩尔斯大学Liverpool John Moores University,72,,291,61.0,64.8,免费评估
49,威斯敏斯特大学University of Westminster,64,0.8,263,56.0,61.1,免费评估
