Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,97.3,99.4,92.2,100.0,97.6,免费评估
2,Stanford University,United States,93.0,95.5,98.7,99.3,95.6,免费评估
3,剑桥大学University of Cambridge,United Kingdom,89.9,99.1,89.8,92.6,93.1,免费评估
4,Harvard University,United States,84.3,100.0,98.2,86.6,91.4,免费评估
4,"University of California, Berkeley (UCB)",United States,91.6,89.3,94.5,91.8,91.4,免费评估
6,University of Michigan,United States,100.0,81.2,84.2,93.0,90.9,免费评估
7,牛津大学University of Oxford,United Kingdom,84.8,97.9,91.5,85.5,89.8,免费评估
8,The University of Tokyo,Japan,88.0,99.5,78.1,83.9,89.4,免费评估
9,帝国理工学院Imperial College London,United Kingdom,88.0,91.6,87.8,88.6,89.1,免费评估
10,Tsinghua University,China,83.0,97.7,79.3,93.4,88.4,免费评估
11,"Nanyang Technological University, Singapore (NTU)",Singapore,85.8,86.1,91.7,94.2,88.0,免费评估
12,Georgia Institute of Technology,United States,87.4,84.9,86.2,96.2,87.8,免费评估
13,National University of Singapore (NUS),Singapore,83.4,90.4,90.0,89.0,87.3,免费评估
14,California Institute of Technology (Caltech),United States,89.2,88.8,80.5,83.9,87.0,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,85.5,86.9,87.4,84.4,86.0,免费评估
15,KAIST - Korea Advanced Institute of Science & Technology,South Korea,82.5,87.1,88.6,90.4,86.0,免费评估
17,Seoul National University,South Korea,79.8,90.4,86.6,92.2,85.9,免费评估
18,Delft University of Technology,Netherlands,89.9,81.8,80.6,85.0,85.3,免费评估
19,"University of California, Los Angeles (UCLA)",United States,82.8,82.4,94.7,85.5,84.9,免费评估
20,Purdue University,United States,88.6,82.6,80.2,83.3,84.7,免费评估
21,Peking University,China,72.6,92.6,90.9,90.9,84.1,免费评估
22,Kyoto University,Japan,78.7,96.0,77.6,76.2,83.4,免费评估
23,The Hong Kong University of Science and Technology,Hong Kong,78.8,86.4,87.7,82.1,82.9,免费评估
24,RWTH Aachen University,Germany,85.2,82.2,78.8,81.5,82.8,免费评估
25,University of Illinois at Urbana-Champaign,United States,82.6,79.4,83.7,86.6,82.4,免费评估
26,Cornell University,United States,77.6,81.5,91.1,85.0,81.9,免费评估
27,Shanghai Jiao Tong University,China,77.1,85.3,78.6,89.0,81.6,免费评估
27,University of Texas at Austin,United States,78.9,78.3,88.3,89.0,81.6,免费评估
29,Politecnico di Milano,Italy,82.2,82.0,79.5,80.9,81.5,免费评估
30,Tokyo Institute of Technology,Japan,82.1,88.6,75.9,70.5,81.4,免费评估
31,Tohoku University,Japan,79.7,82.5,79.9,82.1,80.9,免费评估
32,University of Toronto,Canada,77.3,79.9,87.0,85.5,80.8,免费评估
33,Universiti Malaya (UM),Malaysia,81.5,81.9,81.8,74.6,80.6,免费评估
34,Princeton University,United States,79.9,79.2,87.8,77.6,80.5,免费评估
35,Technical University of Munich,Germany,81.8,81.8,77.1,76.9,80.4,免费评估
36,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,74.7,78.6,91.4,85.5,80.0,免费评估
37,Northwestern University,United States,76.0,74.2,93.0,86.1,79.5,免费评估
38,National Tsing Hua University,Taiwan,73.9,80.3,88.4,80.3,79.0,免费评估
39,KTH Royal Institute of Technology,Sweden,82.1,76.3,79.0,75.4,78.9,免费评估
39,McGill University,Canada,79.9,76.9,80.7,78.3,78.9,免费评估
39,Texas A&M University,United States,80.2,77.0,78.3,79.6,78.9,免费评估
42,The University of Hong Kong,Hong Kong,73.2,84.2,85.5,76.2,78.8,免费评估
43,National Taiwan University (NTU),Taiwan,76.0,81.5,82.8,76.2,78.7,免费评估
44,The University of Melbourne,Australia,75.1,86.7,81.8,67.7,78.5,免费评估
45,克兰菲尔德大学Cranfield University,United Kingdom,82.4,75.6,77.1,73.9,78.3,免费评估
46,Carnegie Mellon University,United States,71.0,86.1,84.3,74.6,78.1,免费评估
46,Fudan University,China,56.8,89.3,100.0,90.4,78.1,免费评估
46,The University of New South Wales (UNSW Australia),Australia,69.7,82.4,82.6,87.1,78.1,免费评估
49,Pohang University of Science And Technology (POSTECH),South Korea,72.4,81.4,87.0,76.9,78.0,免费评估
50,Sungkyunkwan University (SKKU),South Korea,63.9,87.1,89.4,84.4,77.8,免费评估
