Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,583.0,4.31,3.2,88.0,100.0,免费评估
2,杜伦大学Durham University,585.0,4.17,2.98,86.0,96.9,免费评估
3,班戈大学Bangor University,,4.4,3.13,,92.6,免费评估
4,约克大学The University of York,,4.43,3.16,,92.5,免费评估
5,埃克塞特大学University of Exeter,459.0,4.27,2.84,80.0,91.4,免费评估
6,牛津大学University of Oxford,514.0,4.1,2.88,70.0,91.1,免费评估
7,华威大学The University of Warwick,441.0,4.41,3.09,66.0,90.8,免费评估
8,伦敦大学学院University College London,498.0,3.92,3.0,70.0,90.6,免费评估
9,曼彻斯特大学The University of Manchester,417.0,4.21,3.16,70.0,90.5,免费评估
10,伯明翰大学University of Birmingham,416.0,4.25,2.9,78.0,90.5,免费评估
11,兰卡斯特大学Lancaster University,,3.98,3.14,,90.2,免费评估
12,圣安德鲁斯大学University of St Andrews,,4.52,2.84,,89.7,免费评估
13,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.28,2.94,,89.7,免费评估
14,巴斯大学University of Bath,414.0,4.16,2.81,82.0,89.4,免费评估
15,布里斯托大学University of Bristol,443.0,4.02,2.89,74.0,89.1,免费评估
16,曼彻斯特城市大学Manchester Metropolitan University,,4.58,3.07,60.0,88.6,免费评估
17,利兹大学University of Leeds,399.0,4.38,2.91,68.0,87.7,免费评估
18,爱丁堡大学The University of Edinburgh,475.0,3.84,2.96,64.0,87.2,免费评估
19,Cardiff,,3.87,3.21,64.0,87.1,免费评估
20,利物浦大学The University of Liverpool,441.0,4.51,2.95,52.0,87.0,免费评估
21,埃塞克斯大学University of Essex,321.0,4.28,3.2,64.0,86.3,免费评估
22,肯特大学University of Kent,295.0,4.15,3.24,,85.9,免费评估
23,斯旺西大学Swansea University,,4.11,2.77,,84.6,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,314.0,4.25,3.13,52.0,84.1,免费评估
25,格拉斯哥大学University of Glasgow,,4.05,2.71,,83.6,免费评估
26,莱斯特大学University of Leicester,365.0,4.01,2.49,72.0,83.5,免费评估
27,诺丁汉特伦特大学Nottingham Trent University,,4.33,2.64,66.0,82.9,免费评估
28,雷丁大学University of Reading,358.0,4.47,2.96,34.0,81.5,免费评估
29,赫尔大学The University of Hull,305.0,4.18,,70.0,79.9,免费评估
