Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,95.3,55.0,612,,100.0,免费评估
2,斯旺西大学Swansea University,84.5,35.0,383,82.6,87.0,免费评估
3,班戈大学Bangor University,94.5,25.0,372,,86.5,免费评估
4,亚伯大学Aberystwyth University,87.5,38.3,413,74.8,84.9,免费评估
5,卡迪夫大学Cardiff University,79.9,28.3,441,76.7,82.6,免费评估
6,阿尔斯特大学University of Ulster,79.1,48.3,294,,81.8,免费评估
7,英国女王大学Queen's University Belfast,81.1,16.7,358,,78.5,免费评估
8,高地与群岛大学University of the Highlands and Islands,,8.3,324,,74.7,免费评估
