Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,圣安德鲁斯大学University of St Andrews,178.0,4.39,3.16,,100.0,免费评估
1,牛津大学University of Oxford,210.0,4.01,3.4,74.0,100.0,免费评估
3,伦敦大学学院University College London,191.0,3.88,3.25,84.0,99.8,免费评估
4,格拉斯哥大学University of Glasgow,199.0,4.09,3.0,82.0,99.6,免费评估
5,西英格兰大学University of the West of England,,4.27,3.06,100.0,99.6,免费评估
6,邓迪大学University of Dundee,184.0,4.13,3.5,78.0,99.4,免费评估
7,纽卡斯尔大学Newcastle University,160.0,4.34,3.4,86.0,99.1,免费评估
8,南安普顿大学University of Southampton,151.0,4.03,2.99,96.0,98.4,免费评估
9,利兹大学University of Leeds,164.0,4.21,3.19,82.0,97.9,免费评估
10,阿伯丁大学University of Aberdeen,199.0,4.17,3.11,68.0,97.7,免费评估
11,布里斯托大学University of Bristol,170.0,4.2,3.16,76.0,97.6,免费评估
12,卡迪夫大学Cardiff University,153.0,4.39,3.23,,97.3,免费评估
13,伦敦国王学院King's College London,171.0,4.02,3.07,80.0,97.3,免费评估
14,萨塞克斯大学University of Sussex,148.0,4.25,3.28,82.0,97.0,免费评估
15,"圣乔治医学院St George's, University of London",144.0,3.81,2.95,98.0,96.6,免费评估
16,拉夫堡大学Loughborough University,150.0,4.39,3.24,74.0,96.5,免费评估
17,爱丁堡大学The University of Edinburgh,175.0,3.99,3.35,68.0,96.3,免费评估
18,索尔福德大学University of Salford,146.0,4.43,2.63,94.0,96.3,免费评估
19,英国女王大学Queen's University Belfast,157.0,4.0,2.88,82.0,96.2,免费评估
20,曼彻斯特大学The University of Manchester,169.0,4.12,3.12,72.0,96.0,免费评估
21,利物浦大学The University of Liverpool,149.0,4.56,3.09,72.0,95.7,免费评估
22,哈德斯菲尔德大学University of Huddersfield,133.0,4.47,2.09,98.0,95.5,免费评估
23,曼彻斯特城市大学Manchester Metropolitan University,136.0,4.19,2.88,90.0,95.3,免费评估
24,诺丁汉大学University of Nottingham,161.0,4.13,2.88,72.0,94.6,免费评估
25,考文垂大学Coventry University,110.0,4.58,3.14,86.0,94.1,免费评估
26,中央兰开夏大学University of Central Lancashire,,4.35,2.63,78.0,93.8,免费评估
27,朴茨茅斯大学University of Portsmouth,129.0,4.32,2.54,82.0,93.1,免费评估
28,东伦敦大学University of East London,118.0,4.38,3.05,80.0,93.0,免费评估
29,基尔大学Keele University,129.0,4.35,3.3,68.0,92.8,免费评估
30,班戈大学Bangor University,135.0,4.06,3.29,64.0,92.3,免费评估
31,普利茅斯大学University of Plymouth,142.0,4.21,2.58,72.0,91.9,免费评估
32,威斯敏斯特大学University of Westminster,111.0,4.56,2.75,68.0,91.2,免费评估
33,阿尔斯特大学University of Ulster,121.0,4.03,,82.0,88.7,免费评估
34,牛津布鲁克斯大学Oxford Brookes University,125.0,3.82,2.67,46.0,86.4,免费评估
35,伍尔弗汉普顿大学University of Wolverhampton,129.0,3.89,,,86.1,免费评估
36,格林威治大学The University of Greenwich,127.0,3.88,,,85.9,免费评估
