Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,215.0,4.3,3.2,88.0,100.0,免费评估
2,杜伦大学Durham University,211.0,4.11,2.98,86.0,96.8,免费评估
3,牛津大学University of Oxford,216.0,4.17,2.88,70.0,94.6,免费评估
4,曼彻斯特大学The University of Manchester,164.0,4.22,3.16,72.0,93.3,免费评估
5,伯明翰大学University of Birmingham,162.0,4.06,2.9,86.0,93.3,免费评估
6,华威大学The University of Warwick,169.0,4.4,3.09,66.0,93.0,免费评估
7,埃克塞特大学University of Exeter,176.0,4.27,2.84,78.0,92.9,免费评估
8,布里斯托大学University of Bristol,169.0,4.02,2.89,78.0,92.1,免费评估
9,伦敦大学学院University College London,186.0,3.89,3.0,66.0,91.7,免费评估
10,巴斯大学University of Bath,146.0,4.04,2.81,88.0,91.3,免费评估
11,爱丁堡大学The University of Edinburgh,181.0,4.12,2.96,66.0,91.1,免费评估
12,利兹大学University of Leeds,162.0,4.21,2.91,68.0,90.3,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,,4.23,3.07,62.0,90.1,免费评估
14,埃塞克斯大学University of Essex,119.0,3.85,3.2,80.0,90.0,免费评估
15,思克莱德大学University of Strathclyde,219.0,4.11,,,89.3,免费评估
16,卡迪夫大学Cardiff University,138.0,4.11,3.21,62.0,89.2,免费评估
17,莱斯特大学University of Leicester,138.0,4.46,2.49,76.0,88.7,免费评估
18,利物浦大学The University of Liverpool,139.0,4.49,2.95,56.0,88.5,免费评估
19,赫尔大学The University of Hull,132.0,4.07,2.8,74.0,88.1,免费评估
20,伦敦大学皇家霍洛威学院Royal Holloway University of London,130.0,3.75,3.13,56.0,87.0,免费评估
21,诺丁汉特伦特大学Nottingham Trent University,,4.32,2.64,68.0,86.5,免费评估
22,雷丁大学University of Reading,125.0,3.97,2.96,36.0,83.2,免费评估
