Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伦敦大学玛丽女王学院Queen Mary University of London,507.0,4.38,3.0,100,100.0,免费评估
2,伦敦国王学院King's College London,504.0,4.23,2.95,100,99.5,免费评估
3,格拉斯哥大学University of Glasgow,531.0,4.63,2.65,100,99.3,免费评估
4,布里斯托大学University of Bristol,487.0,4.31,2.75,100,97.9,免费评估
5,英国女王大学Queen's University Belfast,484.0,4.66,2.65,100,97.7,免费评估
6,曼彻斯特大学The University of Manchester,491.0,3.82,3.05,99,97.6,免费评估
7,纽卡斯尔大学Newcastle University,517.0,4.3,2.7,99,97.3,免费评估
8,伯明翰大学University of Birmingham,492.0,4.26,2.6,100,97.2,免费评估
9,邓迪大学University of Dundee,572.0,4.28,2.5,98,96.9,免费评估
10,普利茅斯大学University of Plymouth,,4.31,,100,96.8,免费评估
11,谢菲尔德大学The University of Sheffield,484.0,4.27,2.8,99,96.6,免费评估
12,利兹大学University of Leeds,481.0,4.12,2.7,99,95.8,免费评估
13,利物浦大学The University of Liverpool,461.0,4.24,2.45,100,95.3,免费评估
14,卡迪夫大学Cardiff University,483.0,3.63,2.75,98,94.2,免费评估
