Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,杜伦大学Durham University,86.0%,87.3%,57.9%,555,81.7%,100.0,免费评估
2,剑桥大学University of Cambridge,88.2%,87.6%,50.0%,547,83.8%,99.9,免费评估
3,圣安德鲁斯大学University of St Andrews,89.0%,89.6%,60.4%,506,77.3%,99.7,免费评估
4,伦敦大学学院University College London,92.8%,88.6%,61.7%,515,67.0%,99.4,免费评估
5,牛津大学University of Oxford,86.9%,83.4%,50.7%,556,77.8%,98.4,免费评估
6,诺丁汉大学University of Nottingham,86.4%,87.2%,56.6%,448,78.0%,97.1,免费评估
6,埃克塞特大学University of Exeter,89.1%,90.3%,46.2%,487,71.8%,97.1,免费评估
8,约克大学The University of York,80.6%,86.5%,61.5%,485,72.5%,96.0,免费评估
9,伯明翰大学University of Birmingham,90.3%,85.6%,37.0%,419,81.2%,95.7,免费评估
10,纽卡斯尔大学Newcastle University,87.7%,89.3%,54.3%,435,63.6%,95.1,免费评估
11,华威大学The University of Warwick,82.5%,81.2%,59.8%,473,68.7%,94.8,免费评估
11,谢菲尔德大学The University of Sheffield,90.2%,90.5%,42.2%,424,66.4%,94.8,免费评估
13,兰卡斯特大学Lancaster University,83.8%,83.1%,47.0%,445,76.0%,94.5,免费评估
14,埃塞克斯大学University of Essex,84.2%,88.3%,45.6%,400,77.4%,94.4,免费评估
15,拉夫堡大学Loughborough University,90.1%,88.8%,32.4%,390,75.7%,94.1,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,85.9%,84.4%,49.9%,420,64.7%,93.3,免费评估
17,利兹大学University of Leeds,83.0%,85.3%,38.6%,453,71.3%,93.1,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,82.7%,81.2%,64.0%,415,61.0%,92.9,免费评估
19,斯旺西大学Swansea University,86.2%,86.8%,43.6%,326,76.5%,92.8,免费评估
19,英国女王大学Queen's University Belfast,87.7%,90.6%,53.1%,378,55.9%,92.8,免费评估
19,南安普顿大学University of Southampton,84.9%,88.8%,38.4%,402,69.8%,92.8,免费评估
22,肯特大学University of Kent,84.1%,86.3%,47.3%,368,71.1%,92.7,免费评估
23,萨里大学University of Surrey,83.5%,82.7%,39.1%,440,69.2%,92.4,免费评估
23,邓迪大学University of Dundee,90.7%,90.8%,32.8%,402,58.8%,92.4,免费评估
25,班戈大学Bangor University,91.0%,90.8%,46.3%,306,61.6%,92.3,免费评估
26,格拉斯哥大学University of Glasgow,80.5%,84.8%,52.0%,441,61.8%,92.2,免费评估
27,伦敦国王学院King's College London,79.4%,77.1%,47.6%,457,71.2%,92.1,免费评估
28,莱斯特大学University of Leicester,84.1%,82.9%,45.4%,378,68.2%,91.8,免费评估
29,雷丁大学University of Reading,87.1%,90.0%,36.3%,381,60.8%,91.5,免费评估
30,爱丁堡大学The University of Edinburgh,79.4%,83.1%,43.6%,471,62.5%,91.4,免费评估
30,东英吉利大学University of East Anglia,82.8%,90.2%,36.2%,437,60.1%,91.4,免费评估
32,Cardiff University,85.2%,85.8%,35.1%,420,61.7%,91.3,免费评估
33,曼彻斯特大学The University of Manchester,79.8%,81.8%,49.1%,419,63.3%,91.0,免费评估
34,阿伯丁大学University of Aberdeen,84.2%,84.6%,46.3%,437,51.4%,90.9,免费评估
35,利物浦大学The University of Liverpool,81.5%,84.5%,47.8%,403,59.2%,90.7,免费评估
36,基尔大学Keele University,87.5%,88.1%,29.8%,357,63.4%,90.5,免费评估
37,思克莱德大学University of Strathclyde,80.0%,84.3%,39.4%,463,55.4%,90.1,免费评估
38,斯特林大学University of Stirling,84.4%,84.6%,29.8%,399,59.3%,89.5,免费评估
39,埃塞克斯大学University of Essex,86.2%,85.8%,37.7%,321,59.0%,89.3,免费评估
40,牛津布鲁克斯大学Oxford Brookes University,89.7%,90.5%,27.8%,326,54.2%,89.2,免费评估
41,波尔顿大学University of Bolton,97.3%,92.4%,14.4%,208,64.8%,89.1,免费评估
42,龙比亚大学Napier University,88.1%,83.3%,37.9%,390,44.4%,88.8,免费评估
43,布鲁内尔大学Brunel University,89.2%,88.5%,30.9%,360,45.3%,88.6,免费评估
43,西英格兰大学University of the West of England,85.6%,85.8%,35.4%,328,56.2%,88.6,免费评估
45,布拉德福德大学University of Bradford,74.5%,70.3%,30.0%,505,68.2%,88.5,免费评估
46,Coventry University,88.9%,85.4%,18.1%,284,68.2%,88.4,免费评估
47,Manchester Metropolitan University,88.9%,87.0%,29.0%,333,49.8%,88.2,免费评估
47,白金汉大学The University of Buckingham,92.4%,91.8%,,283,67.8%,88.2,免费评估
47,利物浦霍普大学Liverpool Hope University,87.6%,87.4%,26.9%,298,58.6%,88.2,免费评估
47,哈德斯菲尔德大学University of Huddersfield,85.2%,80.8%,29.9%,344,60.6%,88.2,免费评估
51,University of Lincoln,86.9%,88.8%,16.2%,321,63.0%,88.1,免费评估
52,巴斯斯巴大学Bath Spa University,89.2%,91.3%,23.5%,309,51.6%,88.0,免费评估
53,朴茨茅斯大学University of Portsmouth,89.2%,88.4%,17.1%,294,58.5%,87.6,免费评估
54,蒂赛德大学Teesside University,91.5%,91.1%,15.6%,265,55.1%,87.3,免费评估
55,诺丁汉特伦特大学Nottingham Trent University,88.1%,87.3%,30.0%,280,49.4%,86.9,免费评估
56,普利茅斯大学University of Plymouth,87.9%,82.3%,30.5%,312,48.6%,86.8,免费评估
57,法尔茅斯大学Falmouth University,94.2%,90.5%,,276,57.0%,86.7,免费评估
58,罗汉普顿大学Roehampton University,86.1%,83.8%,20.8%,294,58.6%,86.6,免费评估
58,德蒙福特大学De Montfort University,83.1%,82.6%,24.1%,268,67.3%,86.6,免费评估
60,阿斯顿大学Aston University,77.4%,83.3%,23.4%,331,66.9%,86.4,免费评估
61,伦敦大学金史密斯学院Goldsmiths University of London,80.1%,74.2%,34.9%,345,57.3%,86.0,免费评估
61,利物浦约翰摩尔斯大学Liverpool John Moores University,87.8%,87.0%,17.9%,327,46.5%,86.0,免费评估
63,切斯特大学University of Chester,87.1%,88.1%,10.7%,308,53.8%,85.9,免费评估
64,哥比亚大学University of Cumbria,95.3%,91.1%,,228,54.6%,85.8,免费评估
65,贝德福德大学University of Bedfordshire,88.2%,88.4%,45.8%,209,37.7%,85.6,免费评估
