Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,88.00%,87.70%,54.00%,570,87.60%,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,93.10%,93.80%,26.40%,552*,,96.1,免费评估
3,杜伦大学Durham University,81.80%,85.00%,34.60%,554,86.10%,94.2,免费评估
4,牛津大学University of Oxford,80.00%,87.00%,41.30%,550,76.20%,93.5,免费评估
5,华威大学The University of Warwick,90.30%,91.60%,45.20%,426,65.90%,92.6,免费评估
6,埃克塞特大学University of Exeter,85.80%,91.10%,35.10%,460,72.00%,91.5,免费评估
7,曼彻斯特大学The University of Manchester,88.20%,86.60%,48.90%,392,61.70%,90.7,免费评估
8,利兹大学University of Leeds,90.50%,92.70%,30.60%,420,68.40%,90.4,免费评估
9,伯明翰大学University of Birmingham,86.90%,85.50%,33.70%,428,73.70%,90.3,免费评估
10,巴斯大学University of Bath,85.10%,83.60%,27.40%,408,84.30%,89.8,免费评估
11,布里斯托大学University of Bristol,83.90%,81.00%,36.00%,439,74.00%,89.7,免费评估
12,伦敦大学学院University College London,73.90%,80.90%,43.70%,432,75.40%,89.0,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,83.20%,81.60%,48.30%,388*,53.20%,87.3,免费评估
14,肯特大学University of Kent,83.50%,86.20%,41.90%,338,,87.0,免费评估
15,赫尔大学The University of Hull,81.90%,91.70%,22.70%,,67.00%,86.7,免费评估
16,格拉斯哥大学University of Glasgow,77.50%,86.30%,26.30%,462*,,86.4,免费评估
17,Manchester Metropolitan University,92.80%,90.30%,29.00%,302*,56.80%,85.7,免费评估
18,雷丁大学University of Reading,91.00%,90.50%,41.70%,349,37.50%,85.5,免费评估
19,朴茨茅斯大学University of Portsmouth,82.00%,85.90%,32.20%,289,71.10%,85.4,免费评估
20,中央兰开夏大学University of Central Lancashire,86.70%,85.70%,15.20%,,60.0%*,84.0,免费评估
21,爱丁堡大学The University of Edinburgh,73.40%,74.90%,30.30%,491,55.90%,83.8,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,94.00%,92.50%,7.60%,283,66.20%,83.5,免费评估
23,卡迪夫大学Cardiff University,74.70%,77.00%,32.50%,344,65.20%,83.0,免费评估
