Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,85,67,10,8.2,,6.0,509,,免费评估
2,帝国理工学院Imperial College London,75.7,91,64,6,12.2,77.0,3.0,431,,免费评估
3,埃克塞特大学University of Exeter,71.5,86,60,3,16.3,84.0,9.0,294,,免费评估
4,谢菲尔德大学The University of Sheffield,69.1,85,59,6,8.6,83.0,3.0,309,,免费评估
5,拉夫堡大学Loughborough University,68.7,92,71,5,12.0,77.0,5.0,293,,免费评估
6,伯明翰大学University of Birmingham,62.6,87,60,5,13.7,79.0,3.0,321,,免费评估
7,利兹大学University of Leeds,62.1,75,47,9,9.7,68.0,3.0,361,,免费评估
8,曼彻斯特大学The University of Manchester,59.9,72,41,6,13.7,69.0,7.0,353,,免费评估
9,伦敦大学玛丽女王学院Queen Mary University of London,57.3,84,73,6,16.8,65.0,5.0,285,,免费评估
10,斯旺西大学Swansea University,52.2,78,56,3,11.6,,,242,,免费评估
11,曼彻斯特城市大学Manchester Metropolitan University,46.5,72,57,2,23.0,68.0,10.0,284,,免费评估
12,德蒙福特大学De Montfort University,31.7,73,57,2,28.2,,5.0,271,,免费评估
